event_id,summary_id,sidx,loss
1500076,1,5,27353.50
1500076,1,8,5881.50
1500076,1,9,5861.94
1500076,1,10,49280.46
1500076,2,-1,13048.24
1500076,2,1,6801.77
1500076,2,3,15425.24
1500076,2,4,12537.90
1500076,2,5,27353.50
1500076,2,8,5881.50
1500076,2,9,5861.94
1500076,2,10,49280.46
300055,1,-1,19761.40
300055,1,1,19717.67
300055,1,5,9466.06
300055,1,7,3569.08
300055,1,8,24391.91
300055,1,10,43439.48
300055,2,-1,19761.40
300055,2,1,19717.67
300055,2,5,9466.06
300055,2,7,3569.08
300055,2,8,24391.91
300055,2,10,43439.48
1000068,1,-1,73769.65
1000068,1,1,113433.89
1000068,1,2,77708.94
1000068,1,3,125865.23
1000068,1,4,25332.77
1000068,1,5,47782.20
1000068,1,6,85322.84
1000068,1,7,31513.50
1000068,1,8,34342.07
1000068,1,9,60825.52
1000068,1,10,129463.55
1000068,2,-1,73769.65
1000068,2,1,113433.89
1000068,2,2,77708.94
1000068,2,3,125865.23
1000068,2,4,25332.77
1000068,2,5,47782.20
1000068,2,6,85322.84
1000068,2,7,31513.50
1000068,2,8,34342.07
1000068,2,9,60825.52
1000068,2,10,129463.55
1400040,1,-1,147212.56
1400040,1,1,156325.12
1400040,1,2,53765.55
1400040,1,3,268769.25
1400040,1,4,25826.62
1400040,1,5,75888.62
1400040,1,6,68465.91
1400040,1,7,159271.41
1400040,1,8,137819.72
1400040,1,9,102647.60
1400040,1,10,92453.08
1400040,2,-1,147212.56
1400040,2,1,156325.12
1400040,2,2,53765.55
1400040,2,3,268769.25
1400040,2,4,25826.62
1400040,2,5,75888.62
1400040,2,6,68465.91
1400040,2,7,159271.41
1400040,2,8,137819.72
1400040,2,9,102647.60
1400040,2,10,92453.08
1800190,1,-1,296.23
1800190,2,-1,296.23
163,1,-1,148.11
163,2,-1,148.11
1000112,1,-1,1998.53
1000112,1,9,5940.49
1000112,2,-1,1998.53
1000112,2,9,5940.49
2000179,1,-1,165.34
2000179,2,-1,165.34
500228,1,-1,50145.14
500228,1,1,47701.54
500228,1,2,100054.73
500228,1,3,47210.00
500228,1,4,88404.80
500228,1,5,42271.71
500228,1,7,80597.48
500228,1,8,77566.41
500228,1,9,51390.14
500228,1,10,26215.73
500228,2,-1,50145.14
500228,2,1,47701.54
500228,2,2,100054.73
500228,2,3,47210.00
500228,2,4,88404.80
500228,2,5,42271.71
500228,2,7,80597.48
500228,2,8,77566.41
500228,2,9,51390.14
500228,2,10,26215.73
1100122,1,-1,45920.83
1100122,1,1,5457.64
1100122,1,2,48049.24
1100122,1,3,221144.53
1100122,1,4,54879.43
1100122,1,5,50577.85
1100122,1,6,48868.91
1100122,1,7,27514.30
1100122,1,8,34346.64
1100122,1,9,16323.73
1100122,1,10,15071.79
1100122,2,-1,45920.83
1100122,2,1,5457.64
1100122,2,2,48049.24
1100122,2,3,221144.53
1100122,2,4,54879.43
1100122,2,5,50577.85
1100122,2,6,48868.91
1100122,2,7,27514.30
1100122,2,8,34346.64
1100122,2,9,16323.73
1100122,2,10,15071.79
2000181,1,-1,192.34
2000181,2,-1,192.34
600024,1,-1,45392.50
600024,1,1,75726.69
600024,1,2,56603.51
600024,1,3,6990.75
600024,1,4,59292.79
600024,1,5,74509.84
600024,1,6,14548.44
600024,1,7,119457.22
600024,1,8,72394.05
600024,1,9,46053.37
600024,1,10,165258.02
600024,2,-1,45392.50
600024,2,1,75726.69
600024,2,2,56603.51
600024,2,3,6990.75
600024,2,4,59292.79
600024,2,5,74509.84
600024,2,6,14548.44
600024,2,7,119457.22
600024,2,8,72394.05
600024,2,9,46053.37
600024,2,10,165258.02
1400006,1,-1,41763.53
1400006,1,1,40299.83
1400006,1,2,27355.38
1400006,1,3,3384.34
1400006,1,4,33039.33
1400006,1,5,25677.56
1400006,1,6,50437.64
1400006,1,7,141866.67
1400006,1,8,30330.67
1400006,1,9,49221.61
1400006,1,10,56984.76
1400006,2,-1,41763.53
1400006,2,1,40299.83
1400006,2,2,27355.38
1400006,2,3,3384.34
1400006,2,4,33039.33
1400006,2,5,25677.56
1400006,2,6,50437.64
1400006,2,7,141866.67
1400006,2,8,30330.67
1400006,2,9,49221.61
1400006,2,10,56984.76
1800288,1,-1,27561.79
1800288,1,1,72195.64
1800288,1,2,11082.07
1800288,1,6,35324.33
1800288,1,8,14843.62
1800288,1,9,24720.03
1800288,1,10,14097.98
1800288,2,-1,27561.79
1800288,2,1,72195.64
1800288,2,2,11082.07
1800288,2,6,35324.33
1800288,2,8,14843.62
1800288,2,9,24720.03
1800288,2,10,14097.98
1200148,1,-1,58816.42
1200148,1,1,18623.06
1200148,1,2,239201.86
1200148,1,3,149843.02
1200148,1,4,71939.74
1200148,1,5,162813.27
1200148,1,6,38759.91
1200148,1,7,11580.61
1200148,1,8,39299.17
1200148,1,9,139250.98
1200148,1,10,82385.93
1200148,2,-1,58816.42
1200148,2,1,18623.06
1200148,2,2,239201.86
1200148,2,3,149843.02
1200148,2,4,71939.74
1200148,2,5,162813.27
1200148,2,6,38759.91
1200148,2,7,11580.61
1200148,2,8,39299.17
1200148,2,9,139250.98
1200148,2,10,82385.93
500097,1,-1,73853.52
500097,1,2,121550.62
500097,1,3,98825.84
500097,1,4,47156.98
500097,1,5,107153.09
500097,1,6,52397.78
500097,1,7,64834.88
500097,1,8,32091.34
500097,1,9,100831.12
500097,2,-1,73853.52
500097,2,2,121550.62
500097,2,3,98825.84
500097,2,4,47156.98
500097,2,5,107153.09
500097,2,6,52397.78
500097,2,7,64834.88
500097,2,8,32091.34
500097,2,9,100831.12
300229,1,-1,33413.21
300229,1,1,26041.40
300229,1,2,33996.32
300229,1,3,25715.76
300229,1,6,36261.68
300229,1,7,42143.53
300229,1,8,56851.78
300229,1,9,77122.97
300229,2,-1,33413.21
300229,2,1,26041.40
300229,2,2,33996.32
300229,2,3,25715.76
300229,2,6,36261.68
300229,2,7,42143.53
300229,2,8,56851.78
300229,2,9,77122.97
1300265,1,-1,50369.75
1300265,1,1,5851.53
1300265,1,2,48470.33
1300265,1,3,15301.68
1300265,1,4,12364.67
1300265,1,5,34289.61
1300265,1,6,35410.04
1300265,1,7,39108.96
1300265,1,8,36454.52
1300265,1,9,45532.34
1300265,1,10,35184.95
1300265,2,-1,50369.75
1300265,2,1,5851.53
1300265,2,2,48470.33
1300265,2,3,15301.68
1300265,2,4,12364.67
1300265,2,5,34289.61
1300265,2,6,35410.04
1300265,2,7,39108.96
1300265,2,8,36454.52
1300265,2,9,45532.34
1300265,2,10,35184.95
1700189,1,-1,24412.18
1700189,1,1,58977.00
1700189,1,2,32427.12
1700189,1,3,22076.45
1700189,1,5,279150.91
1700189,1,6,18812.27
1700189,1,8,9710.38
1700189,1,9,36266.06
1700189,1,10,2043.37
1700189,2,-1,24412.18
1700189,2,1,58977.00
1700189,2,2,32427.12
1700189,2,3,22076.45
1700189,2,5,279150.91
1700189,2,6,18812.27
1700189,2,8,9710.38
1700189,2,9,36266.06
1700189,2,10,2043.37
1400019,1,-1,146238.67
1400019,1,1,65680.63
1400019,1,2,123228.52
1400019,1,3,87185.78
1400019,1,4,93888.34
1400019,1,5,121917.73
1400019,1,6,170005.12
1400019,1,7,295612.00
1400019,1,8,190914.56
1400019,1,9,166275.31
1400019,1,10,86304.11
1400019,2,-1,146238.67
1400019,2,1,65680.63
1400019,2,2,123228.52
1400019,2,3,87185.78
1400019,2,4,93888.34
1400019,2,5,121917.73
1400019,2,6,170005.12
1400019,2,7,295612.00
1400019,2,8,190914.56
1400019,2,9,166275.31
1400019,2,10,86304.11
1900157,1,-1,68482.65
1900157,1,1,28845.03
1900157,1,2,22054.62
1900157,1,3,72507.42
1900157,1,4,39623.54
1900157,1,5,56398.40
1900157,1,6,73793.43
1900157,1,7,89290.76
1900157,1,8,33462.97
1900157,1,9,47053.46
1900157,1,10,60975.59
1900157,2,-1,68482.65
1900157,2,1,28845.03
1900157,2,2,22054.62
1900157,2,3,72507.42
1900157,2,4,39623.54
1900157,2,5,56398.40
1900157,2,6,73793.43
1900157,2,7,89290.76
1900157,2,8,33462.97
1900157,2,9,47053.46
1900157,2,10,60975.59
1600146,1,-1,86243.20
1600146,1,1,132043.52
1600146,1,2,147992.84
1600146,1,3,104333.79
1600146,1,4,125893.41
1600146,1,5,27177.01
1600146,1,6,59348.32
1600146,1,7,105214.73
1600146,1,8,131066.23
1600146,1,9,51857.02
1600146,1,10,42932.79
1600146,2,-1,86243.20
1600146,2,1,132043.52
1600146,2,2,147992.84
1600146,2,3,104333.79
1600146,2,4,125893.41
1600146,2,5,27177.01
1600146,2,6,59348.32
1600146,2,7,105214.73
1600146,2,8,131066.23
1600146,2,9,51857.02
1600146,2,10,42932.79
1400201,1,-1,46465.34
1400201,1,1,39487.35
1400201,1,2,48089.85
1400201,1,3,81875.05
1400201,1,4,21310.46
1400201,1,6,73060.02
1400201,1,7,25302.46
1400201,1,8,68509.19
1400201,1,9,59666.63
1400201,1,10,62061.04
1400201,2,-1,46465.34
1400201,2,1,39487.35
1400201,2,2,48089.85
1400201,2,3,81875.05
1400201,2,4,21310.46
1400201,2,6,73060.02
1400201,2,7,25302.46
1400201,2,8,68509.19
1400201,2,9,59666.63
1400201,2,10,62061.04
600063,1,-1,11257.88
600063,1,1,21985.00
600063,1,2,17144.12
600063,1,6,21356.73
600063,1,7,41041.79
600063,1,10,26476.07
600063,2,-1,11257.88
600063,2,1,21985.00
600063,2,2,17144.12
600063,2,6,21356.73
600063,2,7,41041.79
600063,2,10,26476.07
500219,1,-1,84422.41
500219,1,1,67205.14
500219,1,2,21737.21
500219,1,3,4278.06
500219,1,4,53783.31
500219,1,5,83137.11
500219,1,6,97540.12
500219,1,7,71770.73
500219,1,8,2842.22
500219,1,9,159308.62
500219,1,10,69587.52
500219,2,-1,84422.41
500219,2,1,67205.14
500219,2,2,21737.21
500219,2,3,4278.06
500219,2,4,53783.31
500219,2,5,83137.11
500219,2,6,97540.12
500219,2,7,71770.73
500219,2,8,2842.22
500219,2,9,159308.62
500219,2,10,69587.52
1500234,1,-1,32753.78
1500234,1,1,49758.89
1500234,1,2,8764.71
1500234,1,3,37554.86
1500234,1,4,28996.04
1500234,1,5,14959.60
1500234,1,6,13486.89
1500234,1,7,65937.00
1500234,1,9,30540.61
1500234,1,10,57319.99
1500234,2,-1,32753.78
1500234,2,1,49758.89
1500234,2,2,8764.71
1500234,2,3,37554.86
1500234,2,4,28996.04
1500234,2,5,14959.60
1500234,2,6,13486.89
1500234,2,7,65937.00
1500234,2,9,30540.61
1500234,2,10,57319.99
26,1,-1,42219.21
26,1,1,79464.99
26,1,2,40492.31
26,1,3,7369.66
26,1,4,48560.50
26,1,5,60044.49
26,1,6,42863.03
26,1,7,47275.15
26,1,8,33628.00
26,1,9,36834.74
26,1,10,17242.57
26,2,-1,42219.21
26,2,1,79464.99
26,2,2,40492.31
26,2,3,7369.66
26,2,4,48560.50
26,2,5,60044.49
26,2,6,42863.03
26,2,7,47275.15
26,2,8,33628.00
26,2,9,36834.74
26,2,10,17242.57
100260,1,-1,1102.14
100260,1,1,5976.71
100260,1,7,14886.42
100260,1,10,3856.93
100260,2,-1,1102.14
100260,2,1,5976.71
100260,2,7,14886.42
100260,2,10,3856.93
2000227,1,-1,65270.75
2000227,1,1,83950.38
2000227,1,2,92559.45
2000227,1,3,17934.01
2000227,1,4,143058.78
2000227,1,5,135946.05
2000227,1,6,72452.27
2000227,1,7,37858.94
2000227,1,8,39798.25
2000227,1,9,49563.70
2000227,1,10,185179.92
2000227,2,-1,65270.75
2000227,2,1,83950.38
2000227,2,2,92559.45
2000227,2,3,17934.01
2000227,2,4,143058.78
2000227,2,5,135946.05
2000227,2,6,72452.27
2000227,2,7,37858.94
2000227,2,8,39798.25
2000227,2,9,49563.70
2000227,2,10,185179.92
1800279,1,-1,50938.11
1800279,1,1,53499.00
1800279,1,2,73776.81
1800279,1,4,66647.52
1800279,1,5,33151.28
1800279,1,6,125235.05
1800279,1,7,40270.45
1800279,1,8,42171.42
1800279,1,9,98383.99
1800279,1,10,63946.89
1800279,2,-1,50938.11
1800279,2,1,53499.00
1800279,2,2,73776.81
1800279,2,4,66647.52
1800279,2,5,33151.28
1800279,2,6,125235.05
1800279,2,7,40270.45
1800279,2,8,42171.42
1800279,2,9,98383.99
1800279,2,10,63946.89
600210,1,-1,36394.86
600210,1,1,17714.05
600210,1,2,15587.25
600210,1,3,61242.87
600210,1,4,21073.88
600210,1,5,24517.77
600210,1,7,27945.86
600210,1,8,18888.79
600210,1,9,2905.09
600210,1,10,40876.35
600210,2,-1,36394.86
600210,2,1,17714.05
600210,2,2,15587.25
600210,2,3,61242.87
600210,2,4,21073.88
600210,2,5,24517.77
600210,2,7,27945.86
600210,2,8,18888.79
600210,2,9,2905.09
600210,2,10,40876.35
2000074,1,-1,359.40
2000074,2,-1,359.40
600119,1,-1,16834.24
600119,1,2,33646.62
600119,1,5,32810.89
600119,1,6,40024.72
600119,1,10,50604.52
600119,2,-1,16834.24
600119,2,2,33646.62
600119,2,5,32810.89
600119,2,6,40024.72
600119,2,10,50604.52
56,1,-1,51494.08
56,1,1,48147.64
56,1,2,39635.99
56,1,3,7749.48
56,1,4,25084.40
56,1,5,74659.02
56,1,6,291548.06
56,1,7,60105.10
56,1,8,20839.92
56,1,9,66501.62
56,1,10,60183.61
56,2,-1,51494.08
56,2,1,48147.64
56,2,2,39635.99
56,2,3,7749.48
56,2,4,25084.40
56,2,5,74659.02
56,2,6,291548.06
56,2,7,60105.10
56,2,8,20839.92
56,2,9,66501.62
56,2,10,60183.61
900335,1,-1,134.64
900335,2,-1,134.64
200162,1,-1,19072.59
200162,1,1,29902.85
200162,1,2,32627.92
200162,1,3,25842.09
200162,1,4,31078.66
200162,1,7,10722.26
200162,1,8,26912.84
200162,1,10,25461.60
200162,2,-1,19072.59
200162,2,1,29902.85
200162,2,2,32627.92
200162,2,3,25842.09
200162,2,4,31078.66
200162,2,7,10722.26
200162,2,8,26912.84
200162,2,10,25461.60
800069,1,-1,275.13
800069,2,-1,275.13
900315,1,-1,6.87
900315,2,-1,6.87
1300291,1,-1,53793.89
1300291,1,1,69438.13
1300291,1,2,24543.81
1300291,1,3,57575.83
1300291,1,4,16597.37
1300291,1,6,69234.40
1300291,1,7,13570.21
1300291,1,8,90650.81
1300291,1,9,66591.05
1300291,1,10,47643.12
1300291,2,-1,53793.89
1300291,2,1,69438.13
1300291,2,2,24543.81
1300291,2,3,57575.83
1300291,2,4,16597.37
1300291,2,6,69234.40
1300291,2,7,13570.21
1300291,2,8,90650.81
1300291,2,9,66591.05
1300291,2,10,47643.12
283,1,-1,49550.81
283,1,1,49374.21
283,1,2,9971.28
283,1,3,51392.98
283,1,4,24205.20
283,1,5,49176.45
283,1,6,34146.76
283,1,7,19930.29
283,1,8,147943.95
283,1,9,93759.02
283,1,10,55262.70
283,2,-1,49550.81
283,2,1,49374.21
283,2,2,9971.28
283,2,3,51392.98
283,2,4,24205.20
283,2,5,49176.45
283,2,6,34146.76
283,2,7,19930.29
283,2,8,147943.95
283,2,9,93759.02
283,2,10,55262.70
200196,1,-1,6882.79
200196,1,4,5393.60
200196,2,-1,6882.79
200196,2,4,5393.60
328,1,-1,25973.82
328,1,1,9994.84
328,1,2,53188.40
328,1,3,7879.65
328,1,4,40758.45
328,1,5,57976.55
328,1,6,17059.67
328,1,7,2465.18
328,1,9,22426.52
328,1,10,14929.49
328,2,-1,25973.82
328,2,1,9994.84
328,2,2,53188.40
328,2,3,7879.65
328,2,4,40758.45
328,2,5,57976.55
328,2,6,17059.67
328,2,7,2465.18
328,2,9,22426.52
328,2,10,14929.49
1400266,1,-1,9931.59
1400266,1,1,34633.64
1400266,1,8,41737.94
1400266,2,-1,9931.59
1400266,2,1,34633.64
1400266,2,8,41737.94
500170,1,-1,4483.19
500170,1,1,24246.35
500170,1,3,18301.54
500170,2,-1,4483.19
500170,2,1,24246.35
500170,2,3,18301.54
700258,1,-1,76461.72
700258,1,1,38943.43
700258,1,2,75316.36
700258,1,3,26359.75
700258,1,4,105539.73
700258,1,5,109245.63
700258,1,6,89452.01
700258,1,7,54714.44
700258,1,8,48835.70
700258,1,9,65119.45
700258,1,10,84982.73
700258,2,-1,76461.72
700258,2,1,38943.43
700258,2,2,75316.36
700258,2,3,26359.75
700258,2,4,105539.73
700258,2,5,109245.63
700258,2,6,89452.01
700258,2,7,54714.44
700258,2,8,48835.70
700258,2,9,65119.45
700258,2,10,84982.73
800276,1,-1,77852.63
800276,1,1,22207.49
800276,1,2,151376.28
800276,1,3,114435.52
800276,1,4,163318.16
800276,1,5,346576.81
800276,1,6,80896.62
800276,1,7,35218.51
800276,1,8,120344.32
800276,1,9,117039.41
800276,1,10,70075.08
800276,2,-1,77852.63
800276,2,1,22207.49
800276,2,2,151376.28
800276,2,3,114435.52
800276,2,4,163318.16
800276,2,5,346576.81
800276,2,6,80896.62
800276,2,7,35218.51
800276,2,8,120344.32
800276,2,9,117039.41
800276,2,10,70075.08
700288,1,-1,59888.20
700288,1,1,138538.56
700288,1,2,53154.78
700288,1,3,216487.52
700288,1,4,131510.77
700288,1,5,132377.95
700288,1,7,46772.92
700288,1,8,48152.20
700288,1,9,43700.73
700288,1,10,114058.95
700288,2,-1,59888.20
700288,2,1,138538.56
700288,2,2,53154.78
700288,2,3,216487.52
700288,2,4,131510.77
700288,2,5,132377.95
700288,2,7,46772.92
700288,2,8,48152.20
700288,2,9,43700.73
700288,2,10,114058.95
800019,1,-1,1474.89
800019,2,-1,1474.89
262,1,-1,65124.42
262,1,1,145120.45
262,1,2,10263.16
262,1,3,25326.46
262,1,4,106986.80
262,1,5,74078.31
262,1,6,111805.52
262,1,7,74724.76
262,1,8,149356.17
262,1,9,49576.12
262,1,10,19552.04
262,2,-1,65124.42
262,2,1,145120.45
262,2,2,10263.16
262,2,3,25326.46
262,2,4,106986.80
262,2,5,74078.31
262,2,6,111805.52
262,2,7,74724.76
262,2,8,149356.17
262,2,9,49576.12
262,2,10,19552.04
1200036,1,-1,50957.46
1200036,1,1,29608.31
1200036,1,2,44528.21
1200036,1,3,217337.94
1200036,1,4,57670.46
1200036,1,5,39494.17
1200036,1,6,63983.21
1200036,1,7,33240.98
1200036,1,8,77004.45
1200036,1,9,31356.30
1200036,1,10,58030.72
1200036,2,-1,50957.46
1200036,2,1,29608.31
1200036,2,2,44528.21
1200036,2,3,217337.94
1200036,2,4,57670.46
1200036,2,5,39494.17
1200036,2,6,63983.21
1200036,2,7,33240.98
1200036,2,8,77004.45
1200036,2,9,31356.30
1200036,2,10,58030.72
1500213,1,-1,26111.21
1500213,1,1,14254.83
1500213,1,2,10367.27
1500213,1,3,5118.28
1500213,1,4,4763.16
1500213,1,5,40508.36
1500213,1,8,47336.25
1500213,1,9,3601.34
1500213,2,-1,26111.21
1500213,2,1,14254.83
1500213,2,2,10367.27
1500213,2,3,5118.28
1500213,2,4,4763.16
1500213,2,5,40508.36
1500213,2,8,47336.25
1500213,2,9,3601.34
2100258,1,-1,3822.09
2100258,1,1,1942.96
2100258,1,2,4854.65
2100258,1,5,2544.75
2100258,1,8,4032.73
2100258,1,9,1422.99
2100258,1,10,1173.60
2100258,2,-1,3822.09
2100258,2,1,1942.96
2100258,2,2,4854.65
2100258,2,5,2544.75
2100258,2,8,4032.73
2100258,2,9,1422.99
2100258,2,10,1173.60
600241,1,-1,19012.38
600241,1,2,31581.91
600241,1,3,70417.93
600241,1,4,12934.86
600241,2,-1,19012.38
600241,2,2,31581.91
600241,2,3,70417.93
600241,2,4,12934.86
300187,1,-1,246.86
300187,2,-1,246.86
1900011,1,-1,20652.17
1900011,1,1,20866.82
1900011,1,2,15386.84
1900011,1,3,36871.40
1900011,1,4,83415.46
1900011,1,7,17112.64
1900011,1,8,22064.66
1900011,1,9,13276.68
1900011,1,10,15178.38
1900011,2,-1,20652.17
1900011,2,1,20866.82
1900011,2,2,15386.84
1900011,2,3,36871.40
1900011,2,4,83415.46
1900011,2,7,17112.64
1900011,2,8,22064.66
1900011,2,9,13276.68
1900011,2,10,15178.38
300222,1,-1,51742.81
300222,1,1,19783.05
300222,1,2,89386.12
300222,1,3,91754.44
300222,1,4,46331.36
300222,1,5,21037.31
300222,1,6,50622.93
300222,1,7,16615.80
300222,1,8,48220.15
300222,1,9,41441.29
300222,1,10,61432.60
300222,2,-1,51742.81
300222,2,1,19783.05
300222,2,2,89386.12
300222,2,3,91754.44
300222,2,4,46331.36
300222,2,5,21037.31
300222,2,6,50622.93
300222,2,7,16615.80
300222,2,8,48220.15
300222,2,9,41441.29
300222,2,10,61432.60
2100176,1,-1,79894.43
2100176,1,1,54452.30
2100176,1,2,142976.56
2100176,1,3,114487.41
2100176,1,4,143879.61
2100176,1,5,49768.97
2100176,1,6,163923.75
2100176,1,7,87185.18
2100176,1,9,87593.28
2100176,1,10,101153.01
2100176,2,-1,79894.43
2100176,2,1,54452.30
2100176,2,2,142976.56
2100176,2,3,114487.41
2100176,2,4,143879.61
2100176,2,5,49768.97
2100176,2,6,163923.75
2100176,2,7,87185.18
2100176,2,9,87593.28
2100176,2,10,101153.01
153,1,-1,5745.24
153,1,1,4071.04
153,1,3,10408.18
153,1,5,4674.36
153,1,6,7460.93
153,1,7,31067.97
153,2,-1,5745.24
153,2,1,4071.04
153,2,3,10408.18
153,2,5,4674.36
153,2,6,7460.93
153,2,7,31067.97
600148,1,-1,1996.37
600148,1,4,2029.10
600148,1,6,50377.64
600148,1,8,4799.82
600148,2,-1,1996.37
600148,2,4,2029.10
600148,2,6,50377.64
600148,2,8,4799.82
1700197,1,-1,4671.92
1700197,1,1,12900.55
1700197,1,3,35390.54
1700197,1,4,14493.77
1700197,1,6,8874.10
1700197,2,-1,4671.92
1700197,2,1,12900.55
1700197,2,3,35390.54
1700197,2,4,14493.77
1700197,2,6,8874.10
1400302,1,-1,41074.79
1400302,1,1,28608.03
1400302,1,2,3607.52
1400302,1,3,57246.04
1400302,1,4,24023.33
1400302,1,5,63938.59
1400302,1,6,42338.02
1400302,1,7,177958.78
1400302,1,8,14708.25
1400302,1,9,39821.36
1400302,1,10,34708.82
1400302,2,-1,41074.79
1400302,2,1,28608.03
1400302,2,2,3607.52
1400302,2,3,57246.04
1400302,2,4,24023.33
1400302,2,5,63938.59
1400302,2,6,42338.02
1400302,2,7,177958.78
1400302,2,8,14708.25
1400302,2,9,39821.36
1400302,2,10,34708.82
2100126,1,-1,132556.89
2100126,1,1,176142.16
2100126,1,2,116247.05
2100126,1,3,95083.72
2100126,1,4,402400.56
2100126,1,5,83232.21
2100126,1,6,127749.94
2100126,1,7,149083.12
2100126,1,8,108916.80
2100126,1,9,173899.92
2100126,1,10,38555.95
2100126,2,-1,132556.89
2100126,2,1,176142.16
2100126,2,2,116247.05
2100126,2,3,95083.72
2100126,2,4,402400.56
2100126,2,5,83232.21
2100126,2,6,127749.94
2100126,2,7,149083.12
2100126,2,8,108916.80
2100126,2,9,173899.92
2100126,2,10,38555.95
1400184,1,-1,149950.84
1400184,1,1,137740.88
1400184,1,2,78714.12
1400184,1,3,104191.16
1400184,1,4,79914.58
1400184,1,5,113509.15
1400184,1,6,140545.77
1400184,1,7,46789.59
1400184,1,8,157546.45
1400184,1,9,214406.98
1400184,1,10,141423.34
1400184,2,-1,149950.84
1400184,2,1,137740.88
1400184,2,2,78714.12
1400184,2,3,104191.16
1400184,2,4,79914.58
1400184,2,5,113509.15
1400184,2,6,140545.77
1400184,2,7,46789.59
1400184,2,8,157546.45
1400184,2,9,214406.98
1400184,2,10,141423.34
1500123,1,-1,1911.67
1500123,1,9,1629.90
1500123,2,-1,1911.67
1500123,2,9,1629.90
1600202,1,-1,66919.25
1600202,1,2,82320.77
1600202,1,3,3435.41
1600202,1,4,34481.20
1600202,1,5,127855.52
1600202,1,7,29449.29
1600202,1,8,98431.51
1600202,1,9,122963.45
1600202,1,10,83383.12
1600202,2,-1,66919.25
1600202,2,2,82320.77
1600202,2,3,3435.41
1600202,2,4,34481.20
1600202,2,5,127855.52
1600202,2,7,29449.29
1600202,2,8,98431.51
1600202,2,9,122963.45
1600202,2,10,83383.12
1000050,1,-1,117139.59
1000050,1,1,293498.16
1000050,1,2,82305.07
1000050,1,3,112814.48
1000050,1,4,93862.01
1000050,1,5,88730.64
1000050,1,6,55048.35
1000050,1,7,86592.86
1000050,1,8,103215.66
1000050,1,9,155463.19
1000050,1,10,201489.80
1000050,2,-1,117139.59
1000050,2,1,293498.16
1000050,2,2,82305.07
1000050,2,3,112814.48
1000050,2,4,93862.01
1000050,2,5,88730.64
1000050,2,6,55048.35
1000050,2,7,86592.86
1000050,2,8,103215.66
1000050,2,9,155463.19
1000050,2,10,201489.80
500232,1,-1,49269.59
500232,1,1,26032.45
500232,1,2,161126.50
500232,1,3,12565.38
500232,1,4,15932.91
500232,1,5,32758.02
500232,1,6,53671.30
500232,1,7,16896.00
500232,1,8,14706.11
500232,1,9,61989.99
500232,1,10,2557.96
500232,2,-1,49269.59
500232,2,1,26032.45
500232,2,2,161126.50
500232,2,3,12565.38
500232,2,4,15932.91
500232,2,5,32758.02
500232,2,6,53671.30
500232,2,7,16896.00
