event_id,exposure_value,summary_id,sidx,loss
1900157,2057913.00,1,10,121951.17
1600146,2057913.00,1,-1,172486.39
1600146,2057913.00,1,1,264087.03
1600146,2057913.00,1,2,295985.69
1600146,2057913.00,1,3,208667.58
1600146,2057913.00,1,4,251786.81
1600146,2057913.00,1,5,54354.02
1600146,2057913.00,1,6,118696.63
1600146,2057913.00,1,7,210429.47
1600146,2057913.00,1,8,262132.47
1600146,2057913.00,1,9,103714.05
1600146,2057913.00,1,10,85865.57
1400201,1815954.38,1,-1,92930.68
1400201,1815954.38,1,1,78974.70
1400201,1815954.38,1,2,96179.70
1400201,1815954.38,1,3,163750.09
1400201,1815954.38,1,4,42620.93
1400201,1815954.38,1,6,146120.05
1400201,1815954.38,1,7,50604.93
1400201,1815954.38,1,8,137018.38
1400201,1815954.38,1,9,119333.27
1400201,1815954.38,1,10,124122.08
600063,489741.41,1,-1,22515.76
600063,489741.41,1,1,43970.00
600063,489741.41,1,2,34288.25
600063,489741.41,1,6,42713.46
600063,489741.41,1,7,82083.58
600063,489741.41,1,10,52952.14
500219,2745684.50,1,-1,168844.83
500219,2745684.50,1,1,134410.28
500219,2745684.50,1,2,43474.43
500219,2745684.50,1,3,8556.13
500219,2745684.50,1,4,107566.62
500219,2745684.50,1,5,166274.22
500219,2745684.50,1,6,195080.23
500219,2745684.50,1,7,143541.47
500219,2745684.50,1,8,5684.44
500219,2745684.50,1,9,318617.25
500219,2745684.50,1,10,139175.05
1500234,489741.41,1,-1,65507.57
1500234,489741.41,1,1,99517.78
1500234,489741.41,1,2,17529.41
1500234,489741.41,1,3,75109.73
1500234,489741.41,1,4,57992.07
1500234,489741.41,1,5,29919.20
1500234,489741.41,1,6,26973.78
1500234,489741.41,1,7,131874.00
1500234,489741.41,1,9,61081.21
1500234,489741.41,1,10,114639.98
26,3384125.00,1,-1,84438.41
26,3384125.00,1,1,158929.98
26,3384125.00,1,2,80984.62
26,3384125.00,1,3,14739.32
26,3384125.00,1,4,97120.99
26,3384125.00,1,5,120088.98
26,3384125.00,1,6,85726.05
26,3384125.00,1,7,94550.30
26,3384125.00,1,8,67255.99
26,3384125.00,1,9,73669.48
26,3384125.00,1,10,34485.13
100260,1815954.38,1,-1,2204.29
100260,1815954.38,1,1,11953.41
100260,1815954.38,1,7,29772.84
100260,1815954.38,1,10,7713.87
2000227,2745684.50,1,-1,130541.50
2000227,2745684.50,1,1,167900.75
2000227,2745684.50,1,2,185118.91
2000227,2745684.50,1,3,35868.01
2000227,2745684.50,1,4,286117.56
2000227,2745684.50,1,5,271892.09
2000227,2745684.50,1,6,144904.55
2000227,2745684.50,1,7,75717.88
2000227,2745684.50,1,8,79596.51
2000227,2745684.50,1,9,99127.41
2000227,2745684.50,1,10,370359.84
1800279,2745684.50,1,-1,101876.23
1800279,2745684.50,1,1,106998.00
1800279,2745684.50,1,2,147553.62
1800279,2745684.50,1,4,133295.03
1800279,2745684.50,1,5,66302.55
1800279,2745684.50,1,6,250470.09
1800279,2745684.50,1,7,80540.89
1800279,2745684.50,1,8,84342.84
1800279,2745684.50,1,9,196767.98
1800279,2745684.50,1,10,127893.78
600210,1506171.62,1,-1,72789.72
600210,1506171.62,1,1,35428.11
600210,1506171.62,1,2,31174.49
600210,1506171.62,1,3,122485.73
600210,1506171.62,1,4,42147.76
600210,1506171.62,1,5,49035.54
600210,1506171.62,1,7,55891.72
600210,1506171.62,1,8,37777.59
600210,1506171.62,1,9,5810.17
600210,1506171.62,1,10,81752.70
2000074,62000.00,1,-1,718.80
600119,1815954.38,1,-1,33668.49
600119,1815954.38,1,2,67293.25
600119,1815954.38,1,5,65621.77
600119,1815954.38,1,6,80049.44
600119,1815954.38,1,10,101209.05
56,1568171.75,1,-1,102988.16
56,1568171.75,1,1,96295.27
56,1568171.75,1,2,79271.98
56,1568171.75,1,3,15498.96
56,1568171.75,1,4,50168.80
56,1568171.75,1,5,149318.05
56,1568171.75,1,6,583096.12
56,1568171.75,1,7,120210.20
56,1568171.75,1,8,41679.84
56,1568171.75,1,9,133003.25
56,1568171.75,1,10,120367.21
900335,489741.41,1,-1,269.29
200162,2285767.50,1,-1,38145.19
200162,2285767.50,1,1,59805.71
200162,2285767.50,1,2,65255.85
200162,2285767.50,1,3,51684.18
200162,2285767.50,1,4,62157.31
200162,2285767.50,1,7,21444.53
200162,2285767.50,1,8,53825.68
200162,2285767.50,1,10,50923.21
800069,62000.00,1,-1,550.26
900315,62000.00,1,-1,13.75
1300291,2745684.50,1,-1,107587.79
1300291,2745684.50,1,1,138876.27
1300291,2745684.50,1,2,49087.61
1300291,2745684.50,1,3,115151.66
1300291,2745684.50,1,4,33194.73
1300291,2745684.50,1,6,138468.80
1300291,2745684.50,1,7,27140.42
1300291,2745684.50,1,8,181301.62
1300291,2745684.50,1,9,133182.11
1300291,2745684.50,1,10,95286.25
283,2028088.38,1,-1,99101.62
283,2028088.38,1,1,98748.42
283,2028088.38,1,2,19942.55
283,2028088.38,1,3,102785.96
283,2028088.38,1,4,48410.40
283,2028088.38,1,5,98352.91
283,2028088.38,1,6,68293.52
283,2028088.38,1,7,39860.57
283,2028088.38,1,8,295887.91
283,2028088.38,1,9,187518.05
283,2028088.38,1,10,110525.39
200196,1356037.62,1,-1,13765.58
200196,1356037.62,1,4,10787.21
328,4101721.50,1,-1,51947.64
328,4101721.50,1,1,19989.68
328,4101721.50,1,2,106376.80
328,4101721.50,1,3,15759.30
328,4101721.50,1,4,81516.91
328,4101721.50,1,5,115953.09
328,4101721.50,1,6,34119.35
328,4101721.50,1,7,4930.37
328,4101721.50,1,9,44853.04
328,4101721.50,1,10,29858.99
1400266,929730.00,1,-1,19863.19
1400266,929730.00,1,1,69267.28
1400266,929730.00,1,8,83475.88
500170,929730.00,1,-1,8966.38
500170,929730.00,1,1,48492.70
500170,929730.00,1,3,36603.08
700258,4803596.50,1,-1,152923.44
700258,4803596.50,1,1,77886.87
700258,4803596.50,1,2,150632.72
700258,4803596.50,1,3,52719.51
700258,4803596.50,1,4,211079.45
700258,4803596.50,1,5,218491.27
700258,4803596.50,1,6,178904.02
700258,4803596.50,1,7,109428.88
700258,4803596.50,1,8,97671.41
700258,4803596.50,1,9,130238.89
700258,4803596.50,1,10,169965.45
800276,4313855.00,1,-1,155705.27
800276,4313855.00,1,1,44414.97
800276,4313855.00,1,2,302752.56
800276,4313855.00,1,3,228871.05
800276,4313855.00,1,4,326636.31
800276,4313855.00,1,5,693153.62
800276,4313855.00,1,6,161793.23
800276,4313855.00,1,7,70437.02
800276,4313855.00,1,8,240688.64
800276,4313855.00,1,9,234078.83
800276,4313855.00,1,10,140150.16
700288,2745684.50,1,-1,119776.41
700288,2745684.50,1,1,277077.12
700288,2745684.50,1,2,106309.56
700288,2745684.50,1,3,432975.03
700288,2745684.50,1,4,263021.53
700288,2745684.50,1,5,264755.91
700288,2745684.50,1,7,93545.84
700288,2745684.50,1,8,96304.39
700288,2745684.50,1,9,87401.46
700288,2745684.50,1,10,228117.89
800019,929730.00,1,-1,2949.77
262,2745684.50,1,-1,130248.84
262,2745684.50,1,1,290240.91
262,2745684.50,1,2,20526.33
262,2745684.50,1,3,50652.93
262,2745684.50,1,4,213973.59
262,2745684.50,1,5,148156.62
262,2745684.50,1,6,223611.03
262,2745684.50,1,7,149449.52
262,2745684.50,1,8,298712.34
262,2745684.50,1,9,99152.25
262,2745684.50,1,10,39104.08
1200036,2057913.00,1,-1,101914.93
1200036,2057913.00,1,1,59216.62
1200036,2057913.00,1,2,89056.41
1200036,2057913.00,1,3,434675.88
1200036,2057913.00,1,4,115340.93
1200036,2057913.00,1,5,78988.34
1200036,2057913.00,1,6,127966.43
1200036,2057913.00,1,7,66481.96
1200036,2057913.00,1,8,154008.89
1200036,2057913.00,1,9,62712.61
1200036,2057913.00,1,10,116061.44
1500213,2745684.50,1,-1,52222.42
1500213,2745684.50,1,1,28509.65
1500213,2745684.50,1,2,20734.54
1500213,2745684.50,1,3,10236.56
1500213,2745684.50,1,4,9526.31
1500213,2745684.50,1,5,81016.71
1500213,2745684.50,1,8,94672.49
1500213,2745684.50,1,9,7202.68
2100258,1568171.75,1,-1,7644.18
2100258,1568171.75,1,1,3885.92
2100258,1568171.75,1,2,9709.30
2100258,1568171.75,1,5,5089.49
2100258,1568171.75,1,8,8065.47
2100258,1568171.75,1,9,2845.97
2100258,1568171.75,1,10,2347.19
600241,929730.00,1,-1,38024.77
600241,929730.00,1,2,63163.81
600241,929730.00,1,3,140835.86
600241,929730.00,1,4,25869.73
300187,929730.00,1,-1,493.72
1900011,489741.41,1,-1,41304.33
1900011,489741.41,1,1,41733.64
1900011,489741.41,1,2,30773.69
1900011,489741.41,1,3,73742.80
1900011,489741.41,1,4,166830.92
1900011,489741.41,1,7,34225.29
1900011,489741.41,1,8,44129.31
1900011,489741.41,1,9,26553.36
1900011,489741.41,1,10,30356.76
300222,1568171.75,1,-1,103485.62
300222,1568171.75,1,1,39566.11
300222,1568171.75,1,2,178772.25
300222,1568171.75,1,3,183508.88
300222,1568171.75,1,4,92662.72
300222,1568171.75,1,5,42074.62
300222,1568171.75,1,6,101245.87
300222,1568171.75,1,7,33231.61
300222,1568171.75,1,8,96440.30
300222,1568171.75,1,9,82882.59
300222,1568171.75,1,10,122865.20
2100176,2745684.50,1,-1,159788.86
2100176,2745684.50,1,1,108904.60
2100176,2745684.50,1,2,285953.12
2100176,2745684.50,1,3,228974.83
2100176,2745684.50,1,4,287759.22
2100176,2745684.50,1,5,99537.95
2100176,2745684.50,1,6,327847.50
2100176,2745684.50,1,7,174370.36
2100176,2745684.50,1,9,175186.56
2100176,2745684.50,1,10,202306.02
153,794634.00,1,-1,11490.48
153,794634.00,1,1,8142.09
153,794634.00,1,3,20816.35
153,794634.00,1,5,9348.71
153,794634.00,1,6,14921.85
153,794634.00,1,7,62135.94
600148,1356037.62,1,-1,3992.73
600148,1356037.62,1,4,4058.20
600148,1356037.62,1,6,100755.28
600148,1356037.62,1,8,9599.64
1700197,1815954.38,1,-1,9343.84
1700197,1815954.38,1,1,25801.11
1700197,1815954.38,1,3,70781.07
1700197,1815954.38,1,4,28987.54
1700197,1815954.38,1,6,17748.20
1400302,1815954.38,1,-1,82149.59
1400302,1815954.38,1,1,57216.05
1400302,1815954.38,1,2,7215.03
1400302,1815954.38,1,3,114492.08
1400302,1815954.38,1,4,48046.67
1400302,1815954.38,1,5,127877.19
1400302,1815954.38,1,6,84676.04
1400302,1815954.38,1,7,355917.56
1400302,1815954.38,1,8,29416.50
1400302,1815954.38,1,9,79642.73
1400302,1815954.38,1,10,69417.63
2100126,4313855.00,1,-1,265113.78
2100126,4313855.00,1,1,352284.31
2100126,4313855.00,1,2,232494.09
2100126,4313855.00,1,3,190167.44
2100126,4313855.00,1,4,804801.12
2100126,4313855.00,1,5,166464.42
2100126,4313855.00,1,6,255499.88
2100126,4313855.00,1,7,298166.25
2100126,4313855.00,1,8,217833.61
2100126,4313855.00,1,9,347799.84
2100126,4313855.00,1,10,77111.89
1400184,3873866.50,1,-1,299901.69
1400184,3873866.50,1,1,275481.75
1400184,3873866.50,1,2,157428.25
1400184,3873866.50,1,3,208382.31
1400184,3873866.50,1,4,159829.16
1400184,3873866.50,1,5,227018.30
1400184,3873866.50,1,6,281091.53
1400184,3873866.50,1,7,93579.18
1400184,3873866.50,1,8,315092.91
1400184,3873866.50,1,9,428813.97
1400184,3873866.50,1,10,282846.69
1500123,489741.41,1,-1,3823.34
1500123,489741.41,1,9,3259.80
1600202,2745684.50,1,-1,133838.50
1600202,2745684.50,1,2,164641.53
1600202,2745684.50,1,3,6870.83
1600202,2745684.50,1,4,68962.41
1600202,2745684.50,1,5,255711.03
1600202,2745684.50,1,7,58898.58
1600202,2745684.50,1,8,196863.02
1600202,2745684.50,1,9,245926.91
1600202,2745684.50,1,10,166766.25
1000050,4313855.00,1,-1,234279.19
1000050,4313855.00,1,1,586996.31
1000050,4313855.00,1,2,164610.14
1000050,4313855.00,1,3,225628.95
1000050,4313855.00,1,4,187724.02
1000050,4313855.00,1,5,177461.28
1000050,4313855.00,1,6,110096.70
1000050,4313855.00,1,7,173185.72
1000050,4313855.00,1,8,206431.33
1000050,4313855.00,1,9,310926.38
1000050,4313855.00,1,10,402979.59
500232,1568171.75,1,-1,98539.17
500232,1568171.75,1,1,52064.90
500232,1568171.75,1,2,322253.00
500232,1568171.75,1,3,25130.76
500232,1568171.75,1,4,31865.83
500232,1568171.75,1,5,65516.04
500232,1568171.75,1,6,107342.61
500232,1568171.75,1,7,33792.00
500232,1568171.75,1,8,29412.21
500232,1568171.75,1,9,123979.98
500232,1568171.75,1,10,5115.92
1600203,2745684.50,1,-1,103588.34
1600203,2745684.50,1,1,296404.19
1600203,2745684.50,1,2,100748.08
1600203,2745684.50,1,3,57044.93
1600203,2745684.50,1,4,228402.70
1600203,2745684.50,1,5,48156.37
1600203,2745684.50,1,6,226761.14
1600203,2745684.50,1,7,238709.78
1600203,2745684.50,1,8,22414.48
1600203,2745684.50,1,9,77673.47
1600203,2745684.50,1,10,136402.33
1300118,489741.41,1,-1,65984.41
1300118,489741.41,1,2,21224.39
1300118,489741.41,1,4,90071.36
1300118,489741.41,1,5,60196.41
1300118,489741.41,1,6,119277.62
1300118,489741.41,1,7,130502.80
1300118,489741.41,1,8,76312.36
1300118,489741.41,1,9,79412.23
1300118,489741.41,1,10,79154.14
100211,4803596.50,1,-1,389816.41
100211,4803596.50,1,1,604499.50
100211,4803596.50,1,2,411067.84
100211,4803596.50,1,3,479342.72
100211,4803596.50,1,4,384781.38
100211,4803596.50,1,5,401335.72
100211,4803596.50,1,6,689657.88
100211,4803596.50,1,7,222808.62
100211,4803596.50,1,8,292502.09
100211,4803596.50,1,9,563557.38
100211,4803596.50,1,10,665426.81
284,701875.31,1,-1,16961.89
284,701875.31,1,1,61302.91
284,701875.31,1,4,81541.62
284,701875.31,1,5,35520.88
284,701875.31,1,7,42437.75
284,701875.31,1,9,60238.00
300185,489741.41,1,-1,6397.67
300185,489741.41,1,6,9714.79
300185,489741.41,1,8,19127.48
300185,489741.41,1,9,7633.13
1700247,2745684.50,1,-1,112093.91
1700247,2745684.50,1,1,7324.64
1700247,2745684.50,1,2,178266.97
1700247,2745684.50,1,3,50149.76
1700247,2745684.50,1,4,167513.34
1700247,2745684.50,1,5,7941.76
1700247,2745684.50,1,6,219394.50
1700247,2745684.50,1,7,163995.78
1700247,2745684.50,1,8,170275.64
1700247,2745684.50,1,9,61527.40
1700247,2745684.50,1,10,292235.06
1900284,4313855.00,1,-1,235998.38
1900284,4313855.00,1,1,234863.66
1900284,4313855.00,1,2,78425.72
1900284,4313855.00,1,3,258753.97
1900284,4313855.00,1,4,174440.78
1900284,4313855.00,1,5,494984.50
1900284,4313855.00,1,6,179330.50
1900284,4313855.00,1,7,214840.06
1900284,4313855.00,1,8,846693.31
1900284,4313855.00,1,9,218075.80
1900284,4313855.00,1,10,365481.00
2100123,489741.41,1,-1,7969.13
2100123,489741.41,1,6,55754.31
2000311,2745684.50,1,-1,129106.71
2000311,2745684.50,1,1,49924.83
2000311,2745684.50,1,2,86013.71
2000311,2745684.50,1,3,203737.91
2000311,2745684.50,1,4,53893.39
2000311,2745684.50,1,5,206435.34
2000311,2745684.50,1,6,131093.00
2000311,2745684.50,1,7,108698.70
2000311,2745684.50,1,8,158981.19
2000311,2745684.50,1,9,160090.50
2000311,2745684.50,1,10,118790.41
1800079,4313855.00,1,-1,156766.11
1800079,4313855.00,1,1,120262.98
1800079,4313855.00,1,2,512674.47
1800079,4313855.00,1,3,47120.61
1800079,4313855.00,1,4,323261.25
1800079,4313855.00,1,5,192526.97
1800079,4313855.00,1,6,236086.53
1800079,4313855.00,1,7,154442.92
1800079,4313855.00,1,8,196856.66
1800079,4313855.00,1,9,266786.44
1800079,4313855.00,1,10,42664.50
1900159,4803596.50,1,-1,182196.58
1900159,4803596.50,1,1,199136.83
1900159,4803596.50,1,2,65569.83
1900159,4803596.50,1,3,156725.17
1900159,4803596.50,1,4,119757.73
1900159,4803596.50,1,5,320148.78
1900159,4803596.50,1,6,307512.78
1900159,4803596.50,1,7,52603.87
1900159,4803596.50,1,8,263090.25
1900159,4803596.50,1,9,253243.94
1900159,4803596.50,1,10,212740.86
1400202,2057913.00,1,-1,181888.36
1400202,2057913.00,1,1,89023.21
1400202,2057913.00,1,2,27728.35
1400202,2057913.00,1,3,203820.80
1400202,2057913.00,1,4,118717.33
1400202,2057913.00,1,5,450637.09
1400202,2057913.00,1,6,95853.66
1400202,2057913.00,1,7,5447.47
1400202,2057913.00,1,8,61287.66
1400202,2057913.00,1,9,179355.95
1400202,2057913.00,1,10,332266.81
1800150,1815954.38,1,-1,87432.59
1800150,1815954.38,1,1,42494.48
1800150,1815954.38,1,2,70565.23
1800150,1815954.38,1,5,66067.34
1800150,1815954.38,1,6,53074.80
1800150,1815954.38,1,7,33171.54
1800150,1815954.38,1,8,6442.94
1800150,1815954.38,1,9,150572.69
1800150,1815954.38,1,10,64885.62
1500215,1815954.38,1,-1,79405.46
1500215,1815954.38,1,1,111610.92
1500215,1815954.38,1,2,86557.75
1500215,1815954.38,1,3,46625.12
1500215,1815954.38,1,4,77445.85
1500215,1815954.38,1,5,48787.04
1500215,1815954.38,1,6,66499.12
1500215,1815954.38,1,7,97740.68
1500215,1815954.38,1,8,47227.39
1500215,1815954.38,1,9,157721.77
1500215,1815954.38,1,10,91091.64
1900246,1506171.62,1,-1,35330.15
1900246,1506171.62,1,1,358599.66
1900246,1506171.62,1,2,4659.75
1900246,1506171.62,1,3,91104.89
1900246,1506171.62,1,8,49122.41
1900246,1506171.62,1,9,53386.22
1900246,1506171.62,1,10,540373.62
1800270,929730.00,1,-1,9543.58
1800270,929730.00,1,1,116859.37
1800270,929730.00,1,10,86257.70
800140,2745684.50,1,-1,134869.89
800140,2745684.50,1,1,59684.00
800140,2745684.50,1,2,88770.27
800140,2745684.50,1,3,130051.11
800140,2745684.50,1,4,93181.27
800140,2745684.50,1,5,47844.87
800140,2745684.50,1,6,53587.79
800140,2745684.50,1,7,65332.31
800140,2745684.50,1,8,74279.30
800140,2745684.50,1,9,428522.97
800140,2745684.50,1,10,195097.39
700163,4101721.50,1,-1,98983.63
700163,4101721.50,1,1,14681.13
700163,4101721.50,1,2,121177.08
700163,4101721.50,1,3,23266.70
700163,4101721.50,1,4,116571.80
700163,4101721.50,1,5,24049.96
700163,4101721.50,1,7,89225.46
700163,4101721.50,1,8,92189.05
700163,4101721.50,1,9,149931.77
700163,4101721.50,1,10,79110.90
1900105,212133.97,1,-1,311.53
1900105,212133.97,1,3,6433.51
1700028,1356037.62,1,-1,28536.64
1700028,1356037.62,1,2,18461.11
1700028,1356037.62,1,6,29525.46
300329,4313855.00,1,-1,114497.55
300329,4313855.00,1,1,71700.17
300329,4313855.00,1,2,79882.88
300329,4313855.00,1,3,39140.16
300329,4313855.00,1,4,116263.80
300329,4313855.00,1,5,31219.79
300329,4313855.00,1,6,46948.75
300329,4313855.00,1,7,135447.78
300329,4313855.00,1,8,113714.09
300329,4313855.00,1,9,6759.19
300329,4313855.00,1,10,64431.89
1700128,4101721.50,1,-1,236134.11
1700128,4101721.50,1,1,79460.28
1700128,4101721.50,1,2,144187.78
1700128,4101721.50,1,3,261559.00
1700128,4101721.50,1,4,124351.59
1700128,4101721.50,1,5,317363.16
1700128,4101721.50,1,6,331219.94
1700128,4101721.50,1,7,377986.84
1700128,4101721.50,1,8,113021.53
1700128,4101721.50,1,9,139220.27
1700128,4101721.50,1,10,296643.91
2100210,4313855.00,1,-1,242240.59
2100210,4313855.00,1,1,259685.67
2100210,4313855.00,1,2,398641.59
2100210,4313855.00,1,3,174795.14
2100210,4313855.00,1,4,389279.66
2100210,4313855.00,1,5,180779.59
2100210,4313855.00,1,6,336494.47
2100210,4313855.00,1,7,77087.67
2100210,4313855.00,1,8,299177.03
2100210,4313855.00,1,9,118614.18
