event_id,output_id,sidx,loss
200196,2,-1,0.00
328,1,-3,590778.25
328,1,-1,0.00
328,1,2,6000.24
328,1,4,678.84
328,1,5,8962.90
328,1,9,712.96
328,2,-3,986380.38
328,2,-1,558.61
328,2,2,11750.41
328,2,4,2881.40
328,2,5,16688.17
328,2,6,254.84
328,2,9,2938.26
1400266,1,-3,124399.51
1400266,1,-1,0.00
1400266,1,8,1834.74
1400266,2,-3,209082.50
1400266,2,-1,0.00
1400266,2,1,1722.76
1400266,2,8,4807.90
500170,1,-3,124399.51
500170,1,-1,0.00
500170,2,-3,209082.50
500170,2,-1,0.00
700258,1,-3,695932.06
700258,1,-1,7127.84
700258,1,1,5653.03
700258,1,2,12027.41
700258,1,3,3435.44
700258,1,4,19601.92
700258,1,5,13509.73
700258,1,6,18225.88
700258,1,7,10346.83
700258,1,8,8590.71
700258,1,9,13430.83
700258,1,10,13282.32
700258,2,-3,1161636.75
700258,2,-1,13629.73
700258,2,1,11171.72
700258,2,2,21795.68
700258,2,3,7475.74
700258,2,4,34419.86
700258,2,5,24266.21
700258,2,6,32126.47
700258,2,7,18994.72
700258,2,8,16067.85
700258,2,9,24134.72
700258,2,10,23887.20
800276,1,-3,622545.88
800276,1,-1,5870.28
800276,1,1,2635.17
800276,1,2,34777.89
800276,1,3,14154.87
800276,1,4,30778.58
800276,1,5,81619.39
800276,1,6,9343.60
800276,1,7,4933.10
800276,1,8,19605.62
800276,1,9,18529.59
800276,1,10,14940.02
800276,2,-3,1039326.38
800276,2,-1,11533.80
800276,2,1,6141.94
800276,2,2,59713.14
800276,2,3,25341.45
800276,2,4,53047.63
800276,2,5,137782.31
800276,2,6,17322.67
800276,2,7,9971.83
800276,2,8,34426.03
800276,2,9,32632.65
800276,2,10,26650.04
700288,1,-3,390537.62
700288,1,-1,3036.70
700288,1,1,22164.12
700288,1,2,7136.77
700288,1,3,52848.76
700288,1,4,25848.24
700288,1,5,24386.32
700288,1,7,3793.25
700288,1,8,1640.58
700288,1,9,3907.09
700288,1,10,22157.68
700288,2,-3,652646.00
700288,2,-1,6811.16
700288,2,1,38690.20
700288,2,2,13644.62
700288,2,3,89831.26
700288,2,4,44830.39
700288,2,5,42393.87
700288,2,7,8072.08
700288,2,8,4484.30
700288,2,9,8261.82
700288,2,10,38679.47
800019,1,-3,124399.51
800019,1,-1,0.00
800019,2,-3,209082.50
800019,2,-1,0.00
262,1,-3,390537.62
262,1,-1,4335.88
262,1,1,25547.36
262,1,3,67.94
262,1,4,18191.84
262,1,5,13741.55
262,1,6,13404.77
262,1,7,15473.44
262,1,8,24715.53
262,1,9,8827.84
262,2,-3,652646.00
262,2,-1,8976.46
262,2,1,44328.93
262,2,3,1863.23
262,2,4,32069.73
262,2,5,24652.58
262,2,6,24091.29
262,2,7,27539.07
262,2,8,42942.55
262,2,9,16463.06
1200036,1,-3,290394.47
1200036,1,-1,5974.76
1200036,1,1,5677.34
1200036,1,2,10313.46
1200036,1,3,54671.38
1200036,1,4,11248.64
1200036,1,5,5795.75
1200036,1,6,13127.47
1200036,1,7,4664.80
1200036,1,8,17041.33
1200036,1,9,3361.89
1200036,1,10,13442.86
1200036,2,-3,485740.75
1200036,2,-1,11707.93
1200036,2,1,11212.24
1200036,2,2,18939.10
1200036,2,3,92868.97
1200036,2,4,20497.73
1200036,2,5,11409.58
1200036,2,6,23629.11
1200036,2,7,9524.66
1200036,2,8,30152.22
1200036,2,9,7353.15
1200036,2,10,24154.77
1500213,1,-3,390537.62
1500213,1,-1,0.00
1500213,1,8,3148.47
1500213,2,-3,652646.00
1500213,2,-1,0.00
1500213,2,5,1149.54
1500213,2,8,6997.45
2100258,1,-3,221508.25
2100258,1,-1,0.00
2100258,2,-3,370930.41
2100258,2,-1,0.00
600241,1,-3,124399.51
600241,1,-1,0.00
600241,1,3,9223.74
600241,2,-3,209082.50
600241,2,-1,0.00
600241,2,2,192.65
600241,2,3,17122.90
300187,1,-3,124399.51
300187,1,-1,0.00
300187,2,-3,209082.50
300187,2,-1,0.00
1900011,1,-3,64386.21
1900011,1,-1,0.00
1900011,1,1,1745.05
1900011,1,3,2031.42
1900011,1,4,15979.64
1900011,1,7,603.79
1900011,1,8,2104.40
1900011,1,10,38.51
1900011,2,-3,109060.34
1900011,2,-1,762.80
1900011,2,1,4658.41
1900011,2,2,28.67
1900011,2,3,5135.70
1900011,2,4,28382.73
1900011,2,7,2756.32
1900011,2,8,5257.33
1900011,2,9,863.34
1900011,2,10,1814.19
300222,1,-3,221508.25
300222,1,-1,6340.84
300222,1,1,2919.92
300222,1,2,20725.84
300222,1,3,21580.70
300222,1,4,7846.91
300222,1,5,2948.08
300222,1,6,9156.88
300222,1,7,1377.12
300222,1,8,8406.04
300222,1,9,6387.39
300222,1,10,12369.78
300222,2,-3,370930.41
300222,2,-1,12318.07
300222,2,1,6616.53
300222,2,2,36293.06
300222,2,3,37717.84
300222,2,4,14828.18
300222,2,5,6663.46
300222,2,6,17011.47
300222,2,7,4045.21
300222,2,8,15760.07
300222,2,9,12395.65
300222,2,10,22366.30
2100176,1,-3,390537.62
2100176,1,-1,8266.85
2100176,1,1,8805.69
2100176,1,2,26369.19
2100176,1,3,16588.92
2100176,1,4,31882.74
2100176,1,5,5442.75
2100176,1,6,33915.53
2100176,1,7,9840.60
2100176,1,9,12731.61
2100176,1,10,12134.18
2100176,2,-3,652646.00
2100176,2,-1,15528.08
2100176,2,1,16426.15
2100176,2,2,45698.65
2100176,2,3,29398.20
2100176,2,4,54887.89
2100176,2,5,10821.25
2100176,2,6,58275.88
2100176,2,7,18151.00
2100176,2,9,22969.36
2100176,2,10,21973.64
153,1,-3,105627.60
153,1,-1,0.00
153,1,7,4782.89
153,2,-3,177796.00
153,2,-1,0.00
153,2,7,9721.48
600148,1,-3,189740.66
600148,1,-1,0.00
600148,1,6,6105.79
600148,2,-3,317984.41
600148,2,-1,0.00
600148,2,6,11926.32
1700197,1,-3,258638.11
1700197,1,-1,0.00
1700197,1,3,1587.16
1700197,2,-3,432813.50
1700197,2,-1,0.00
1700197,2,3,4395.27
1700197,2,6,1162.05
1400302,1,-3,258638.11
1400302,1,-1,0.00
1400302,1,1,1067.41
1400302,1,3,8688.00
1400302,1,4,1160.10
1400302,1,5,7136.58
1400302,1,6,5328.82
1400302,1,7,39797.64
1400302,1,9,414.55
1400302,1,10,484.04
1400302,2,-3,432813.50
1400302,2,-1,1182.61
1400302,2,1,3529.01
1400302,2,3,16230.00
1400302,2,4,3683.49
1400302,2,5,13644.30
1400302,2,6,10631.36
1400302,2,7,68079.39
1400302,2,9,2440.91
1400302,2,10,2556.73
2100126,1,-3,622545.88
2100126,1,-1,17718.77
2100126,1,1,36230.15
2100126,1,2,20133.28
2100126,1,3,20950.12
2100126,1,4,100135.32
2100126,1,5,9041.06
2100126,1,6,17754.52
2100126,1,7,28089.94
2100126,1,8,18507.08
2100126,1,9,33831.82
2100126,1,10,3959.77
2100126,2,-3,1039326.38
2100126,2,-1,31281.29
2100126,2,1,62133.58
2100126,2,2,35305.46
2100126,2,3,36666.86
2100126,2,4,168642.19
2100126,2,5,16818.43
2100126,2,6,31340.87
2100126,2,7,48566.56
2100126,2,8,32595.13
2100126,2,9,58136.37
2100126,2,10,8349.62
1400184,1,-3,556532.56
1400184,1,-1,24634.69
1400184,1,1,24679.76
1400184,1,2,17531.74
1400184,1,3,19721.16
1400184,1,4,13232.35
1400184,1,5,21970.25
1400184,1,6,28817.29
1400184,1,7,3110.55
1400184,1,8,35450.87
1400184,1,9,43540.65
1400184,1,10,25762.01
1400184,2,-3,929304.25
1400184,2,-1,42807.81
1400184,2,1,42882.94
1400184,2,2,30969.56
1400184,2,3,34618.59
1400184,2,4,23803.92
1400184,2,5,38367.07
1400184,2,6,49778.82
1400184,2,7,6934.24
1400184,2,8,60834.77
1400184,2,9,74317.75
1400184,2,10,44686.68
1500123,1,-3,64386.21
1500123,1,-1,0.00
1500123,2,-3,109060.34
1500123,2,-1,0.00
1600202,1,-3,390537.62
1600202,1,-1,4844.45
1600202,1,2,9640.63
1600202,1,4,3998.65
1600202,1,5,24714.03
1600202,1,7,2819.79
1600202,1,8,13194.82
1600202,1,9,20553.28
1600202,1,10,14482.37
1600202,2,-3,652646.00
1600202,2,-1,9824.09
1600202,2,2,17817.71
1600202,2,4,8414.41
1600202,2,5,42940.05
1600202,2,7,6449.64
1600202,2,8,23741.36
1600202,2,9,36005.47
1600202,2,10,25887.29
1000050,1,-3,622545.88
1000050,1,-1,13512.57
1000050,1,1,64716.67
1000050,1,2,9952.50
1000050,1,3,19713.68
1000050,1,4,12280.54
1000050,1,5,20551.69
1000050,1,6,6797.90
1000050,1,7,13825.46
1000050,1,8,21368.25
1000050,1,9,30826.93
1000050,1,10,37423.75
1000050,2,-3,1039326.38
1000050,2,-1,24270.95
1000050,2,1,109611.12
1000050,2,2,18337.50
1000050,2,3,34606.13
1000050,2,4,22217.57
1000050,2,5,36002.82
1000050,2,6,13079.84
1000050,2,7,24792.43
1000050,2,8,37363.75
1000050,2,9,53128.22
1000050,2,10,64122.91
500232,1,-3,221508.25
500232,1,-1,5689.60
500232,1,1,2242.43
500232,1,2,37793.30
500232,1,4,264.87
500232,1,5,6797.41
500232,1,6,10041.39
500232,1,7,508.73
500232,1,9,14199.88
500232,2,-3,370930.41
500232,2,-1,11232.67
500232,2,1,5487.38
500232,2,2,64738.83
500232,2,3,896.53
500232,2,4,2191.46
500232,2,5,13079.01
500232,2,6,18485.66
500232,2,7,2597.89
500232,2,8,1565.55
500232,2,9,25416.46
1600203,1,-3,390537.62
1600203,1,-1,1349.80
1600203,1,1,27741.94
1600203,1,2,2912.83
1600203,1,3,2526.74
1600203,1,4,18146.24
1600203,1,6,21880.23
1600203,1,7,22223.97
1600203,1,8,347.17
1600203,1,9,3450.17
1600203,1,10,8415.35
1600203,2,-3,652646.00
1600203,2,-1,3999.66
1600203,2,1,47986.57
1600203,2,2,6604.72
1600203,2,3,5961.23
1600203,2,4,31993.73
1600203,2,5,1251.59
1600203,2,6,38217.05
1600203,2,7,38789.95
1600203,2,8,2328.62
1600203,2,9,7500.29
1600203,2,10,15775.58
1300118,1,-3,64386.21
1300118,1,-1,1769.88
