item_id,coverage_id,areaperil_id,vulnerability_id,group_id
160, 80, 246, 246, 20
161, 81, 81, 81, 21
162, 82, 81, 81, 21
163, 83, 81, 81, 21
164, 84, 81, 81, 21
165, 81, 247, 247, 21
166, 82, 247, 247, 21
167, 83, 247, 247, 21
168, 84, 247, 247, 21
169, 85, 82, 82, 22
170, 86, 82, 82, 22
171, 87, 82, 82, 22
172, 88, 82, 82, 22
173, 85, 248, 248, 22
174, 86, 248, 248, 22
175, 87, 248, 248, 22
176, 88, 248, 248, 22
177, 89, 83, 83, 23
178, 90, 83, 83, 23
179, 91, 83, 83, 23
180, 92, 83, 83, 23
181, 89, 249, 249, 23
182, 90, 249, 249, 23
183, 91, 249, 249, 23
184, 92, 249, 249, 23
185, 93, 84, 84, 24
186, 94, 84, 84, 24
187, 95, 84, 84, 24
188, 96, 84, 84, 24
189, 93, 250, 250, 24
190, 94, 250, 250, 24
191, 95, 250, 250, 24
192, 96, 250, 250, 24
193, 97, 85, 85, 25
194, 98, 85, 85, 25
195, 99, 85, 85, 25
196, 100, 85, 85, 25
197, 97, 251, 251, 25
198, 98, 251, 251, 25
199, 99, 251, 251, 25
200, 100, 251, 251, 25
201, 101, 86, 86, 26
202, 102, 86, 86, 26
203, 103, 86, 86, 26
204, 104, 86, 86, 26
205, 101, 252, 252, 26
206, 102, 252, 252, 26
207, 103, 252, 252, 26
208, 104, 252, 252, 26
209, 105, 87, 87, 27
210, 106, 87, 87, 27
211, 107, 87, 87, 27
212, 108, 87, 87, 27
213, 105, 253, 253, 27
214, 106, 253, 253, 27
215, 107, 253, 253, 27
216, 108, 253, 253, 27
217, 109, 88, 88, 28
218, 110, 88, 88, 28
219, 111, 88, 88, 28
220, 112, 88, 88, 28
221, 109, 254, 254, 28
222, 110, 254, 254, 28
223, 111, 254, 254, 28
224, 112, 254, 254, 28
225, 113, 89, 89, 29
226, 114, 89, 89, 29
227, 115, 89, 89, 29
228, 116, 89, 89, 29
229, 113, 255, 255, 29
230, 114, 255, 255, 29
231, 115, 255, 255, 29
232, 116, 255, 255, 29
233, 117, 91, 91, 30
234, 118, 91, 91, 30
235, 119, 91, 91, 30
236, 120, 91, 91, 30
237, 117, 257, 257, 30
238, 118, 257, 257, 30
239, 119, 257, 257, 30
240, 120, 257, 257, 30
241, 121, 92, 92, 31
242, 122, 92, 92, 31
243, 123, 92, 92, 31
244, 124, 92, 92, 31
245, 121, 258, 258, 31
246, 122, 258, 258, 31
247, 123, 258, 258, 31
248, 124, 258, 258, 31
249, 125, 93, 93, 32
250, 126, 93, 93, 32
251, 127, 93, 93, 32
252, 128, 93, 93, 32
253, 125, 259, 259, 32
254, 126, 259, 259, 32
255, 127, 259, 259, 32
256, 128, 259, 259, 32
257, 129, 94, 94, 33
258, 130, 94, 94, 33
259, 131, 94, 94, 33
260, 132, 94, 94, 33
261, 129, 260, 260, 33
262, 130, 260, 260, 33
263, 131, 260, 260, 33
264, 132, 260, 260, 33
265, 133, 95, 95, 34
266, 134, 95, 95, 34
267, 135, 95, 95, 34
268, 136, 95, 95, 34
269, 133, 261, 261, 34
270, 134, 261, 261, 34
271, 135, 261, 261, 34
272, 136, 261, 261, 34
273, 137, 96, 96, 35
274, 138, 96, 96, 35
275, 139, 96, 96, 35
276, 140, 96, 96, 35
277, 137, 262, 262, 35
278, 138, 262, 262, 35
279, 139, 262, 262, 35
280, 140, 262, 262, 35
281, 141, 97, 97, 36
282, 142, 97, 97, 36
283, 143, 97, 97, 36
284, 144, 97, 97, 36
285, 141, 263, 263, 36
286, 142, 263, 263, 36
287, 143, 263, 263, 36
288, 144, 263, 263, 36
289, 145, 98, 98, 37
290, 146, 98, 98, 37
291, 147, 98, 98, 37
292, 148, 98, 98, 37
293, 145, 264, 264, 37
294, 146, 264, 264, 37
295, 147, 264, 264, 37
296, 148, 264, 264, 37
297, 149, 99, 99, 38
298, 150, 99, 99, 38
299, 151, 99, 99, 38
300, 152, 99, 99, 38
301, 149, 265, 265, 38
302, 150, 265, 265, 38
303, 151, 265, 265, 38
304, 152, 265, 265, 38
305, 153, 100, 100, 39
306, 154, 100, 100, 39
307, 155, 100, 100, 39
308, 156, 100, 100, 39
309, 153, 266, 266, 39
310, 154, 266, 266, 39
311, 155, 266, 266, 39
312, 156, 266, 266, 39
313, 157, 102, 102, 40
314, 158, 102, 102, 40
315, 159, 102, 102, 40
316, 160, 102, 102, 40
317, 157, 268, 268, 40
318, 158, 268, 268, 40
319, 159, 268, 268, 40
320, 160, 268, 268, 40
321, 161, 103, 103, 41
322, 162, 103, 103, 41
323, 163, 103, 103, 41
324, 164, 103, 103, 41
325, 161, 269, 269, 41
326, 162, 269, 269, 41
327, 163, 269, 269, 41
328, 164, 269, 269, 41
329, 165, 104, 104, 42
330, 166, 104, 104, 42
331, 167, 104, 104, 42
332, 168, 104, 104, 42
333, 165, 270, 270, 42
334, 166, 270, 270, 42
335, 167, 270, 270, 42
336, 168, 270, 270, 42
337, 169, 105, 105, 43
338, 170, 105, 105, 43
339, 171, 105, 105, 43
340, 172, 105, 105, 43
341, 169, 271, 271, 43
342, 170, 271, 271, 43
343, 171, 271, 271, 43
344, 172, 271, 271, 43
345, 173, 106, 106, 44
346, 174, 106, 106, 44
347, 175, 106, 106, 44
348, 176, 106, 106, 44
349, 173, 272, 272, 44
350, 174, 272, 272, 44
351, 175, 272, 272, 44
352, 176, 272, 272, 44
353, 177, 107, 107, 45
354, 178, 107, 107, 45
355, 179, 107, 107, 45
356, 180, 107, 107, 45
357, 177, 273, 273, 45
358, 178, 273, 273, 45
359, 179, 273, 273, 45
360, 180, 273, 273, 45
361, 181, 108, 108, 46
362, 182, 108, 108, 46
363, 183, 108, 108, 46
364, 184, 108, 108, 46
365, 181, 274, 274, 46
366, 182, 274, 274, 46
367, 183, 274, 274, 46
368, 184, 274, 274, 46
369, 185, 109, 109, 47
370, 186, 109, 109, 47
371, 187, 109, 109, 47
372, 188, 109, 109, 47
373, 185, 275, 275, 47
374, 186, 275, 275, 47
375, 187, 275, 275, 47
376, 188, 275, 275, 47
377, 189, 110, 110, 48
378, 190, 110, 110, 48
379, 191, 110, 110, 48
380, 192, 110, 110, 48
381, 189, 276, 276, 48
382, 190, 276, 276, 48
383, 191, 276, 276, 48
384, 192, 276, 276, 48
385, 193, 111, 111, 49
386, 194, 111, 111, 49
387, 195, 111, 111, 49
388, 196, 111, 111, 49
389, 193, 277, 277, 49
390, 194, 277, 277, 49
391, 195, 277, 277, 49
392, 196, 277, 277, 49
393, 197, 113, 113, 50
394, 198, 113, 113, 50
395, 199, 113, 113, 50
396, 200, 113, 113, 50
397, 197, 279, 279, 50
398, 198, 279, 279, 50
399, 199, 279, 279, 50
400, 200, 279, 279, 50
401, 201, 114, 114, 51
402, 202, 114, 114, 51
403, 203, 114, 114, 51
404, 204, 114, 114, 51
405, 201, 280, 280, 51
406, 202, 280, 280, 51
407, 203, 280, 280, 51
408, 204, 280, 280, 51
409, 205, 115, 115, 52
410, 206, 115, 115, 52
411, 207, 115, 115, 52
412, 208, 115, 115, 52
413, 205, 281, 281, 52
414, 206, 281, 281, 52
415, 207, 281, 281, 52
416, 208, 281, 281, 52
417, 209, 116, 116, 53
418, 210, 116, 116, 53
419, 211, 116, 116, 53
420, 212, 116, 116, 53
421, 209, 282, 282, 53
422, 210, 282, 282, 53
423, 211, 282, 282, 53
424, 212, 282, 282, 53
425, 213, 117, 117, 54
426, 214, 117, 117, 54
427, 215, 117, 117, 54
428, 216, 117, 117, 54
429, 213, 283, 283, 54
430, 214, 283, 283, 54
431, 215, 283, 283, 54
432, 216, 283, 283, 54
433, 217, 118, 118, 55
434, 218, 118, 118, 55
435, 219, 118, 118, 55
436, 220, 118, 118, 55
437, 217, 284, 284, 55
438, 218, 284, 284, 55
439, 219, 284, 284, 55
440, 220, 284, 284, 55
441, 221, 119, 119, 56
442, 222, 119, 119, 56
443, 223, 119, 119, 56
444, 224, 119, 119, 56
445, 221, 285, 285, 56
446, 222, 285, 285, 56
447, 223, 285, 285, 56
448, 224, 285, 285, 56
449, 225, 120, 120, 57
450, 226, 120, 120, 57
451, 227, 120, 120, 57
452, 228, 120, 120, 57
453, 225, 286, 286, 57
454, 226, 286, 286, 57
455, 227, 286, 286, 57
456, 228, 286, 286, 57
457, 229, 121, 121, 58
458, 230, 121, 121, 58
459, 231, 121, 121, 58
460, 232, 121, 121, 58
461, 229, 287, 287, 58
462, 230, 287, 287, 58
463, 231, 287, 287, 58
464, 232, 287, 287, 58
465, 233, 122, 122, 59
466, 234, 122, 122, 59
467, 235, 122, 122, 59
468, 236, 122, 122, 59
469, 233, 288, 288, 59
470, 234, 288, 288, 59
471, 235, 288, 288, 59
472, 236, 288, 288, 59
473, 237, 124, 124, 60
474, 238, 124, 124, 60
475, 239, 124, 124, 60
476, 240, 124, 124, 60
477, 237, 290, 290, 60
478, 238, 290, 290, 60
479, 239, 290, 290, 60
480, 240, 290, 290, 60
481, 241, 125, 125, 61
482, 242, 125, 125, 61
483, 243, 125, 125, 61
484, 244, 125, 125, 61
485, 241, 291, 291, 61
486, 242, 291, 291, 61
487, 243, 291, 291, 61
488, 244, 291, 291, 61
489, 245, 126, 126, 62
490, 246, 126, 126, 62
491, 247, 126, 126, 62
492, 248, 126, 126, 62
493, 245, 292, 292, 62
494, 246, 292, 292, 62
495, 247, 292, 292, 62
496, 248, 292, 292, 62
497, 249, 127, 127, 63
498, 250, 127, 127, 63
499, 251, 127, 127, 63
500, 252, 127, 127, 63
501, 249, 0, 0, 63
502, 250, 0, 0, 63
503, 251, 0, 0, 63
504, 252, 0, 0, 63
505, 253, 128, 128, 64
506, 254, 128, 128, 64
507, 255, 128, 128, 64
508, 256, 128, 128, 64
509, 253, 294, 294, 64
510, 254, 294, 294, 64
511, 255, 294, 294, 64
512, 256, 294, 294, 64
513, 257, 129, 129, 65
514, 258, 129, 129, 65
515, 259, 129, 129, 65
516, 260, 129, 129, 65
517, 257, 295, 295, 65
518, 258, 295, 295, 65
519, 259, 295, 295, 65
520, 260, 295, 295, 65
521, 261, 130, 130, 66
522, 262, 130, 130, 66
523, 263, 130, 130, 66
524, 264, 130, 130, 66
525, 261, 296, 296, 66
526, 262, 296, 296, 66
527, 263, 296, 296, 66
528, 264, 296, 296, 66
529, 265, 131, 131, 67
530, 266, 131, 131, 67
531, 267, 131, 131, 67
532, 268, 131, 131, 67
533, 265, 0, 0, 67
534, 266, 0, 0, 67
535, 267, 0, 0, 67
536, 268, 0, 0, 67
537, 269, 132, 132, 68
538, 270, 132, 132, 68
539, 271, 132, 132, 68
540, 272, 132, 132, 68
541, 269, 298, 298, 68
542, 270, 298, 298, 68
543, 271, 298, 298, 68
544, 272, 298, 298, 68
545, 273, 133, 133, 69
546, 274, 133, 133, 69
547, 275, 133, 133, 69
548, 276, 133, 133, 69
549, 273, 299, 299, 69
550, 274, 299, 299, 69
551, 275, 299, 299, 69
552, 276, 299, 299, 69
553, 277, 135, 135, 70
554, 278, 135, 135, 70
555, 279, 135, 135, 70
556, 280, 135, 135, 70
557, 277, 301, 301, 70
558, 278, 301, 301, 70
559, 279, 301, 301, 70
560, 280, 301, 301, 70
561, 281, 136, 136, 71
562, 282, 136, 136, 71
563, 283, 136, 136, 71
564, 284, 136, 136, 71
565, 281, 0, 0, 71
566, 282, 0, 0, 71
567, 283, 0, 0, 71
568, 284, 0, 0, 71
569, 285, 137, 137, 72
570, 286, 137, 137, 72
571, 287, 137, 137, 72
572, 288, 137, 137, 72
573, 285, 303, 303, 72
574, 286, 303, 303, 72
575, 287, 303, 303, 72
576, 288, 303, 303, 72
577, 289, 138, 138, 73
578, 290, 138, 138, 73
579, 291, 138, 138, 73
580, 292, 138, 138, 73
581, 289, 304, 304, 73
582, 290, 304, 304, 73
583, 291, 304, 304, 73
584, 292, 304, 304, 73
585, 293, 139, 139, 74
586, 294, 139, 139, 74
587, 295, 139, 139, 74
588, 296, 139, 139, 74
589, 293, 305, 305, 74
590, 294, 305, 305, 74
591, 295, 305, 305, 74
592, 296, 305, 305, 74
593, 297, 140, 140, 75
594, 298, 140, 140, 75
595, 299, 140, 140, 75
596, 300, 140, 140, 75
597, 297, 0, 0, 75
598, 298, 0, 0, 75
599, 299, 0, 0, 75
600, 300, 0, 0, 75
601, 301, 141, 141, 76
602, 302, 141, 141, 76
603, 303, 141, 141, 76
604, 304, 141, 141, 76
605, 301, 307, 307, 76
606, 302, 307, 307, 76
607, 303, 307, 307, 76
608, 304, 307, 307, 76
609, 305, 142, 142, 77
610, 306, 142, 142, 77
611, 307, 142, 142, 77
612, 308, 142, 142, 77
613, 305, 308, 308, 77
614, 306, 308, 308, 77
615, 307, 308, 308, 77
616, 308, 308, 308, 77
617, 309, 143, 143, 78
618, 310, 143, 143, 78
619, 311, 143, 143, 78
620, 312, 143, 143, 78
621, 309, 309, 309, 78
622, 310, 309, 309, 78
623, 311, 309, 309, 78
624, 312, 309, 309, 78
625, 313, 144, 144, 79
626, 314, 144, 144, 79
627, 315, 144, 144, 79
628, 316, 144, 144, 79
629, 313, 310, 310, 79
630, 314, 310, 310, 79
631, 315, 310, 310, 79
632, 316, 310, 310, 79
633, 317, 146, 146, 80
634, 318, 146, 146, 80
635, 319, 146, 146, 80
636, 320, 146, 146, 80
637, 317, 312, 312, 80
638, 318, 312, 312, 80
639, 319, 312, 312, 80
640, 320, 312, 312, 80
641, 321, 147, 147, 81
642, 322, 147, 147, 81
643, 323, 147, 147, 81
644, 324, 147, 147, 81
645, 321, 313, 313, 81
646, 322, 313, 313, 81
647, 323, 313, 313, 81
648, 324, 313, 313, 81
649, 325, 148, 148, 82
650, 326, 148, 148, 82
651, 327, 148, 148, 82
652, 328, 148, 148, 82
653, 325, 314, 314, 82
654, 326, 314, 314, 82
655, 327, 314, 314, 82
656, 328, 314, 314, 82
657, 329, 149, 149, 83
658, 330, 149, 149, 83
659, 331, 149, 149, 83
660, 332, 149, 149, 83
661, 329, 0, 0, 83
662, 330, 0, 0, 83
663, 331, 0, 0, 83
664, 332, 0, 0, 83
665, 333, 150, 150, 84
666, 334, 150, 150, 84
667, 335, 150, 150, 84
668, 336, 150, 150, 84
669, 333, 316, 316, 84
670, 334, 316, 316, 84
671, 335, 316, 316, 84
672, 336, 316, 316, 84
673, 337, 151, 151, 85
674, 338, 151, 151, 85
675, 339, 151, 151, 85
676, 340, 151, 151, 85
677, 337, 317, 317, 85
678, 338, 317, 317, 85
679, 339, 317, 317, 85
680, 340, 317, 317, 85
681, 341, 152, 152, 86
682, 342, 152, 152, 86
683, 343, 152, 152, 86
684, 344, 152, 152, 86
685, 341, 318, 318, 86
686, 342, 318, 318, 86
687, 343, 318, 318, 86
688, 344, 318, 318, 86
689, 345, 153, 153, 87
690, 346, 153, 153, 87
691, 347, 153, 153, 87
692, 348, 153, 153, 87
693, 345, 319, 319, 87
694, 346, 319, 319, 87
695, 347, 319, 319, 87
696, 348, 319, 319, 87
697, 349, 154, 154, 88
698, 350, 154, 154, 88
699, 351, 154, 154, 88
700, 352, 154, 154, 88
701, 349, 320, 320, 88
702, 350, 320, 320, 88
703, 351, 320, 320, 88
704, 352, 320, 320, 88
705, 353, 155, 155, 89
706, 354, 155, 155, 89
707, 355, 155, 155, 89
708, 356, 155, 155, 89
709, 353, 321, 321, 89
710, 354, 321, 321, 89
711, 355, 321, 321, 89
712, 356, 321, 321, 89
713, 357, 157, 157, 90
714, 358, 157, 157, 90
715, 359, 157, 157, 90
716, 360, 157, 157, 90
717, 357, 323, 323, 90
718, 358, 323, 323, 90
719, 359, 323, 323, 90
720, 360, 323, 323, 90
721, 361, 158, 158, 91
722, 362, 158, 158, 91
723, 363, 158, 158, 91
724, 364, 158, 158, 91
725, 361, 324, 324, 91
726, 362, 324, 324, 91
727, 363, 324, 324, 91
728, 364, 324, 324, 91
729, 365, 159, 159, 92
730, 366, 159, 159, 92
731, 367, 159, 159, 92
732, 368, 159, 159, 92
733, 365, 325, 325, 92
734, 366, 325, 325, 92
735, 367, 325, 325, 92
736, 368, 325, 325, 92
737, 369, 160, 160, 93
738, 370, 160, 160, 93
739, 371, 160, 160, 93
740, 372, 160, 160, 93
741, 369, 326, 326, 93
742, 370, 326, 326, 93
743, 371, 326, 326, 93
744, 372, 326, 326, 93
745, 373, 161, 161, 94
746, 374, 161, 161, 94
747, 375, 161, 161, 94
748, 376, 161, 161, 94
749, 373, 327, 327, 94
750, 374, 327, 327, 94
751, 375, 327, 327, 94
752, 376, 327, 327, 94
753, 377, 162, 162, 95
754, 378, 162, 162, 95
755, 379, 162, 162, 95
756, 380, 162, 162, 95
757, 377, 328, 328, 95
758, 378, 328, 328, 95
759, 379, 328, 328, 95
760, 380, 328, 328, 95
761, 381, 163, 163, 96
762, 382, 163, 163, 96
763, 383, 163, 163, 96
764, 384, 163, 163, 96
765, 381, 329, 329, 96
766, 382, 329, 329, 96
767, 383, 329, 329, 96
768, 384, 329, 329, 96
769, 385, 164, 164, 97
770, 386, 164, 164, 97
771, 387, 164, 164, 97
772, 388, 164, 164, 97
773, 385, 330, 330, 97
774, 386, 330, 330, 97
775, 387, 330, 330, 97
776, 388, 330, 330, 97
777, 389, 165, 165, 98
778, 390, 165, 165, 98
779, 391, 165, 165, 98
780, 392, 165, 165, 98
781, 389, 331, 331, 98
782, 390, 331, 331, 98
783, 391, 331, 331, 98
784, 392, 331, 331, 98
785, 393, 166, 166, 99
786, 394, 166, 166, 99
787, 395, 166, 166, 99
788, 396, 166, 166, 99
789, 393, 332, 332, 99
790, 394, 332, 332, 99
791, 395, 332, 332, 99
792, 396, 332, 332, 99
793, 397, 3, 3, 100
794, 398, 3, 3, 100
795, 399, 3, 3, 100
796, 400, 3, 3, 100
797, 397, 169, 169, 100
798, 398, 169, 169, 100
799, 399, 169, 169, 100
800, 400, 169, 169, 100
801, 401, 4, 4, 101
802, 402, 4, 4, 101
803, 403, 4, 4, 101
804, 404, 4, 4, 101
805, 401, 170, 170, 101
806, 402, 170, 170, 101
807, 403, 170, 170, 101
808, 404, 170, 170, 101
809, 405, 5, 5, 102
810, 406, 5, 5, 102
811, 407, 5, 5, 102
812, 408, 5, 5, 102
813, 405, 171, 171, 102
814, 406, 171, 171, 102
815, 407, 171, 171, 102
816, 408, 171, 171, 102
817, 409, 6, 6, 103
818, 410, 6, 6, 103
819, 411, 6, 6, 103
820, 412, 6, 6, 103
821, 409, 172, 172, 103
822, 410, 172, 172, 103
823, 411, 172, 172, 103
824, 412, 172, 172, 103
825, 413, 7, 7, 104
826, 414, 7, 7, 104
827, 415, 7, 7, 104
828, 416, 7, 7, 104
829, 413, 173, 173, 104
830, 414, 173, 173, 104
831, 415, 173, 173, 104
832, 416, 173, 173, 104
833, 417, 8, 8, 105
834, 418, 8, 8, 105
835, 419, 8, 8, 105
836, 420, 8, 8, 105
837, 417, 174, 174, 105
838, 418, 174, 174, 105
839, 419, 174, 174, 105
840, 420, 174, 174, 105
841, 421, 9, 9, 106
842, 422, 9, 9, 106
843, 423, 9, 9, 106
844, 424, 9, 9, 106
845, 421, 175, 175, 106
846, 422, 175, 175, 106
847, 423, 175, 175, 106
848, 424, 175, 175, 106
849, 425, 10, 10, 107
850, 426, 10, 10, 107
851, 427, 10, 10, 107
852, 428, 10, 10, 107
853, 425, 176, 176, 107
854, 426, 176, 176, 107
855, 427, 176, 176, 107
856, 428, 176, 176, 107
857, 429, 11, 11, 108
858, 430, 11, 11, 108
859, 431, 11, 11, 108
860, 432, 11, 11, 108
861, 429, 177, 177, 108
862, 430, 177, 177, 108
863, 431, 177, 177, 108
864, 432, 177, 177, 108
865, 433, 12, 12, 109
866, 434, 12, 12, 109
867, 435, 12, 12, 109
868, 436, 12, 12, 109
869, 433, 178, 178, 109
870, 434, 178, 178, 109
871, 435, 178, 178, 109
872, 436, 178, 178, 109
873, 437, 14, 14, 110
874, 438, 14, 14, 110
875, 439, 14, 14, 110
876, 440, 14, 14, 110
877, 437, 180, 180, 110
878, 438, 180, 180, 110
879, 439, 180, 180, 110
880, 440, 180, 180, 110
881, 441, 15, 15, 111
882, 442, 15, 15, 111
883, 443, 15, 15, 111
884, 444, 15, 15, 111
885, 441, 181, 181, 111
886, 442, 181, 181, 111
887, 443, 181, 181, 111
888, 444, 181, 181, 111
889, 445, 16, 16, 112
890, 446, 16, 16, 112
891, 447, 16, 16, 112
892, 448, 16, 16, 112
893, 445, 182, 182, 112
894, 446, 182, 182, 112
895, 447, 182, 182, 112
896, 448, 182, 182, 112
897, 449, 17, 17, 113
898, 450, 17, 17, 113
899, 451, 17, 17, 113
900, 452, 17, 17, 113
901, 449, 183, 183, 113
902, 450, 183, 183, 113
903, 451, 183, 183, 113
904, 452, 183, 183, 113
905, 453, 18, 18, 114
906, 454, 18, 18, 114
907, 455, 18, 18, 114
908, 456, 18, 18, 114
909, 453, 184, 184, 114
910, 454, 184, 184, 114
911, 455, 184, 184, 114
912, 456, 184, 184, 114
913, 457, 19, 19, 115
914, 458, 19, 19, 115
915, 459, 19, 19, 115
916, 460, 19, 19, 115
917, 457, 185, 185, 115
918, 458, 185, 185, 115
919, 459, 185, 185, 115
920, 460, 185, 185, 115
921, 461, 20, 20, 116
922, 462, 20, 20, 116
923, 463, 20, 20, 116
924, 464, 20, 20, 116
925, 461, 186, 186, 116
926, 462, 186, 186, 116
927, 463, 186, 186, 116
928, 464, 186, 186, 116
929, 465, 21, 21, 117
930, 466, 21, 21, 117
931, 467, 21, 21, 117
932, 468, 21, 21, 117
933, 465, 187, 187, 117
934, 466, 187, 187, 117
935, 467, 187, 187, 117
936, 468, 187, 187, 117
937, 469, 22, 22, 118
938, 470, 22, 22, 118
939, 471, 22, 22, 118
940, 472, 22, 22, 118
941, 469, 188, 188, 118
942, 470, 188, 188, 118
943, 471, 188, 188, 118
944, 472, 188, 188, 118
945, 473, 23, 23, 119
946, 474, 23, 23, 119
947, 475, 23, 23, 119
948, 476, 23, 23, 119
949, 473, 189, 189, 119
950, 474, 189, 189, 119
951, 475, 189, 189, 119
952, 476, 189, 189, 119
953, 477, 25, 25, 120
954, 478, 25, 25, 120
955, 479, 25, 25, 120
956, 480, 25, 25, 120
957, 477, 191, 191, 120
958, 478, 191, 191, 120
959, 479, 191, 191, 120
960, 480, 191, 191, 120
961, 481, 26, 26, 121
962, 482, 26, 26, 121
963, 483, 26, 26, 121
964, 484, 26, 26, 121
965, 481, 0, 0, 121
966, 482, 0, 0, 121
967, 483, 0, 0, 121
968, 484, 0, 0, 121
969, 485, 27, 27, 122
970, 486, 27, 27, 122
971, 487, 27, 27, 122
972, 488, 27, 27, 122
973, 485, 193, 193, 122
974, 486, 193, 193, 122
975, 487, 193, 193, 122
976, 488, 193, 193, 122
977, 489, 28, 28, 123
978, 490, 28, 28, 123
979, 491, 28, 28, 123
980, 492, 28, 28, 123
981, 489, 194, 194, 123
982, 490, 194, 194, 123
983, 491, 194, 194, 123
984, 492, 194, 194, 123
985, 493, 29, 29, 124
986, 494, 29, 29, 124
987, 495, 29, 29, 124
988, 496, 29, 29, 124
989, 493, 195, 195, 124
990, 494, 195, 195, 124
991, 495, 195, 195, 124
992, 496, 195, 195, 124
993, 497, 30, 30, 125
994, 498, 30, 30, 125
995, 499, 30, 30, 125
