from_agg_id,level_id,to_agg_id
125, 1, 61
126, 1, 62
127, 1, 63
128, 1, 64
129, 1, 65
130, 1, 66
131, 1, 67
132, 1, 68
133, 1, 65
134, 1, 66
135, 1, 67
136, 1, 68
137, 1, 69
138, 1, 70
139, 1, 71
140, 1, 72
141, 1, 69
142, 1, 70
143, 1, 71
144, 1, 72
145, 1, 73
146, 1, 74
147, 1, 75
148, 1, 76
149, 1, 73
150, 1, 74
151, 1, 75
152, 1, 76
153, 1, 77
154, 1, 78
155, 1, 79
156, 1, 80
157, 1, 77
158, 1, 78
159, 1, 79
160, 1, 80
161, 1, 81
162, 1, 82
163, 1, 83
164, 1, 84
165, 1, 81
166, 1, 82
167, 1, 83
168, 1, 84
169, 1, 85
170, 1, 86
171, 1, 87
172, 1, 88
173, 1, 85
174, 1, 86
175, 1, 87
176, 1, 88
177, 1, 89
178, 1, 90
179, 1, 91
180, 1, 92
181, 1, 89
182, 1, 90
183, 1, 91
184, 1, 92
185, 1, 93
186, 1, 94
187, 1, 95
188, 1, 96
189, 1, 93
190, 1, 94
191, 1, 95
192, 1, 96
193, 1, 97
194, 1, 98
195, 1, 99
196, 1, 100
197, 1, 97
198, 1, 98
199, 1, 99
200, 1, 100
201, 1, 101
202, 1, 102
203, 1, 103
204, 1, 104
205, 1, 101
206, 1, 102
207, 1, 103
208, 1, 104
209, 1, 105
210, 1, 106
211, 1, 107
212, 1, 108
213, 1, 105
214, 1, 106
215, 1, 107
216, 1, 108
217, 1, 109
218, 1, 110
219, 1, 111
220, 1, 112
221, 1, 109
222, 1, 110
223, 1, 111
224, 1, 112
225, 1, 113
226, 1, 114
227, 1, 115
228, 1, 116
229, 1, 113
230, 1, 114
231, 1, 115
232, 1, 116
233, 1, 117
234, 1, 118
235, 1, 119
236, 1, 120
237, 1, 117
238, 1, 118
239, 1, 119
240, 1, 120
241, 1, 121
242, 1, 122
243, 1, 123
244, 1, 124
245, 1, 121
246, 1, 122
247, 1, 123
248, 1, 124
249, 1, 125
250, 1, 126
251, 1, 127
252, 1, 128
253, 1, 125
254, 1, 126
255, 1, 127
256, 1, 128
257, 1, 129
258, 1, 130
259, 1, 131
260, 1, 132
261, 1, 129
262, 1, 130
263, 1, 131
264, 1, 132
265, 1, 133
266, 1, 134
267, 1, 135
268, 1, 136
269, 1, 133
270, 1, 134
271, 1, 135
272, 1, 136
273, 1, 137
274, 1, 138
275, 1, 139
276, 1, 140
277, 1, 137
278, 1, 138
279, 1, 139
280, 1, 140
281, 1, 141
282, 1, 142
283, 1, 143
284, 1, 144
285, 1, 141
286, 1, 142
287, 1, 143
288, 1, 144
289, 1, 145
290, 1, 146
291, 1, 147
292, 1, 148
293, 1, 145
294, 1, 146
295, 1, 147
296, 1, 148
297, 1, 149
298, 1, 150
299, 1, 151
300, 1, 152
301, 1, 149
302, 1, 150
303, 1, 151
304, 1, 152
305, 1, 153
306, 1, 154
307, 1, 155
308, 1, 156
309, 1, 153
310, 1, 154
311, 1, 155
312, 1, 156
313, 1, 157
314, 1, 158
315, 1, 159
316, 1, 160
317, 1, 157
318, 1, 158
319, 1, 159
320, 1, 160
321, 1, 161
322, 1, 162
323, 1, 163
324, 1, 164
325, 1, 161
326, 1, 162
327, 1, 163
328, 1, 164
329, 1, 165
330, 1, 166
331, 1, 167
332, 1, 168
333, 1, 165
334, 1, 166
335, 1, 167
336, 1, 168
337, 1, 169
338, 1, 170
339, 1, 171
340, 1, 172
341, 1, 169
342, 1, 170
343, 1, 171
344, 1, 172
345, 1, 173
346, 1, 174
347, 1, 175
348, 1, 176
349, 1, 173
350, 1, 174
351, 1, 175
352, 1, 176
353, 1, 177
354, 1, 178
355, 1, 179
356, 1, 180
357, 1, 177
358, 1, 178
359, 1, 179
360, 1, 180
361, 1, 181
362, 1, 182
363, 1, 183
364, 1, 184
365, 1, 181
366, 1, 182
367, 1, 183
368, 1, 184
369, 1, 185
370, 1, 186
371, 1, 187
372, 1, 188
373, 1, 185
374, 1, 186
375, 1, 187
376, 1, 188
377, 1, 189
378, 1, 190
379, 1, 191
380, 1, 192
381, 1, 189
382, 1, 190
383, 1, 191
384, 1, 192
385, 1, 193
386, 1, 194
387, 1, 195
388, 1, 196
389, 1, 193
390, 1, 194
391, 1, 195
392, 1, 196
393, 1, 197
394, 1, 198
395, 1, 199
396, 1, 200
397, 1, 197
398, 1, 198
399, 1, 199
400, 1, 200
401, 1, 201
402, 1, 202
403, 1, 203
404, 1, 204
405, 1, 201
406, 1, 202
407, 1, 203
408, 1, 204
409, 1, 205
410, 1, 206
411, 1, 207
412, 1, 208
413, 1, 205
414, 1, 206
415, 1, 207
416, 1, 208
417, 1, 209
418, 1, 210
419, 1, 211
420, 1, 212
421, 1, 209
422, 1, 210
423, 1, 211
424, 1, 212
425, 1, 213
426, 1, 214
427, 1, 215
428, 1, 216
429, 1, 213
430, 1, 214
431, 1, 215
432, 1, 216
433, 1, 217
434, 1, 218
435, 1, 219
436, 1, 220
437, 1, 217
438, 1, 218
439, 1, 219
440, 1, 220
441, 1, 221
442, 1, 222
443, 1, 223
444, 1, 224
445, 1, 221
446, 1, 222
447, 1, 223
448, 1, 224
449, 1, 225
450, 1, 226
451, 1, 227
452, 1, 228
453, 1, 225
454, 1, 226
455, 1, 227
456, 1, 228
457, 1, 229
458, 1, 230
459, 1, 231
460, 1, 232
461, 1, 229
462, 1, 230
463, 1, 231
464, 1, 232
465, 1, 233
466, 1, 234
467, 1, 235
468, 1, 236
469, 1, 233
470, 1, 234
471, 1, 235
472, 1, 236
473, 1, 237
474, 1, 238
475, 1, 239
476, 1, 240
477, 1, 237
478, 1, 238
479, 1, 239
480, 1, 240
481, 1, 241
482, 1, 242
483, 1, 243
484, 1, 244
485, 1, 241
486, 1, 242
487, 1, 243
488, 1, 244
489, 1, 245
490, 1, 246
491, 1, 247
492, 1, 248
493, 1, 245
494, 1, 246
495, 1, 247
496, 1, 248
497, 1, 249
498, 1, 250
499, 1, 251
500, 1, 252
501, 1, 249
502, 1, 250
503, 1, 251
504, 1, 252
505, 1, 253
506, 1, 254
507, 1, 255
508, 1, 256
509, 1, 253
510, 1, 254
511, 1, 255
512, 1, 256
513, 1, 257
514, 1, 258
515, 1, 259
516, 1, 260
517, 1, 257
518, 1, 258
519, 1, 259
520, 1, 260
521, 1, 261
522, 1, 262
523, 1, 263
524, 1, 264
525, 1, 261
526, 1, 262
527, 1, 263
528, 1, 264
529, 1, 265
530, 1, 266
531, 1, 267
532, 1, 268
533, 1, 265
534, 1, 266
535, 1, 267
536, 1, 268
537, 1, 269
538, 1, 270
539, 1, 271
540, 1, 272
541, 1, 269
542, 1, 270
543, 1, 271
544, 1, 272
545, 1, 273
546, 1, 274
547, 1, 275
548, 1, 276
549, 1, 273
550, 1, 274
551, 1, 275
552, 1, 276
553, 1, 277
554, 1, 278
555, 1, 279
556, 1, 280
557, 1, 277
558, 1, 278
559, 1, 279
560, 1, 280
561, 1, 281
562, 1, 282
563, 1, 283
564, 1, 284
565, 1, 281
566, 1, 282
567, 1, 283
568, 1, 284
569, 1, 285
570, 1, 286
571, 1, 287
572, 1, 288
573, 1, 285
574, 1, 286
575, 1, 287
576, 1, 288
577, 1, 289
578, 1, 290
579, 1, 291
580, 1, 292
581, 1, 289
582, 1, 290
583, 1, 291
584, 1, 292
585, 1, 293
586, 1, 294
587, 1, 295
588, 1, 296
589, 1, 293
590, 1, 294
591, 1, 295
592, 1, 296
593, 1, 297
594, 1, 298
595, 1, 299
596, 1, 300
597, 1, 297
598, 1, 298
599, 1, 299
600, 1, 300
601, 1, 301
602, 1, 302
603, 1, 303
604, 1, 304
605, 1, 301
606, 1, 302
607, 1, 303
608, 1, 304
609, 1, 305
610, 1, 306
611, 1, 307
612, 1, 308
613, 1, 305
614, 1, 306
615, 1, 307
616, 1, 308
617, 1, 309
618, 1, 310
619, 1, 311
620, 1, 312
621, 1, 309
622, 1, 310
623, 1, 311
624, 1, 312
625, 1, 313
626, 1, 314
627, 1, 315
628, 1, 316
629, 1, 313
630, 1, 314
631, 1, 315
632, 1, 316
633, 1, 317
634, 1, 318
635, 1, 319
636, 1, 320
637, 1, 317
638, 1, 318
639, 1, 319
640, 1, 320
641, 1, 321
642, 1, 322
643, 1, 323
644, 1, 324
645, 1, 321
646, 1, 322
647, 1, 323
648, 1, 324
649, 1, 325
650, 1, 326
651, 1, 327
652, 1, 328
653, 1, 325
654, 1, 326
655, 1, 327
656, 1, 328
657, 1, 329
658, 1, 330
659, 1, 331
660, 1, 332
661, 1, 329
662, 1, 330
663, 1, 331
664, 1, 332
665, 1, 333
666, 1, 334
667, 1, 335
668, 1, 336
669, 1, 333
670, 1, 334
671, 1, 335
672, 1, 336
673, 1, 337
674, 1, 338
675, 1, 339
676, 1, 340
677, 1, 337
678, 1, 338
679, 1, 339
680, 1, 340
681, 1, 341
682, 1, 342
683, 1, 343
684, 1, 344
685, 1, 341
686, 1, 342
687, 1, 343
688, 1, 344
689, 1, 345
690, 1, 346
691, 1, 347
692, 1, 348
693, 1, 345
694, 1, 346
695, 1, 347
696, 1, 348
697, 1, 349
698, 1, 350
699, 1, 351
700, 1, 352
701, 1, 349
702, 1, 350
703, 1, 351
704, 1, 352
705, 1, 353
706, 1, 354
707, 1, 355
708, 1, 356
709, 1, 353
710, 1, 354
711, 1, 355
712, 1, 356
713, 1, 357
714, 1, 358
715, 1, 359
716, 1, 360
717, 1, 357
718, 1, 358
719, 1, 359
720, 1, 360
721, 1, 361
722, 1, 362
723, 1, 363
724, 1, 364
725, 1, 361
726, 1, 362
727, 1, 363
728, 1, 364
729, 1, 365
730, 1, 366
731, 1, 367
732, 1, 368
733, 1, 365
734, 1, 366
735, 1, 367
736, 1, 368
737, 1, 369
738, 1, 370
739, 1, 371
740, 1, 372
741, 1, 369
742, 1, 370
743, 1, 371
744, 1, 372
745, 1, 373
746, 1, 374
747, 1, 375
748, 1, 376
749, 1, 373
750, 1, 374
751, 1, 375
752, 1, 376
753, 1, 377
754, 1, 378
755, 1, 379
756, 1, 380
757, 1, 377
758, 1, 378
759, 1, 379
760, 1, 380
761, 1, 381
762, 1, 382
763, 1, 383
764, 1, 384
765, 1, 381
766, 1, 382
767, 1, 383
768, 1, 384
769, 1, 385
770, 1, 386
771, 1, 387
772, 1, 388
773, 1, 385
774, 1, 386
775, 1, 387
776, 1, 388
777, 1, 389
778, 1, 390
779, 1, 391
780, 1, 392
781, 1, 389
782, 1, 390
783, 1, 391
784, 1, 392
785, 1, 393
786, 1, 394
787, 1, 395
788, 1, 396
789, 1, 393
790, 1, 394
791, 1, 395
792, 1, 396
793, 1, 397
794, 1, 398
795, 1, 399
796, 1, 400
797, 1, 397
798, 1, 398
799, 1, 399
800, 1, 400
801, 1, 401
802, 1, 402
803, 1, 403
804, 1, 404
805, 1, 401
806, 1, 402
807, 1, 403
808, 1, 404
809, 1, 405
810, 1, 406
811, 1, 407
812, 1, 408
813, 1, 405
814, 1, 406
815, 1, 407
816, 1, 408
817, 1, 409
818, 1, 410
819, 1, 411
820, 1, 412
821, 1, 409
822, 1, 410
823, 1, 411
824, 1, 412
825, 1, 413
826, 1, 414
827, 1, 415
828, 1, 416
829, 1, 413
830, 1, 414
831, 1, 415
832, 1, 416
833, 1, 417
834, 1, 418
835, 1, 419
836, 1, 420
837, 1, 417
838, 1, 418
839, 1, 419
840, 1, 420
841, 1, 421
842, 1, 422
843, 1, 423
844, 1, 424
845, 1, 421
846, 1, 422
847, 1, 423
848, 1, 424
849, 1, 425
850, 1, 426
851, 1, 427
852, 1, 428
853, 1, 425
854, 1, 426
855, 1, 427
856, 1, 428
857, 1, 429
858, 1, 430
859, 1, 431
860, 1, 432
861, 1, 429
862, 1, 430
863, 1, 431
864, 1, 432
865, 1, 433
866, 1, 434
867, 1, 435
868, 1, 436
869, 1, 433
870, 1, 434
871, 1, 435
872, 1, 436
873, 1, 437
874, 1, 438
875, 1, 439
876, 1, 440
877, 1, 437
878, 1, 438
879, 1, 439
880, 1, 440
881, 1, 441
882, 1, 442
883, 1, 443
884, 1, 444
885, 1, 441
886, 1, 442
887, 1, 443
888, 1, 444
889, 1, 445
890, 1, 446
891, 1, 447
892, 1, 448
893, 1, 445
894, 1, 446
895, 1, 447
896, 1, 448
897, 1, 449
898, 1, 450
899, 1, 451
900, 1, 452
901, 1, 449
902, 1, 450
903, 1, 451
904, 1, 452
905, 1, 453
906, 1, 454
907, 1, 455
908, 1, 456
909, 1, 453
910, 1, 454
911, 1, 455
912, 1, 456
913, 1, 457
914, 1, 458
915, 1, 459
916, 1, 460
917, 1, 457
918, 1, 458
919, 1, 459
920, 1, 460
921, 1, 461
922, 1, 462
923, 1, 463
924, 1, 464
925, 1, 461
926, 1, 462
927, 1, 463
928, 1, 464
929, 1, 465
930, 1, 466
931, 1, 467
932, 1, 468
933, 1, 465
934, 1, 466
935, 1, 467
936, 1, 468
937, 1, 469
938, 1, 470
939, 1, 471
940, 1, 472
941, 1, 469
942, 1, 470
943, 1, 471
944, 1, 472
945, 1, 473
946, 1, 474
947, 1, 475
948, 1, 476
949, 1, 473
950, 1, 474
951, 1, 475
952, 1, 476
953, 1, 477
954, 1, 478
955, 1, 479
956, 1, 480
957, 1, 477
958, 1, 478
959, 1, 479
960, 1, 480
961, 1, 481
962, 1, 482
963, 1, 483
964, 1, 484
965, 1, 481
966, 1, 482
967, 1, 483
968, 1, 484
969, 1, 485
970, 1, 486
971, 1, 487
972, 1, 488
973, 1, 485
974, 1, 486
975, 1, 487
976, 1, 488
977, 1, 489
978, 1, 490
979, 1, 491
980, 1, 492
981, 1, 489
982, 1, 490
983, 1, 491
984, 1, 492
985, 1, 493
986, 1, 494
987, 1, 495
988, 1, 496
989, 1, 493
990, 1, 494
991, 1, 495
992, 1, 496
993, 1, 497
994, 1, 498
995, 1, 499
996, 1, 500
997, 1, 497
998, 1, 498
999, 1, 499
1000, 1, 500
1001, 1, 501
1002, 1, 502
1003, 1, 503
1004, 1, 504
1005, 1, 501
1006, 1, 502
1007, 1, 503
1008, 1, 504
1009, 1, 505
1010, 1, 506
1011, 1, 507
1012, 1, 508
1013, 1, 505
1014, 1, 506
1015, 1, 507
1016, 1, 508
1017, 1, 509
1018, 1, 510
1019, 1, 511
1020, 1, 512
1021, 1, 509
1022, 1, 510
1023, 1, 511
1024, 1, 512
1025, 1, 513
1026, 1, 514
1027, 1, 515
1028, 1, 516
1029, 1, 513
1030, 1, 514
1031, 1, 515
1032, 1, 516
1033, 1, 517
1034, 1, 518
1035, 1, 519
1036, 1, 520
1037, 1, 517
1038, 1, 518
1039, 1, 519
1040, 1, 520
1041, 1, 521
1042, 1, 522
1043, 1, 523
1044, 1, 524
1045, 1, 521
1046, 1, 522
1047, 1, 523
1048, 1, 524
1049, 1, 525
1050, 1, 526
1051, 1, 527
1052, 1, 528
1053, 1, 525
1054, 1, 526
1055, 1, 527
1056, 1, 528
1057, 1, 529
1058, 1, 530
1059, 1, 531
1060, 1, 532
1061, 1, 529
1062, 1, 530
1063, 1, 531
1064, 1, 532
1065, 1, 533
1066, 1, 534
1067, 1, 535
1068, 1, 536
1069, 1, 533
1070, 1, 534
1071, 1, 535
1072, 1, 536
1073, 1, 537
1074, 1, 538
1075, 1, 539
1076, 1, 540
1077, 1, 537
1078, 1, 538
1079, 1, 539
1080, 1, 540
1081, 1, 541
1082, 1, 542
1083, 1, 543
1084, 1, 544
1085, 1, 541
1086, 1, 542
1087, 1, 543
1088, 1, 544
1089, 1, 545
1090, 1, 546
1091, 1, 547
1092, 1, 548
1093, 1, 545
1094, 1, 546
1095, 1, 547
1096, 1, 548
1097, 1, 549
1098, 1, 550
1099, 1, 551
1100, 1, 552
1101, 1, 549
1102, 1, 550
1103, 1, 551
1104, 1, 552
1105, 1, 553
1106, 1, 554
1107, 1, 555
1108, 1, 556
1109, 1, 553
1110, 1, 554
1111, 1, 555
1112, 1, 556
1113, 1, 557
1114, 1, 558
1115, 1, 559
1116, 1, 560
1117, 1, 557
1118, 1, 558
1119, 1, 559
1120, 1, 560
1121, 1, 561
1122, 1, 562
1123, 1, 563
1124, 1, 564
1125, 1, 561
1126, 1, 562
1127, 1, 563
1128, 1, 564
1129, 1, 565
1130, 1, 566
1131, 1, 567
1132, 1, 568
1133, 1, 565
1134, 1, 566
1135, 1, 567
1136, 1, 568
1137, 1, 569
1138, 1, 570
1139, 1, 571
1140, 1, 572
1141, 1, 569
1142, 1, 570
1143, 1, 571
1144, 1, 572
1145, 1, 573
1146, 1, 574
1147, 1, 575
1148, 1, 576
1149, 1, 573
1150, 1, 574
1151, 1, 575
1152, 1, 576
1153, 1, 577
1154, 1, 578
1155, 1, 579
1156, 1, 580
1157, 1, 577
1158, 1, 578
1159, 1, 579
1160, 1, 580
1161, 1, 581
1162, 1, 582
1163, 1, 583
1164, 1, 584
1165, 1, 581
1166, 1, 582
1167, 1, 583
1168, 1, 584
1169, 1, 585
1170, 1, 586
1171, 1, 587
1172, 1, 588
1173, 1, 585
1174, 1, 586
1175, 1, 587
1176, 1, 588
1177, 1, 589
1178, 1, 590
1179, 1, 591
1180, 1, 592
1181, 1, 589
1182, 1, 590
1183, 1, 591
1184, 1, 592
1185, 1, 593
1186, 1, 594
1187, 1, 595
1188, 1, 596
1189, 1, 593
1190, 1, 594
1191, 1, 595
1192, 1, 596
1193, 1, 597
1194, 1, 598
1195, 1, 599
1196, 1, 600
1197, 1, 597
1198, 1, 598
1199, 1, 599
1200, 1, 600
1201, 1, 601
1202, 1, 602
1203, 1, 603
1204, 1, 604
1205, 1, 601
1206, 1, 602
1207, 1, 603
1208, 1, 604
1209, 1, 605
1210, 1, 606
1211, 1, 607
1212, 1, 608
1213, 1, 605
1214, 1, 606
1215, 1, 607
1216, 1, 608
1217, 1, 609
1218, 1, 610
1219, 1, 611
1220, 1, 612
1221, 1, 609
1222, 1, 610
1223, 1, 611
1224, 1, 612
1225, 1, 613
1226, 1, 614
1227, 1, 615
1228, 1, 616
1229, 1, 613
1230, 1, 614
1231, 1, 615
1232, 1, 616
1233, 1, 617
1234, 1, 618
1235, 1, 619
1236, 1, 620
1237, 1, 617
1238, 1, 618
1239, 1, 619
1240, 1, 620
1241, 1, 621
1242, 1, 622
1243, 1, 623
1244, 1, 624
1245, 1, 621
1246, 1, 622
1247, 1, 623
1248, 1, 624
1249, 1, 625
1250, 1, 626
1251, 1, 627
1252, 1, 628
1253, 1, 625
1254, 1, 626
1255, 1, 627
1256, 1, 628
1257, 1, 629
1258, 1, 630
1259, 1, 631
1260, 1, 632
1261, 1, 629
1262, 1, 630
1263, 1, 631
1264, 1, 632
1265, 1, 633
1266, 1, 634
1267, 1, 635
1268, 1, 636
1269, 1, 633
1270, 1, 634
1271, 1, 635
1272, 1, 636
1273, 1, 637
1274, 1, 638
1275, 1, 639
1276, 1, 640
1277, 1, 637
1278, 1, 638
1279, 1, 639
1280, 1, 640
1281, 1, 641
1282, 1, 642
1283, 1, 643
1284, 1, 644
1285, 1, 641
1286, 1, 642
1287, 1, 643
1288, 1, 644
1289, 1, 645
1290, 1, 646
1291, 1, 647
1292, 1, 648
1293, 1, 645
1294, 1, 646
1295, 1, 647
1296, 1, 648
1297, 1, 649
1298, 1, 650
1299, 1, 651
1300, 1, 652
1301, 1, 649
1302, 1, 650
1303, 1, 651
1304, 1, 652
1305, 1, 653
1306, 1, 654
1307, 1, 655
1308, 1, 656
1309, 1, 653
1310, 1, 654
1311, 1, 655
1312, 1, 656
1313, 1, 657
1314, 1, 658
1315, 1, 659
1316, 1, 660
1317, 1, 657
1318, 1, 658
1319, 1, 659
1320, 1, 660
1321, 1, 661
1322, 1, 662
1323, 1, 663
1324, 1, 664
1325, 1, 661
1326, 1, 662
1327, 1, 663
1328, 1, 664
1, 2, 1
2, 2, 1
3, 2, 1
4, 2, 1
5, 2, 2
6, 2, 2
7, 2, 2
8, 2, 2
9, 2, 3
10, 2, 3
11, 2, 3
12, 2, 3
13, 2, 4
14, 2, 4
15, 2, 4
16, 2, 4
17, 2, 5
18, 2, 5
19, 2, 5
20, 2, 5
21, 2, 6
22, 2, 6
23, 2, 6
24, 2, 6
25, 2, 7
26, 2, 7
27, 2, 7
28, 2, 7
29, 2, 8
30, 2, 8
31, 2, 8
32, 2, 8
33, 2, 9
34, 2, 9
35, 2, 9
36, 2, 9
37, 2, 10
38, 2, 10
39, 2, 10
40, 2, 10
41, 2, 11
42, 2, 11
43, 2, 11
44, 2, 11
45, 2, 12
46, 2, 12
47, 2, 12
48, 2, 12
49, 2, 13
50, 2, 13
51, 2, 13
52, 2, 13
53, 2, 14
54, 2, 14
55, 2, 14
56, 2, 14
57, 2, 15
58, 2, 15
59, 2, 15
60, 2, 15
61, 2, 16
62, 2, 16
63, 2, 16
64, 2, 16
65, 2, 17
66, 2, 17
67, 2, 17
68, 2, 17
69, 2, 18
70, 2, 18
71, 2, 18
72, 2, 18
73, 2, 19
74, 2, 19
75, 2, 19
76, 2, 19
77, 2, 20
78, 2, 20
79, 2, 20
80, 2, 20
81, 2, 21
82, 2, 21
83, 2, 21
84, 2, 21
85, 2, 22
86, 2, 22
87, 2, 22
88, 2, 22
89, 2, 23
90, 2, 23
91, 2, 23
92, 2, 23
93, 2, 24
94, 2, 24
95, 2, 24
96, 2, 24
97, 2, 25
98, 2, 25
99, 2, 25
100, 2, 25
101, 2, 26
102, 2, 26
103, 2, 26
104, 2, 26
105, 2, 27
106, 2, 27
107, 2, 27
108, 2, 27
109, 2, 28
110, 2, 28
111, 2, 28
112, 2, 28
113, 2, 29
114, 2, 29
115, 2, 29
116, 2, 29
117, 2, 30
118, 2, 30
119, 2, 30
120, 2, 30
121, 2, 31
122, 2, 31
123, 2, 31
124, 2, 31
125, 2, 32
126, 2, 32
127, 2, 32
128, 2, 32
129, 2, 33
130, 2, 33
131, 2, 33
132, 2, 33
133, 2, 34
134, 2, 34
135, 2, 34
136, 2, 34
137, 2, 35
138, 2, 35
139, 2, 35
140, 2, 35
141, 2, 36
142, 2, 36
143, 2, 36
144, 2, 36
145, 2, 37
146, 2, 37
147, 2, 37
148, 2, 37
149, 2, 38
150, 2, 38
151, 2, 38
152, 2, 38
153, 2, 39
154, 2, 39
155, 2, 39
156, 2, 39
157, 2, 40
158, 2, 40
159, 2, 40
160, 2, 40
161, 2, 41
162, 2, 41
163, 2, 41
164, 2, 41
165, 2, 42
166, 2, 42
167, 2, 42
168, 2, 42
169, 2, 43
170, 2, 43
171, 2, 43
172, 2, 43
173, 2, 44
174, 2, 44
175, 2, 44
176, 2, 44
177, 2, 45
178, 2, 45
179, 2, 45
180, 2, 45
181, 2, 46
182, 2, 46
183, 2, 46
184, 2, 46
185, 2, 47
186, 2, 47
187, 2, 47
188, 2, 47
189, 2, 48
190, 2, 48
191, 2, 48
192, 2, 48
193, 2, 49
194, 2, 49
195, 2, 49
196, 2, 49
197, 2, 50
198, 2, 50
199, 2, 50
200, 2, 50
201, 2, 51
202, 2, 51
203, 2, 51
204, 2, 51
205, 2, 52
206, 2, 52
207, 2, 52
208, 2, 52
209, 2, 53
210, 2, 53
211, 2, 53
212, 2, 53
213, 2, 54
214, 2, 54
215, 2, 54
216, 2, 54
217, 2, 55
218, 2, 55
219, 2, 55
220, 2, 55
221, 2, 56
222, 2, 56
223, 2, 56
224, 2, 56
225, 2, 57
226, 2, 57
227, 2, 57
228, 2, 57
229, 2, 58
230, 2, 58
231, 2, 58
232, 2, 58
233, 2, 59
234, 2, 59
235, 2, 59
236, 2, 59
237, 2, 60
238, 2, 60
239, 2, 60
240, 2, 60
241, 2, 61
242, 2, 61
243, 2, 61
244, 2, 61
245, 2, 62
246, 2, 62
247, 2, 62
248, 2, 62
249, 2, 63
250, 2, 63
251, 2, 63
252, 2, 63
253, 2, 64
254, 2, 64
255, 2, 64
256, 2, 64
257, 2, 65
258, 2, 65
259, 2, 65
260, 2, 65
261, 2, 66
262, 2, 66
263, 2, 66
264, 2, 66
265, 2, 67
266, 2, 67
267, 2, 67
268, 2, 67
269, 2, 68
270, 2, 68
271, 2, 68
272, 2, 68
273, 2, 69
274, 2, 69
275, 2, 69
276, 2, 69
277, 2, 70
278, 2, 70
279, 2, 70
280, 2, 70
281, 2, 71
282, 2, 71
283, 2, 71
284, 2, 71
285, 2, 72
286, 2, 72
287, 2, 72
288, 2, 72
289, 2, 73
290, 2, 73
291, 2, 73
292, 2, 73
293, 2, 74
294, 2, 74
295, 2, 74
296, 2, 74
297, 2, 75
298, 2, 75
299, 2, 75
300, 2, 75
301, 2, 76
302, 2, 76
303, 2, 76
304, 2, 76
305, 2, 77
306, 2, 77
307, 2, 77
308, 2, 77
309, 2, 78
310, 2, 78
311, 2, 78
312, 2, 78
313, 2, 79
314, 2, 79
315, 2, 79
316, 2, 79
317, 2, 80
318, 2, 80
319, 2, 80
320, 2, 80
321, 2, 81
322, 2, 81
323, 2, 81
324, 2, 81
325, 2, 82
326, 2, 82
327, 2, 82
328, 2, 82
329, 2, 83
330, 2, 83
331, 2, 83
332, 2, 83
333, 2, 84
334, 2, 84
335, 2, 84
336, 2, 84
337, 2, 85
338, 2, 85
339, 2, 85
340, 2, 85
341, 2, 86
342, 2, 86
343, 2, 86
344, 2, 86
345, 2, 87
346, 2, 87
347, 2, 87
348, 2, 87
349, 2, 88
350, 2, 88
351, 2, 88
352, 2, 88
353, 2, 89
354, 2, 89
355, 2, 89
356, 2, 89
357, 2, 90
358, 2, 90
359, 2, 90
360, 2, 90
361, 2, 91
362, 2, 91
363, 2, 91
364, 2, 91
365, 2, 92
366, 2, 92
367, 2, 92
368, 2, 92
369, 2, 93
370, 2, 93
371, 2, 93
372, 2, 93
373, 2, 94
374, 2, 94
375, 2, 94
376, 2, 94
