"coverage_id", "tiv"
318, 13000000.000000
319, 75000000.000000
320, 12000000.000000
321, 13000000.000000
322, 75000000.000000
323, 12000000.000000
324, 13000000.000000
325, 75000000.000000
326, 12000000.000000
327, 13000000.000000
328, 75000000.000000
329, 12000000.000000
330, 13000000.000000
331, 75000000.000000
332, 12000000.000000
333, 13000000.000000
334, 75000000.000000
335, 12000000.000000
336, 13000000.000000
337, 75000000.000000
338, 12000000.000000
339, 13000000.000000
340, 75000000.000000
341, 12000000.000000
342, 13000000.000000
343, 75000000.000000
344, 12000000.000000
345, 13000000.000000
346, 75000000.000000
347, 12000000.000000
348, 13000000.000000
349, 75000000.000000
350, 12000000.000000
351, 13000000.000000
352, 75000000.000000
353, 12000000.000000
354, 13000000.000000
355, 75000000.000000
356, 12000000.000000
357, 13000000.000000
358, 75000000.000000
359, 12000000.000000
360, 13000000.000000
361, 75000000.000000
362, 12000000.000000
363, 13000000.000000
364, 75000000.000000
365, 12000000.000000
366, 13000000.000000
367, 75000000.000000
368, 12000000.000000
369, 13000000.000000
370, 75000000.000000
371, 12000000.000000
372, 13000000.000000
373, 75000000.000000
374, 12000000.000000
375, 13000000.000000
376, 75000000.000000
377, 12000000.000000
378, 13000000.000000
379, 75000000.000000
380, 12000000.000000
381, 13000000.000000
382, 75000000.000000
383, 12000000.000000
384, 13000000.000000
385, 75000000.000000
386, 12000000.000000
387, 13000000.000000
388, 75000000.000000
389, 12000000.000000
390, 13000000.000000
391, 75000000.000000
392, 12000000.000000
393, 13000000.000000
394, 75000000.000000
395, 12000000.000000
396, 13000000.000000
397, 75000000.000000
398, 12000000.000000
399, 13000000.000000
400, 75000000.000000
401, 12000000.000000
402, 13000000.000000
403, 75000000.000000
404, 12000000.000000
405, 13000000.000000
406, 75000000.000000
407, 12000000.000000
408, 13000000.000000
409, 75000000.000000
410, 12000000.000000
411, 13000000.000000
412, 75000000.000000
413, 12000000.000000
414, 13000000.000000
415, 75000000.000000
416, 12000000.000000
417, 13000000.000000
418, 75000000.000000
419, 12000000.000000
420, 13000000.000000
421, 75000000.000000
422, 12000000.000000
423, 13000000.000000
424, 75000000.000000
425, 12000000.000000
426, 13000000.000000
427, 75000000.000000
428, 12000000.000000
429, 13000000.000000
430, 75000000.000000
431, 12000000.000000
432, 13000000.000000
433, 75000000.000000
434, 12000000.000000
435, 13000000.000000
436, 75000000.000000
437, 12000000.000000
438, 13000000.000000
439, 75000000.000000
440, 12000000.000000
441, 13000000.000000
442, 75000000.000000
443, 12000000.000000
444, 13000000.000000
445, 75000000.000000
446, 12000000.000000
447, 13000000.000000
448, 75000000.000000
449, 12000000.000000
450, 13000000.000000
451, 75000000.000000
452, 12000000.000000
453, 13000000.000000
454, 75000000.000000
455, 12000000.000000
456, 13000000.000000
457, 75000000.000000
458, 12000000.000000
459, 13000000.000000
460, 75000000.000000
461, 12000000.000000
462, 13000000.000000
463, 75000000.000000
464, 12000000.000000
465, 13000000.000000
466, 75000000.000000
467, 12000000.000000
468, 13000000.000000
469, 75000000.000000
470, 12000000.000000
471, 13000000.000000
472, 75000000.000000
473, 12000000.000000
474, 13000000.000000
475, 75000000.000000
476, 12000000.000000
477, 13000000.000000
478, 75000000.000000
479, 12000000.000000
480, 13000000.000000
481, 75000000.000000
482, 12000000.000000
483, 13000000.000000
484, 75000000.000000
485, 12000000.000000
486, 13000000.000000
487, 75000000.000000
488, 12000000.000000
489, 13000000.000000
490, 75000000.000000
491, 12000000.000000
492, 13000000.000000
493, 75000000.000000
494, 12000000.000000
495, 13000000.000000
496, 75000000.000000
497, 12000000.000000
498, 13000000.000000
