item_id,coverage_id,areaperil_id,vulnerability_id,group_id
239, 306, 2944931, 403000500, 102
240, 456, 2944931, 403000500, 152
241, 384, 2944931, 403000500, 128
242, 54, 2944931, 403000500, 18
243, 96, 2944931, 403000500, 32
244, 222, 2944931, 403000500, 74
245, 324, 2944931, 403000500, 108
246, 126, 2944931, 403000500, 42
247, 330, 2944931, 403000500, 110
248, 432, 2944931, 403000500, 144
249, 60, 2944931, 403000500, 20
250, 360, 2944931, 403000500, 120
251, 138, 2944931, 403000500, 46
252, 342, 2944931, 403000500, 114
253, 372, 2944931, 403000500, 124
254, 420, 2944931, 403000500, 140
255, 66, 2944931, 403000500, 22
256, 264, 2944931, 403000500, 88
257, 114, 2944931, 403000500, 38
258, 318, 2944931, 403000500, 106
259, 396, 2944931, 403000500, 132
260, 90, 2944931, 403000500, 30
261, 240, 2944931, 403000500, 80
262, 390, 2944931, 403000500, 130
263, 36, 2944931, 403000500, 12
264, 294, 2944931, 403000500, 98
265, 336, 2944931, 403000500, 112
266, 27, 2944931, 403000500, 9
267, 348, 2944931, 403000500, 116
268, 162, 2944931, 403000500, 54
269, 168, 2944931, 403000500, 56
270, 468, 2944931, 403000500, 156
271, 120, 2944931, 403000500, 40
272, 426, 2944931, 403000500, 142
273, 210, 2944931, 403000500, 70
274, 414, 2944931, 403000500, 138
275, 78, 2944931, 403000500, 26
276, 378, 2944931, 403000500, 126
277, 252, 2944931, 403000500, 84
278, 42, 2944931, 403000500, 14
279, 84, 2944931, 403000500, 28
280, 288, 2944931, 403000500, 96
281, 246, 2944931, 403000500, 82
282, 300, 2944931, 403000500, 100
283, 150, 2944931, 403000500, 50
284, 354, 2944931, 403000500, 118
285, 102, 2944931, 403000500, 34
286, 144, 2944931, 403000500, 48
287, 402, 2944931, 403000500, 134
288, 186, 2944931, 403000500, 62
289, 444, 2944931, 403000500, 148
290, 270, 2944931, 403000500, 90
291, 276, 2944931, 403000500, 92
292, 193, 3016756, 401000500, 65
293, 91, 3016756, 401000500, 31
294, 133, 3016756, 401000500, 45
295, 241, 3016756, 401000500, 81
296, 391, 3016756, 401000500, 131
297, 109, 3016756, 401000500, 37
298, 115, 3016756, 401000500, 39
299, 217, 3016756, 401000500, 73
300, 415, 3016756, 401000500, 139
301, 31, 3016756, 401000500, 11
302, 385, 3016756, 401000500, 129
303, 157, 3016756, 401000500, 53
304, 259, 3016756, 401000500, 87
305, 463, 3016756, 401000500, 155
306, 67, 3016756, 401000500, 23
307, 475, 3016756, 401000500, 159
308, 61, 3016756, 401000500, 21
309, 163, 3016756, 401000500, 55
310, 265, 3016756, 401000500, 89
311, 367, 3016756, 401000500, 123
312, 85, 3016756, 401000500, 29
313, 139, 3016756, 401000500, 47
314, 289, 3016756, 401000500, 97
315, 169, 3016756, 401000500, 57
316, 373, 3016756, 401000500, 125
317, 427, 3016756, 401000500, 143
318, 43, 3016756, 401000500, 15
319, 247, 3016756, 401000500, 83
320, 343, 3016756, 401000500, 115
321, 205, 3016756, 401000500, 69
322, 331, 3016756, 401000500, 111
323, 49, 3016756, 401000500, 17
324, 151, 3016756, 401000500, 51
325, 253, 3016756, 401000500, 85
326, 355, 3016756, 401000500, 119
327, 73, 3016756, 401000500, 25
328, 127, 3016756, 401000500, 43
329, 277, 3016756, 401000500, 93
330, 283, 3016756, 401000500, 95
331, 433, 3016756, 401000500, 145
332, 307, 3016756, 401000500, 103
333, 409, 3016756, 401000500, 137
334, 175, 3016756, 401000500, 59
335, 325, 3016756, 401000500, 109
336, 487, 3016756, 401000500, 163
337, 301, 3016756, 401000500, 101
338, 313, 3016756, 401000500, 105
339, 145, 3016756, 401000500, 49
340, 349, 3016756, 401000500, 117
341, 451, 3016756, 401000500, 151
342, 55, 3016756, 401000500, 19
343, 97, 3016756, 401000500, 33
344, 103, 3016756, 401000500, 35
345, 397, 3016756, 401000500, 133
346, 403, 3016756, 401000500, 135
347, 229, 3016756, 401000500, 77
348, 271, 3016756, 401000500, 91
349, 181, 3016756, 401000500, 61
350, 235, 3016756, 401000500, 79
351, 439, 3016756, 401000500, 147
352, 19, 3016756, 401000500, 7
353, 319, 3016756, 401000500, 107
354, 79, 3016756, 401000500, 27
355, 121, 3016756, 401000500, 41
356, 379, 3016756, 401000500, 127
357, 421, 3016756, 401000500, 141
358, 37, 3016756, 401000500, 13
359, 337, 3016756, 401000500, 113
360, 295, 3016756, 401000500, 99
361, 194, 3016756, 402000500, 65
362, 110, 3016756, 402000500, 37
363, 116, 3016756, 402000500, 39
364, 218, 3016756, 402000500, 73
365, 416, 3016756, 402000500, 139
366, 158, 3016756, 402000500, 53
367, 260, 3016756, 402000500, 87
368, 464, 3016756, 402000500, 155
369, 68, 3016756, 402000500, 23
370, 476, 3016756, 402000500, 159
371, 92, 3016756, 402000500, 31
372, 134, 3016756, 402000500, 45
373, 242, 3016756, 402000500, 81
374, 392, 3016756, 402000500, 131
375, 62, 3016756, 402000500, 21
376, 164, 3016756, 402000500, 55
377, 266, 3016756, 402000500, 89
378, 368, 3016756, 402000500, 123
379, 86, 3016756, 402000500, 29
380, 140, 3016756, 402000500, 47
381, 290, 3016756, 402000500, 97
382, 170, 3016756, 402000500, 57
383, 374, 3016756, 402000500, 125
384, 428, 3016756, 402000500, 143
385, 32, 3016756, 402000500, 11
386, 386, 3016756, 402000500, 129
387, 44, 3016756, 402000500, 15
388, 248, 3016756, 402000500, 83
389, 344, 3016756, 402000500, 115
390, 206, 3016756, 402000500, 69
391, 332, 3016756, 402000500, 111
392, 284, 3016756, 402000500, 95
393, 434, 3016756, 402000500, 145
394, 74, 3016756, 402000500, 25
395, 128, 3016756, 402000500, 43
396, 278, 3016756, 402000500, 93
397, 176, 3016756, 402000500, 59
398, 326, 3016756, 402000500, 109
399, 308, 3016756, 402000500, 103
400, 410, 3016756, 402000500, 137
401, 488, 3016756, 402000500, 163
402, 314, 3016756, 402000500, 105
403, 302, 3016756, 402000500, 101
404, 146, 3016756, 402000500, 49
405, 350, 3016756, 402000500, 117
406, 452, 3016756, 402000500, 151
407, 50, 3016756, 402000500, 17
408, 152, 3016756, 402000500, 51
409, 254, 3016756, 402000500, 85
410, 356, 3016756, 402000500, 119
411, 56, 3016756, 402000500, 19
412, 98, 3016756, 402000500, 33
413, 104, 3016756, 402000500, 35
414, 398, 3016756, 402000500, 133
415, 404, 3016756, 402000500, 135
416, 230, 3016756, 402000500, 77
417, 272, 3016756, 402000500, 91
418, 182, 3016756, 402000500, 61
419, 236, 3016756, 402000500, 79
420, 440, 3016756, 402000500, 147
421, 20, 3016756, 402000500, 7
422, 320, 3016756, 402000500, 107
423, 80, 3016756, 402000500, 27
424, 122, 3016756, 402000500, 41
425, 380, 3016756, 402000500, 127
426, 422, 3016756, 402000500, 141
427, 38, 3016756, 402000500, 13
428, 338, 3016756, 402000500, 113
429, 296, 3016756, 402000500, 99
430, 33, 3016756, 403000500, 11
431, 387, 3016756, 403000500, 129
432, 63, 3016756, 403000500, 21
433, 165, 3016756, 403000500, 55
434, 267, 3016756, 403000500, 89
435, 369, 3016756, 403000500, 123
436, 93, 3016756, 403000500, 31
437, 135, 3016756, 403000500, 45
438, 243, 3016756, 403000500, 81
439, 393, 3016756, 403000500, 131
440, 111, 3016756, 403000500, 37
441, 117, 3016756, 403000500, 39
442, 219, 3016756, 403000500, 73
443, 417, 3016756, 403000500, 139
444, 195, 3016756, 403000500, 65
445, 159, 3016756, 403000500, 53
446, 261, 3016756, 403000500, 87
447, 465, 3016756, 403000500, 155
448, 69, 3016756, 403000500, 23
449, 477, 3016756, 403000500, 159
450, 87, 3016756, 403000500, 29
451, 141, 3016756, 403000500, 47
452, 291, 3016756, 403000500, 97
453, 171, 3016756, 403000500, 57
454, 375, 3016756, 403000500, 125
455, 429, 3016756, 403000500, 143
456, 45, 3016756, 403000500, 15
457, 249, 3016756, 403000500, 83
458, 345, 3016756, 403000500, 115
459, 207, 3016756, 403000500, 69
460, 333, 3016756, 403000500, 111
461, 303, 3016756, 403000500, 101
462, 51, 3016756, 403000500, 17
463, 153, 3016756, 403000500, 51
464, 255, 3016756, 403000500, 85
465, 357, 3016756, 403000500, 119
466, 309, 3016756, 403000500, 103
467, 411, 3016756, 403000500, 137
468, 75, 3016756, 403000500, 25
469, 129, 3016756, 403000500, 43
470, 279, 3016756, 403000500, 93
471, 285, 3016756, 403000500, 95
472, 435, 3016756, 403000500, 145
473, 489, 3016756, 403000500, 163
474, 177, 3016756, 403000500, 59
475, 327, 3016756, 403000500, 109
476, 315, 3016756, 403000500, 105
477, 147, 3016756, 403000500, 49
478, 351, 3016756, 403000500, 117
479, 453, 3016756, 403000500, 151
480, 57, 3016756, 403000500, 19
481, 99, 3016756, 403000500, 33
482, 105, 3016756, 403000500, 35
483, 399, 3016756, 403000500, 133
484, 405, 3016756, 403000500, 135
485, 231, 3016756, 403000500, 77
486, 273, 3016756, 403000500, 91
487, 183, 3016756, 403000500, 61
488, 237, 3016756, 403000500, 79
489, 441, 3016756, 403000500, 147
490, 21, 3016756, 403000500, 7
491, 321, 3016756, 403000500, 107
492, 81, 3016756, 403000500, 27
493, 123, 3016756, 403000500, 41
494, 381, 3016756, 403000500, 127
495, 423, 3016756, 403000500, 141
496, 39, 3016756, 403000500, 13
497, 339, 3016756, 403000500, 113
498, 297, 3016756, 403000500, 99
