event_id,period_no,occ_year,occ_month,occ_day
700329, 174, 174, 1, 1
1600311, 176, 176, 1, 1
800300, 177, 177, 1, 1
1400308, 177, 177, 1, 1
2000325, 177, 177, 1, 1
1700311, 179, 179, 1, 1
1100311, 181, 181, 1, 1
1100310, 183, 183, 1, 1
300325, 183, 183, 1, 1
1800313, 183, 183, 1, 1
1800312, 183, 183, 1, 1
100315, 184, 184, 1, 1
1000312, 190, 190, 1, 1
2000324, 190, 190, 1, 1
800299, 191, 191, 1, 1
1200298, 192, 192, 1, 1
1200296, 193, 193, 1, 1
1200297, 193, 193, 1, 1
1900282, 195, 195, 1, 1
1800311, 197, 197, 1, 1
600319, 198, 198, 1, 1
800298, 199, 199, 1, 1
2000323, 202, 202, 1, 1
1900281, 202, 202, 1, 1
1500321, 203, 203, 1, 1
1900280, 204, 204, 1, 1
1600310, 204, 204, 1, 1
2000322, 206, 206, 1, 1
100314, 206, 206, 1, 1
328, 207, 207, 1, 1
1200295, 211, 211, 1, 1
1800310, 211, 211, 1, 1
1100309, 212, 212, 1, 1
600318, 213, 213, 1, 1
400326, 215, 215, 1, 1
300324, 216, 216, 1, 1
1500320, 217, 217, 1, 1
200351, 217, 217, 1, 1
300323, 218, 218, 1, 1
700328, 219, 219, 1, 1
900333, 220, 220, 1, 1
1500319, 220, 220, 1, 1
900332, 220, 220, 1, 1
500311, 223, 223, 1, 1
400325, 225, 225, 1, 1
1700310, 226, 226, 1, 1
1300330, 228, 228, 1, 1
1300329, 233, 233, 1, 1
1800309, 233, 233, 1, 1
327, 234, 234, 1, 1
1900279, 235, 235, 1, 1
900331, 236, 236, 1, 1
326, 238, 238, 1, 1
100313, 240, 240, 1, 1
1300328, 241, 241, 1, 1
1100308, 245, 245, 1, 1
2100305, 246, 246, 1, 1
1100307, 247, 247, 1, 1
700327, 247, 247, 1, 1
700326, 249, 249, 1, 1
1300327, 249, 249, 1, 1
2000321, 250, 250, 1, 1
1400307, 252, 252, 1, 1
1500318, 253, 253, 1, 1
1300326, 255, 255, 1, 1
2100304, 255, 255, 1, 1
100312, 255, 255, 1, 1
100311, 256, 256, 1, 1
1100306, 256, 256, 1, 1
2000320, 258, 258, 1, 1
2100303, 259, 259, 1, 1
2100302, 262, 262, 1, 1
200350, 262, 262, 1, 1
2100301, 265, 265, 1, 1
1400306, 267, 267, 1, 1
1200294, 268, 268, 1, 1
800297, 269, 269, 1, 1
325, 269, 269, 1, 1
800296, 270, 270, 1, 1
1400305, 270, 270, 1, 1
500310, 275, 275, 1, 1
1300325, 276, 276, 1, 1
1800308, 276, 276, 1, 1
1900278, 277, 277, 1, 1
1700309, 278, 278, 1, 1
500309, 280, 280, 1, 1
2100300, 281, 281, 1, 1
1100305, 284, 284, 1, 1
1000311, 285, 285, 1, 1
900330, 286, 286, 1, 1
1300324, 289, 289, 1, 1
1600309, 290, 290, 1, 1
1300323, 291, 291, 1, 1
200349, 292, 292, 1, 1
1100304, 293, 293, 1, 1
1200293, 299, 299, 1, 1
1500317, 300, 300, 1, 1
400324, 301, 301, 1, 1
700325, 304, 304, 1, 1
100310, 304, 304, 1, 1
500308, 307, 307, 1, 1
300322, 307, 307, 1, 1
1800307, 310, 310, 1, 1
200348, 311, 311, 1, 1
1400304, 313, 313, 1, 1
1400303, 316, 316, 1, 1
600317, 317, 317, 1, 1
324, 319, 319, 1, 1
1200292, 320, 320, 1, 1
1500316, 320, 320, 1, 1
600316, 321, 321, 1, 1
1000310, 322, 322, 1, 1
1800306, 323, 323, 1, 1
700324, 324, 324, 1, 1
1700308, 324, 324, 1, 1
2100299, 324, 324, 1, 1
1300322, 324, 324, 1, 1
900329, 325, 325, 1, 1
2000319, 326, 326, 1, 1
100309, 327, 327, 1, 1
1500315, 327, 327, 1, 1
2000318, 328, 328, 1, 1
2100298, 330, 330, 1, 1
500307, 331, 331, 1, 1
1300321, 332, 332, 1, 1
1300320, 335, 335, 1, 1
1100303, 335, 335, 1, 1
900328, 338, 338, 1, 1
600315, 339, 339, 1, 1
400323, 340, 340, 1, 1
2000317, 341, 341, 1, 1
500306, 342, 342, 1, 1
900327, 345, 345, 1, 1
1300319, 345, 345, 1, 1
2000316, 347, 347, 1, 1
100308, 347, 347, 1, 1
600314, 348, 348, 1, 1
200347, 349, 349, 1, 1
900326, 351, 351, 1, 1
1600308, 352, 352, 1, 1
1000309, 353, 353, 1, 1
500305, 354, 354, 1, 1
1100302, 355, 355, 1, 1
900325, 356, 356, 1, 1
900324, 356, 356, 1, 1
200346, 356, 356, 1, 1
323, 356, 356, 1, 1
900323, 359, 359, 1, 1
600313, 359, 359, 1, 1
2100297, 359, 359, 1, 1
1300318, 360, 360, 1, 1
200345, 361, 361, 1, 1
1800305, 361, 361, 1, 1
1800304, 362, 362, 1, 1
300321, 363, 363, 1, 1
1800303, 363, 363, 1, 1
900322, 364, 364, 1, 1
1000308, 365, 365, 1, 1
500304, 369, 369, 1, 1
1200291, 372, 372, 1, 1
1300317, 374, 374, 1, 1
1600307, 375, 375, 1, 1
1400302, 376, 376, 1, 1
1100301, 376, 376, 1, 1
200344, 378, 378, 1, 1
700323, 379, 379, 1, 1
1600306, 380, 380, 1, 1
200343, 380, 380, 1, 1
1400301, 383, 383, 1, 1
800295, 384, 384, 1, 1
900321, 385, 385, 1, 1
300320, 385, 385, 1, 1
500303, 385, 385, 1, 1
200342, 386, 386, 1, 1
1500314, 387, 387, 1, 1
300319, 388, 388, 1, 1
100307, 392, 392, 1, 1
1100300, 392, 392, 1, 1
300318, 393, 393, 1, 1
1200290, 395, 395, 1, 1
1000307, 396, 396, 1, 1
200341, 398, 398, 1, 1
1900277, 400, 400, 1, 1
1000306, 402, 402, 1, 1
100306, 403, 403, 1, 1
600312, 404, 404, 1, 1
1200289, 405, 405, 1, 1
100305, 406, 406, 1, 1
1000305, 406, 406, 1, 1
321, 407, 407, 1, 1
322, 407, 407, 1, 1
1300316, 408, 408, 1, 1
100304, 408, 408, 1, 1
1900276, 410, 410, 1, 1
900320, 410, 410, 1, 1
200340, 412, 412, 1, 1
1900275, 414, 414, 1, 1
1200288, 415, 415, 1, 1
800294, 420, 420, 1, 1
700322, 421, 421, 1, 1
1600305, 422, 422, 1, 1
1400300, 423, 423, 1, 1
300317, 423, 423, 1, 1
1100299, 423, 423, 1, 1
1600304, 424, 424, 1, 1
1700307, 424, 424, 1, 1
1400299, 429, 429, 1, 1
1400298, 431, 431, 1, 1
1200287, 438, 438, 1, 1
100303, 440, 440, 1, 1
1600303, 443, 443, 1, 1
2100296, 445, 445, 1, 1
600311, 447, 447, 1, 1
100302, 448, 448, 1, 1
1500313, 451, 451, 1, 1
900319, 453, 453, 1, 1
1400297, 454, 454, 1, 1
600310, 455, 455, 1, 1
500302, 455, 455, 1, 1
2100295, 457, 457, 1, 1
1400296, 457, 457, 1, 1
2000315, 458, 458, 1, 1
1600302, 458, 458, 1, 1
1300315, 462, 462, 1, 1
1400295, 469, 469, 1, 1
200339, 471, 471, 1, 1
320, 472, 472, 1, 1
1200286, 473, 473, 1, 1
400322, 474, 474, 1, 1
700321, 477, 477, 1, 1
1300314, 478, 478, 1, 1
1700306, 479, 479, 1, 1
2100294, 481, 481, 1, 1
1100298, 482, 482, 1, 1
800293, 484, 484, 1, 1
1800302, 485, 485, 1, 1
400321, 485, 485, 1, 1
1600301, 486, 486, 1, 1
2000314, 486, 486, 1, 1
1300313, 487, 487, 1, 1
2100293, 488, 488, 1, 1
700320, 488, 488, 1, 1
300316, 490, 490, 1, 1
300315, 492, 492, 1, 1
1600300, 493, 493, 1, 1
1300312, 495, 495, 1, 1
1600299, 498, 498, 1, 1
2000313, 498, 498, 1, 1
1400294, 501, 501, 1, 1
800292, 501, 501, 1, 1
1900274, 503, 503, 1, 1
200338, 504, 504, 1, 1
400320, 507, 507, 1, 1
1000304, 507, 507, 1, 1
600309, 509, 509, 1, 1
1800301, 511, 511, 1, 1
500301, 513, 513, 1, 1
700319, 516, 516, 1, 1
300314, 517, 517, 1, 1
1100297, 518, 518, 1, 1
1000303, 523, 523, 1, 1
1500312, 523, 523, 1, 1
1700305, 524, 524, 1, 1
200337, 528, 528, 1, 1
500300, 528, 528, 1, 1
1900273, 529, 529, 1, 1
700318, 531, 531, 1, 1
1200285, 532, 532, 1, 1
1500311, 533, 533, 1, 1
500299, 533, 533, 1, 1
400319, 536, 536, 1, 1
1300311, 536, 536, 1, 1
200336, 542, 542, 1, 1
1600298, 542, 542, 1, 1
1300310, 543, 543, 1, 1
200335, 544, 544, 1, 1
1700304, 546, 546, 1, 1
300313, 547, 547, 1, 1
319, 549, 549, 1, 1
400318, 550, 550, 1, 1
1800300, 554, 554, 1, 1
1900272, 555, 555, 1, 1
1000302, 555, 555, 1, 1
1600297, 556, 556, 1, 1
400317, 560, 560, 1, 1
1400293, 561, 561, 1, 1
600308, 564, 564, 1, 1
800291, 564, 564, 1, 1
1800299, 565, 565, 1, 1
1700303, 565, 565, 1, 1
100301, 566, 566, 1, 1
2100292, 566, 566, 1, 1
900318, 567, 567, 1, 1
700317, 568, 568, 1, 1
1700302, 572, 572, 1, 1
1400292, 572, 572, 1, 1
700315, 574, 574, 1, 1
200334, 574, 574, 1, 1
700316, 574, 574, 1, 1
1800298, 575, 575, 1, 1
200333, 575, 575, 1, 1
1500310, 576, 576, 1, 1
900317, 576, 576, 1, 1
700314, 576, 576, 1, 1
300312, 579, 579, 1, 1
600307, 580, 580, 1, 1
1600296, 580, 580, 1, 1
1700301, 581, 581, 1, 1
2100291, 585, 585, 1, 1
1900271, 587, 587, 1, 1
1800297, 588, 588, 1, 1
200332, 588, 588, 1, 1
700313, 589, 589, 1, 1
600306, 591, 591, 1, 1
300311, 592, 592, 1, 1
318, 596, 596, 1, 1
700312, 601, 601, 1, 1
1800296, 602, 602, 1, 1
1800295, 604, 604, 1, 1
900316, 604, 604, 1, 1
500298, 604, 604, 1, 1
1400291, 607, 607, 1, 1
600305, 609, 609, 1, 1
1700300, 610, 610, 1, 1
200331, 610, 610, 1, 1
1800294, 613, 613, 1, 1
1400290, 617, 617, 1, 1
700311, 617, 617, 1, 1
2000312, 618, 618, 1, 1
1100296, 619, 619, 1, 1
900315, 623, 623, 1, 1
300310, 625, 625, 1, 1
2000311, 627, 627, 1, 1
1000301, 627, 627, 1, 1
100300, 629, 629, 1, 1
1800293, 631, 631, 1, 1
1700299, 631, 631, 1, 1
1300309, 633, 633, 1, 1
2000310, 635, 635, 1, 1
1100294, 636, 636, 1, 1
1800292, 636, 636, 1, 1
1100295, 636, 636, 1, 1
500297, 637, 637, 1, 1
1000300, 637, 637, 1, 1
1000299, 638, 638, 1, 1
600304, 643, 643, 1, 1
1500309, 645, 645, 1, 1
1000298, 645, 645, 1, 1
900314, 645, 645, 1, 1
2100290, 648, 648, 1, 1
1800291, 649, 649, 1, 1
317, 650, 650, 1, 1
316, 650, 650, 1, 1
1600295, 650, 650, 1, 1
2000309, 654, 654, 1, 1
1100293, 656, 656, 1, 1
1700298, 656, 656, 1, 1
400316, 659, 659, 1, 1
1800290, 662, 662, 1, 1
400315, 662, 662, 1, 1
300309, 662, 662, 1, 1
1500308, 665, 665, 1, 1
1000297, 667, 667, 1, 1
100299, 669, 669, 1, 1
2100289, 670, 670, 1, 1
1500307, 671, 671, 1, 1
1400289, 671, 671, 1, 1
1800289, 671, 671, 1, 1
1700297, 672, 672, 1, 1
1000296, 676, 676, 1, 1
1500306, 677, 677, 1, 1
600303, 677, 677, 1, 1
200330, 680, 680, 1, 1
1200284, 681, 681, 1, 1
900313, 681, 681, 1, 1
1000295, 682, 682, 1, 1
1100292, 682, 682, 1, 1
1600294, 683, 683, 1, 1
100298, 683, 683, 1, 1
1800288, 684, 684, 1, 1
2100288, 685, 685, 1, 1
1100291, 685, 685, 1, 1
700310, 685, 685, 1, 1
400314, 687, 687, 1, 1
1000294, 687, 687, 1, 1
315, 687, 687, 1, 1
500296, 690, 690, 1, 1
800290, 692, 692, 1, 1
100297, 692, 692, 1, 1
2100287, 693, 693, 1, 1
1800287, 694, 694, 1, 1
1900270, 694, 694, 1, 1
1900269, 695, 695, 1, 1
1600293, 695, 695, 1, 1
500295, 696, 696, 1, 1
900312, 698, 698, 1, 1
300308, 699, 699, 1, 1
100296, 706, 706, 1, 1
2100286, 706, 706, 1, 1
2000308, 710, 710, 1, 1
1300308, 710, 710, 1, 1
100295, 711, 711, 1, 1
1900268, 714, 714, 1, 1
2100285, 714, 714, 1, 1
1600292, 717, 717, 1, 1
600302, 717, 717, 1, 1
1200283, 717, 717, 1, 1
600301, 718, 718, 1, 1
1200282, 719, 719, 1, 1
314, 719, 719, 1, 1
1400288, 720, 720, 1, 1
1100290, 722, 722, 1, 1
2000307, 728, 728, 1, 1
1600291, 730, 730, 1, 1
1500305, 732, 732, 1, 1
600300, 733, 733, 1, 1
200329, 733, 733, 1, 1
600299, 734, 734, 1, 1
400313, 735, 735, 1, 1
1100289, 737, 737, 1, 1
800289, 739, 739, 1, 1
900311, 740, 740, 1, 1
500294, 741, 741, 1, 1
100294, 744, 744, 1, 1
100293, 746, 746, 1, 1
1500304, 749, 749, 1, 1
300307, 750, 750, 1, 1
1000293, 750, 750, 1, 1
1000292, 751, 751, 1, 1
2100284, 752, 752, 1, 1
1400287, 752, 752, 1, 1
500293, 754, 754, 1, 1
1300307, 754, 754, 1, 1
1300306, 755, 755, 1, 1
1800286, 755, 755, 1, 1
2100283, 756, 756, 1, 1
1100288, 756, 756, 1, 1
1100287, 757, 757, 1, 1
700309, 759, 759, 1, 1
1300305, 760, 760, 1, 1
1300304, 762, 762, 1, 1
1400286, 764, 764, 1, 1
400312, 765, 765, 1, 1
1000291, 770, 770, 1, 1
500292, 770, 770, 1, 1
1100286, 770, 770, 1, 1
300306, 771, 771, 1, 1
800288, 773, 773, 1, 1
1100285, 775, 775, 1, 1
1300303, 776, 776, 1, 1
1100284, 777, 777, 1, 1
300305, 777, 777, 1, 1
1800285, 780, 780, 1, 1
1500303, 780, 780, 1, 1
600298, 781, 781, 1, 1
800287, 782, 782, 1, 1
1700296, 782, 782, 1, 1
1500302, 783, 783, 1, 1
1500301, 785, 785, 1, 1
200328, 785, 785, 1, 1
1800284, 785, 785, 1, 1
1800283, 786, 786, 1, 1
800286, 787, 787, 1, 1
313, 788, 788, 1, 1
1800282, 788, 788, 1, 1
1000290, 790, 790, 1, 1
1300302, 791, 791, 1, 1
400311, 793, 793, 1, 1
2000306, 794, 794, 1, 1
2100282, 796, 796, 1, 1
800285, 801, 801, 1, 1
2100281, 802, 802, 1, 1
1100283, 803, 803, 1, 1
1000289, 803, 803, 1, 1
1900267, 804, 804, 1, 1
1200281, 804, 804, 1, 1
1000288, 808, 808, 1, 1
1100282, 809, 809, 1, 1
1800281, 810, 810, 1, 1
900310, 810, 810, 1, 1
500291, 810, 810, 1, 1
2100280, 810, 810, 1, 1
800284, 810, 810, 1, 1
1200280, 814, 814, 1, 1
800283, 814, 814, 1, 1
600297, 814, 814, 1, 1
312, 816, 816, 1, 1
1600290, 816, 816, 1, 1
1500300, 816, 816, 1, 1
800282, 818, 818, 1, 1
200327, 818, 818, 1, 1
1900266, 819, 819, 1, 1
1200279, 820, 820, 1, 1
300304, 820, 820, 1, 1
300303, 821, 821, 1, 1
1100281, 824, 824, 1, 1
1100280, 825, 825, 1, 1
1900265, 829, 829, 1, 1
1700295, 831, 831, 1, 1
800281, 831, 831, 1, 1
2000305, 832, 832, 1, 1
1600289, 833, 833, 1, 1
1000287, 838, 838, 1, 1
1500299, 839, 839, 1, 1
2000304, 840, 840, 1, 1
1700294, 841, 841, 1, 1
1600288, 842, 842, 1, 1
2000303, 842, 842, 1, 1
700308, 842, 842, 1, 1
800280, 843, 843, 1, 1
1500298, 843, 843, 1, 1
2000302, 844, 844, 1, 1
1400285, 844, 844, 1, 1
400310, 845, 845, 1, 1
100292, 849, 849, 1, 1
2100279, 849, 849, 1, 1
1300301, 853, 853, 1, 1
1900264, 854, 854, 1, 1
1000286, 857, 857, 1, 1
2100278, 858, 858, 1, 1
1800280, 858, 858, 1, 1
600296, 858, 858, 1, 1
1600287, 860, 860, 1, 1
200326, 861, 861, 1, 1
400309, 863, 863, 1, 1
1000285, 863, 863, 1, 1
311, 864, 864, 1, 1
1100279, 869, 869, 1, 1
1200278, 872, 872, 1, 1
500290, 873, 873, 1, 1
1900263, 873, 873, 1, 1
600295, 874, 874, 1, 1
300302, 875, 875, 1, 1
310, 875, 875, 1, 1
1200277, 875, 875, 1, 1
900309, 877, 877, 1, 1
1800279, 879, 879, 1, 1
1200276, 883, 883, 1, 1
1000284, 884, 884, 1, 1
1000283, 889, 889, 1, 1
1400284, 889, 889, 1, 1
1600286, 891, 891, 1, 1
1000282, 894, 894, 1, 1
2100277, 896, 896, 1, 1
200325, 896, 896, 1, 1
400308, 896, 896, 1, 1
1700293, 900, 900, 1, 1
900308, 901, 901, 1, 1
1700292, 901, 901, 1, 1
300301, 903, 903, 1, 1
1500297, 903, 903, 1, 1
800279, 903, 903, 1, 1
1900262, 903, 903, 1, 1
1600285, 904, 904, 1, 1
1100278, 906, 906, 1, 1
1700291, 908, 908, 1, 1
1600284, 909, 909, 1, 1
800278, 910, 910, 1, 1
1300300, 910, 910, 1, 1
200324, 910, 910, 1, 1
900307, 910, 910, 1, 1
100291, 911, 911, 1, 1
2000301, 912, 912, 1, 1
300300, 914, 914, 1, 1
1600283, 915, 915, 1, 1
100290, 915, 915, 1, 1
800277, 915, 915, 1, 1
400307, 915, 915, 1, 1
900306, 917, 917, 1, 1
200323, 918, 918, 1, 1
1800278, 918, 918, 1, 1
800276, 919, 919, 1, 1
309, 920, 920, 1, 1
1700290, 922, 922, 1, 1
1300299, 922, 922, 1, 1
308, 923, 923, 1, 1
307, 928, 928, 1, 1
700307, 929, 929, 1, 1
2000300, 930, 930, 1, 1
900305, 930, 930, 1, 1
900304, 931, 931, 1, 1
1000281, 933, 933, 1, 1
1500296, 936, 936, 1, 1
200322, 938, 938, 1, 1
1500295, 938, 938, 1, 1
100289, 941, 941, 1, 1
300299, 942, 942, 1, 1
1700289, 943, 943, 1, 1
600294, 944, 944, 1, 1
400306, 946, 946, 1, 1
1600282, 948, 948, 1, 1
1800277, 949, 949, 1, 1
700306, 952, 952, 1, 1
700305, 954, 954, 1, 1
800275, 955, 955, 1, 1
1600281, 956, 956, 1, 1
1400283, 960, 960, 1, 1
1100277, 961, 961, 1, 1
1600280, 964, 964, 1, 1
600293, 965, 965, 1, 1
200321, 966, 966, 1, 1
1300298, 966, 966, 1, 1
1800276, 966, 966, 1, 1
2100276, 970, 970, 1, 1
1400282, 970, 970, 1, 1
1200275, 975, 975, 1, 1
900303, 975, 975, 1, 1
200320, 980, 980, 1, 1
400305, 980, 980, 1, 1
1300297, 981, 981, 1, 1
1200274, 982, 982, 1, 1
1500294, 983, 983, 1, 1
1200273, 985, 985, 1, 1
1200272, 985, 985, 1, 1
500289, 986, 986, 1, 1
100288, 988, 988, 1, 1
900302, 988, 988, 1, 1
1800275, 989, 989, 1, 1
1200271, 993, 993, 1, 1
100287, 993, 993, 1, 1
300298, 994, 994, 1, 1
500288, 995, 995, 1, 1
1700288, 996, 996, 1, 1
1100276, 998, 998, 1, 1
1400281, 998, 998, 1, 1
200319, 999, 999, 1, 1
600292, 999, 999, 1, 1
1600279, 1000, 1000, 1, 1
500287, 1001, 1001, 1, 1
1300296, 1004, 1004, 1, 1
1600278, 1005, 1005, 1, 1
1800274, 1005, 1005, 1, 1
1800273, 1005, 1005, 1, 1
2000299, 1007, 1007, 1, 1
700304, 1007, 1007, 1, 1
300297, 1007, 1007, 1, 1
900301, 1010, 1010, 1, 1
400304, 1010, 1010, 1, 1
200318, 1011, 1011, 1, 1
1900261, 1012, 1012, 1, 1
2000298, 1012, 1012, 1, 1
200317, 1012, 1012, 1, 1
1100275, 1013, 1013, 1, 1
200316, 1014, 1014, 1, 1
900300, 1016, 1016, 1, 1
2100275, 1017, 1017, 1, 1
1400280, 1018, 1018, 1, 1
100286, 1024, 1024, 1, 1
2000297, 1025, 1025, 1, 1
1000280, 1027, 1027, 1, 1
2000296, 1029, 1029, 1, 1
1100274, 1030, 1030, 1, 1
400303, 1032, 1032, 1, 1
100285, 1035, 1035, 1, 1
1400279, 1038, 1038, 1, 1
1400278, 1041, 1041, 1, 1
1600277, 1043, 1043, 1, 1
100284, 1043, 1043, 1, 1
300296, 1044, 1044, 1, 1
1300295, 1044, 1044, 1, 1
2000295, 1046, 1046, 1, 1
400302, 1047, 1047, 1, 1
700303, 1048, 1048, 1, 1
306, 1049, 1049, 1, 1
1300294, 1051, 1051, 1, 1
900299, 1051, 1051, 1, 1
1700287, 1054, 1054, 1, 1
1300293, 1054, 1054, 1, 1
2000294, 1060, 1060, 1, 1
1900260, 1061, 1061, 1, 1
900298, 1067, 1067, 1, 1
1300292, 1067, 1067, 1, 1
400301, 1072, 1072, 1, 1
100283, 1072, 1072, 1, 1
900297, 1074, 1074, 1, 1
305, 1075, 1075, 1, 1
1600276, 1077, 1077, 1, 1
1900259, 1077, 1077, 1, 1
700302, 1078, 1078, 1, 1
2000293, 1079, 1079, 1, 1
1200270, 1079, 1079, 1, 1
1700286, 1079, 1079, 1, 1
1500293, 1080, 1080, 1, 1
1400277, 1081, 1081, 1, 1
1700285, 1082, 1082, 1, 1
600291, 1084, 1084, 1, 1
1800272, 1087, 1087, 1, 1
500286, 1089, 1089, 1, 1
800274, 1091, 1091, 1, 1
900296, 1092, 1092, 1, 1
1700284, 1098, 1098, 1, 1
1600275, 1100, 1100, 1, 1
900295, 1101, 1101, 1, 1
400300, 1102, 1102, 1, 1
500284, 1103, 1103, 1, 1
500285, 1103, 1103, 1, 1
800273, 1104, 1104, 1, 1
1900258, 1104, 1104, 1, 1
2100274, 1105, 1105, 1, 1
700301, 1107, 1107, 1, 1
900294, 1112, 1112, 1, 1
800272, 1112, 1112, 1, 1
1400276, 1113, 1113, 1, 1
900293, 1114, 1114, 1, 1
300295, 1116, 1116, 1, 1
1000279, 1118, 1118, 1, 1
1400275, 1121, 1121, 1, 1
1800271, 1123, 1123, 1, 1
100282, 1123, 1123, 1, 1
200315, 1125, 1125, 1, 1
1300291, 1126, 1126, 1, 1
1900257, 1129, 1129, 1, 1
1700283, 1130, 1130, 1, 1
800271, 1134, 1134, 1, 1
800270, 1135, 1135, 1, 1
200314, 1140, 1140, 1, 1
303, 1141, 1141, 1, 1
304, 1141, 1141, 1, 1
600290, 1141, 1141, 1, 1
1200269, 1144, 1144, 1, 1
700300, 1147, 1147, 1, 1
302, 1148, 1148, 1, 1
900292, 1151, 1151, 1, 1
1400274, 1153, 1153, 1, 1
1900256, 1153, 1153, 1, 1
800269, 1154, 1154, 1, 1
400299, 1156, 1156, 1, 1
2000292, 1156, 1156, 1, 1
400298, 1157, 1157, 1, 1
1200268, 1163, 1163, 1, 1
400297, 1166, 1166, 1, 1
600289, 1167, 1167, 1, 1
2100273, 1168, 1168, 1, 1
700299, 1172, 1172, 1, 1
100281, 1173, 1173, 1, 1
1700282, 1176, 1176, 1, 1
400296, 1179, 1179, 1, 1
1400273, 1179, 1179, 1, 1
2100272, 1179, 1179, 1, 1
100280, 1182, 1182, 1, 1
700298, 1182, 1182, 1, 1
1200267, 1182, 1182, 1, 1
100279, 1183, 1183, 1, 1
400295, 1183, 1183, 1, 1
2100271, 1184, 1184, 1, 1
700297, 1184, 1184, 1, 1
1300290, 1185, 1185, 1, 1
300294, 1185, 1185, 1, 1
301, 1186, 1186, 1, 1
1300289, 1186, 1186, 1, 1
1000278, 1187, 1187, 1, 1
2100270, 1187, 1187, 1, 1
2000291, 1188, 1188, 1, 1
1200266, 1192, 1192, 1, 1
1600274, 1192, 1192, 1, 1
100278, 1193, 1193, 1, 1
1800270, 1195, 1195, 1, 1
300293, 1197, 1197, 1, 1
300292, 1198, 1198, 1, 1
1300288, 1199, 1199, 1, 1
1100273, 1200, 1200, 1, 1
300291, 1201, 1201, 1, 1
300, 1202, 1202, 1, 1
100277, 1203, 1203, 1, 1
1900255, 1204, 1204, 1, 1
2100269, 1207, 1207, 1, 1
1000277, 1208, 1208, 1, 1
1300287, 1209, 1209, 1, 1
800268, 1210, 1210, 1, 1
1500292, 1213, 1213, 1, 1
1200265, 1215, 1215, 1, 1
