Summary_id,type, return_period, Loss_mean
3, 1, 100.000000,0.000000
3, 1, 50.000000,0.000000
3, 1, 25.000000,0.000000
3, 1, 20.000000,0.000000
3, 1, 10.000000,0.000000
3, 1, 5.000000,0.000000
3, 1, 2.000000,0.000000
3, 2, 10000.000000,24807.820312
3, 2, 7500.000000,22843.203125
3, 2, 5000.000000,20878.585938
3, 2, 1000.000000,19394.826172
3, 2, 500.000000,18185.681641
3, 2, 250.000000,16427.750000
3, 2, 200.000000,15416.803711
3, 2, 100.000000,0.000000
3, 2, 50.000000,0.000000
3, 2, 25.000000,0.000000
3, 2, 20.000000,0.000000
3, 2, 10.000000,0.000000
3, 2, 5.000000,0.000000
3, 2, 2.000000,0.000000
4, 1, 10000.000000,6528.520996
4, 1, 7500.000000,6488.561523
4, 1, 5000.000000,6448.602539
4, 1, 1000.000000,6128.646484
4, 1, 500.000000,5895.782715
4, 1, 250.000000,5549.542969
4, 1, 200.000000,5435.283691
4, 1, 100.000000,0.000000
4, 1, 50.000000,0.000000
4, 1, 25.000000,0.000000
4, 1, 20.000000,0.000000
4, 1, 10.000000,0.000000
4, 1, 5.000000,0.000000
4, 1, 2.000000,0.000000
4, 2, 10000.000000,12278.580078
4, 2, 7500.000000,10235.349609
4, 2, 5000.000000,8192.120117
4, 2, 1000.000000,6815.807617
4, 2, 500.000000,6072.187500
4, 2, 250.000000,5162.401367
4, 2, 200.000000,4777.393555
4, 2, 100.000000,0.000000
4, 2, 50.000000,0.000000
4, 2, 25.000000,0.000000
4, 2, 20.000000,0.000000
4, 2, 10.000000,0.000000
4, 2, 5.000000,0.000000
4, 2, 2.000000,0.000000
5, 1, 10000.000000,10170.729492
5, 1, 7500.000000,10108.751953
5, 1, 5000.000000,10046.775391
5, 1, 1000.000000,9550.535156
5, 1, 500.000000,9189.371094
5, 1, 250.000000,8652.369141
5, 1, 200.000000,8475.155273
5, 1, 100.000000,0.000000
5, 1, 50.000000,0.000000
5, 1, 25.000000,0.000000
5, 1, 20.000000,0.000000
5, 1, 10.000000,0.000000
5, 1, 5.000000,0.000000
5, 1, 2.000000,0.000000
5, 2, 10000.000000,16020.683594
5, 2, 7500.000000,15210.912109
5, 2, 5000.000000,14401.140625
5, 2, 1000.000000,10723.837891
5, 2, 500.000000,9417.950195
5, 2, 250.000000,7824.943359
5, 2, 200.000000,7006.424805
5, 2, 100.000000,0.000000
5, 2, 50.000000,0.000000
5, 2, 25.000000,0.000000
5, 2, 20.000000,0.000000
5, 2, 10.000000,0.000000
5, 2, 5.000000,0.000000
5, 2, 2.000000,0.000000
6, 1, 10000.000000,2206.247803
6, 1, 7500.000000,2161.107910
6, 1, 5000.000000,2115.967773
6, 1, 1000.000000,1743.701660
6, 1, 500.000000,1637.422363
6, 1, 250.000000,1544.219971
6, 1, 200.000000,1208.851807
6, 1, 100.000000,0.000000
6, 1, 50.000000,0.000000
6, 1, 25.000000,0.000000
6, 1, 20.000000,0.000000
6, 1, 10.000000,0.000000
6, 1, 5.000000,0.000000
6, 1, 2.000000,0.000000
6, 2, 10000.000000,2937.759766
6, 2, 7500.000000,2913.775879
6, 2, 5000.000000,2889.791748
6, 2, 1000.000000,1972.615234
6, 2, 500.000000,1693.565308
6, 2, 250.000000,1432.449097
6, 2, 200.000000,1189.674316
6, 2, 100.000000,0.000000
6, 2, 50.000000,0.000000
6, 2, 25.000000,0.000000
6, 2, 20.000000,0.000000
6, 2, 10.000000,0.000000
6, 2, 5.000000,0.000000
6, 2, 2.000000,0.000000
7, 1, 10000.000000,5093.678223
7, 1, 7500.000000,4973.353516
7, 1, 5000.000000,4853.029297
7, 1, 1000.000000,3895.494385
7, 1, 500.000000,3643.718750
7, 1, 250.000000,3427.065918
7, 1, 200.000000,2664.572754
7, 1, 100.000000,0.000000
7, 1, 50.000000,0.000000
7, 1, 25.000000,0.000000
7, 1, 20.000000,0.000000
7, 1, 10.000000,0.000000
7, 1, 5.000000,0.000000
7, 1, 2.000000,0.000000
7, 2, 10000.000000,6157.964844
7, 2, 7500.000000,5856.877930
7, 2, 5000.000000,5555.791016
7, 2, 1000.000000,4351.980469
7, 2, 500.000000,3968.425781
7, 2, 250.000000,3233.074707
7, 2, 200.000000,2602.941650
7, 2, 100.000000,0.000000
7, 2, 50.000000,0.000000
7, 2, 25.000000,0.000000
7, 2, 20.000000,0.000000
7, 2, 10.000000,0.000000
7, 2, 5.000000,0.000000
7, 2, 2.000000,0.000000
8, 1, 10000.000000,2947.342773
8, 1, 7500.000000,2887.040527
8, 1, 5000.000000,2826.738281
8, 1, 1000.000000,2329.425049
8, 1, 500.000000,2187.447021
8, 1, 250.000000,2062.935791
8, 1, 200.000000,1614.914429
8, 1, 100.000000,0.000000
8, 1, 50.000000,0.000000
8, 1, 25.000000,0.000000
8, 1, 20.000000,0.000000
8, 1, 10.000000,0.000000
8, 1, 5.000000,0.000000
8, 1, 2.000000,0.000000
8, 2, 10000.000000,4544.785156
8, 2, 7500.000000,3648.844971
8, 2, 5000.000000,2752.904785
8, 2, 1000.000000,2607.147217
8, 2, 500.000000,2398.654297
8, 2, 250.000000,1990.366455
8, 2, 200.000000,1488.368042
8, 2, 100.000000,0.000000
8, 2, 50.000000,0.000000
8, 2, 25.000000,0.000000
8, 2, 20.000000,0.000000
8, 2, 10.000000,0.000000
8, 2, 5.000000,0.000000
8, 2, 2.000000,0.000000
9, 1, 10000.000000,15713.923828
9, 1, 7500.000000,15484.194336
9, 1, 5000.000000,15254.464844
9, 1, 1000.000000,13476.625977
9, 1, 500.000000,12349.146484
9, 1, 250.000000,3287.422119
9, 1, 200.000000,717.099365
9, 1, 100.000000,0.000000
9, 1, 50.000000,0.000000
9, 1, 25.000000,0.000000
9, 1, 20.000000,0.000000
9, 1, 10.000000,0.000000
9, 1, 5.000000,0.000000
9, 1, 2.000000,0.000000
9, 2, 10000.000000,17128.494141
9, 2, 7500.000000,16176.238281
9, 2, 5000.000000,15223.983398
9, 2, 1000.000000,13490.521484
9, 2, 500.000000,11749.270508
9, 2, 250.000000,3954.542236
9, 2, 200.000000,480.438141
9, 2, 100.000000,0.000000
9, 2, 50.000000,0.000000
9, 2, 25.000000,0.000000
9, 2, 20.000000,0.000000
9, 2, 10.000000,0.000000
9, 2, 5.000000,0.000000
9, 2, 2.000000,0.000000
10, 1, 10000.000000,14415.187500
10, 1, 7500.000000,14204.341797
10, 1, 5000.000000,13993.495117
10, 1, 1000.000000,12361.797852
10, 1, 500.000000,11327.012695
10, 1, 250.000000,3014.841309
10, 1, 200.000000,657.527771
10, 1, 100.000000,0.000000
10, 1, 50.000000,0.000000
10, 1, 25.000000,0.000000
10, 1, 20.000000,0.000000
10, 1, 10.000000,0.000000
10, 1, 5.000000,0.000000
10, 1, 2.000000,0.000000
10, 2, 10000.000000,17789.527344
10, 2, 7500.000000,17508.308594
10, 2, 5000.000000,17227.089844
10, 2, 1000.000000,13310.934570
10, 2, 500.000000,11180.184570
10, 2, 250.000000,3202.360840
10, 2, 200.000000,360.352997
10, 2, 100.000000,0.000000
10, 2, 50.000000,0.000000
10, 2, 25.000000,0.000000
10, 2, 20.000000,0.000000
10, 2, 10.000000,0.000000
10, 2, 5.000000,0.000000
10, 2, 2.000000,0.000000
11, 1, 10000.000000,11771.371094
11, 1, 7500.000000,11599.232422
11, 1, 5000.000000,11427.093750
11, 1, 1000.000000,10094.937500
11, 1, 500.000000,9250.109375
11, 1, 250.000000,2462.214355
11, 1, 200.000000,537.041199
11, 1, 100.000000,0.000000
11, 1, 50.000000,0.000000
11, 1, 25.000000,0.000000
11, 1, 20.000000,0.000000
11, 1, 10.000000,0.000000
11, 1, 5.000000,0.000000
11, 1, 2.000000,0.000000
11, 2, 10000.000000,13115.420898
11, 2, 7500.000000,12594.621094
11, 2, 5000.000000,12073.822266
11, 2, 1000.000000,10467.165039
11, 2, 500.000000,9045.512695
11, 2, 250.000000,2890.823730
11, 2, 200.000000,888.733826
11, 2, 100.000000,0.000000
11, 2, 50.000000,0.000000
11, 2, 25.000000,0.000000
11, 2, 20.000000,0.000000
11, 2, 10.000000,0.000000
11, 2, 5.000000,0.000000
11, 2, 2.000000,0.000000
12, 1, 10000.000000,15720.582031
12, 1, 7500.000000,15719.773438
12, 1, 5000.000000,15718.963867
12, 1, 1000.000000,13854.880859
12, 1, 500.000000,13143.617188
12, 1, 250.000000,12206.216797
12, 1, 200.000000,12043.630859
12, 1, 100.000000,1148.801758
12, 1, 50.000000,0.000000
12, 1, 25.000000,0.000000
12, 1, 20.000000,0.000000
12, 1, 10.000000,0.000000
12, 1, 5.000000,0.000000
12, 1, 2.000000,0.000000
12, 2, 10000.000000,20372.222656
12, 2, 7500.000000,19254.453125
12, 2, 5000.000000,18136.683594
12, 2, 1000.000000,15521.274414
12, 2, 500.000000,14173.000000
12, 2, 250.000000,12464.375977
12, 2, 200.000000,11487.809570
12, 2, 100.000000,1120.989624
12, 2, 50.000000,0.000000
12, 2, 25.000000,0.000000
12, 2, 20.000000,0.000000
12, 2, 10.000000,0.000000
12, 2, 5.000000,0.000000
12, 2, 2.000000,0.000000
13, 1, 10000.000000,7544.949219
13, 1, 7500.000000,7544.564941
13, 1, 5000.000000,7544.180664
13, 1, 1000.000000,6652.647461
13, 1, 500.000000,6312.095703
13, 1, 250.000000,5863.338867
13, 1, 200.000000,5785.375000
13, 1, 100.000000,553.936829
13, 1, 50.000000,0.000000
13, 1, 25.000000,0.000000
13, 1, 20.000000,0.000000
13, 1, 10.000000,0.000000
13, 1, 5.000000,0.000000
13, 1, 2.000000,0.000000
13, 2, 10000.000000,9497.764648
13, 2, 7500.000000,9028.521484
13, 2, 5000.000000,8559.277344
13, 2, 1000.000000,7482.093750
13, 2, 500.000000,6973.698242
13, 2, 250.000000,5964.855469
13, 2, 200.000000,5709.250977
13, 2, 100.000000,477.588104
13, 2, 50.000000,0.000000
13, 2, 25.000000,0.000000
13, 2, 20.000000,0.000000
13, 2, 10.000000,0.000000
13, 2, 5.000000,0.000000
13, 2, 2.000000,0.000000
14, 1, 10000.000000,4724.750977
14, 1, 7500.000000,4675.452148
14, 1, 5000.000000,4626.153809
14, 1, 1000.000000,3691.873291
14, 1, 500.000000,3135.408691
14, 1, 250.000000,2624.008301
14, 1, 200.000000,2507.576660
14, 1, 100.000000,155.844452
14, 1, 50.000000,0.000000
14, 1, 25.000000,0.000000
14, 1, 20.000000,0.000000
14, 1, 10.000000,0.000000
14, 1, 5.000000,0.000000
14, 1, 2.000000,0.000000
14, 2, 10000.000000,7522.083496
14, 2, 7500.000000,7074.776367
14, 2, 5000.000000,6627.469727
14, 2, 1000.000000,4096.414551
14, 2, 500.000000,3413.522705
14, 2, 250.000000,2434.198242
14, 2, 200.000000,2173.697266
14, 2, 100.000000,75.604156
14, 2, 50.000000,0.000000
14, 2, 25.000000,0.000000
14, 2, 20.000000,0.000000
14, 2, 10.000000,0.000000
14, 2, 5.000000,0.000000
14, 2, 2.000000,0.000000
15, 1, 10000.000000,11936.799805
15, 1, 7500.000000,11817.763672
15, 1, 5000.000000,11698.726562
15, 1, 1000.000000,9401.357422
15, 1, 500.000000,8002.143066
15, 1, 250.000000,6712.123047
15, 1, 200.000000,6417.751465
15, 1, 100.000000,459.360657
15, 1, 50.000000,0.000000
15, 1, 25.000000,0.000000
15, 1, 20.000000,0.000000
15, 1, 10.000000,0.000000
15, 1, 5.000000,0.000000
15, 1, 2.000000,0.000000
15, 2, 10000.000000,12262.099609
15, 2, 7500.000000,12197.943359
15, 2, 5000.000000,12133.786133
15, 2, 1000.000000,10254.295898
15, 2, 500.000000,8416.370117
15, 2, 250.000000,6878.323730
15, 2, 200.000000,6342.473145
15, 2, 100.000000,500.107666
15, 2, 50.000000,0.000000
15, 2, 25.000000,0.000000
15, 2, 20.000000,0.000000
15, 2, 10.000000,0.000000
15, 2, 5.000000,0.000000
15, 2, 2.000000,0.000000
16, 1, 10000.000000,11973.427734
16, 1, 7500.000000,11873.303711
16, 1, 5000.000000,11773.179688
16, 1, 1000.000000,9790.510742
16, 1, 500.000000,8904.833984
16, 1, 250.000000,8031.547363
16, 1, 200.000000,7885.312012
16, 1, 100.000000,501.596954
16, 1, 50.000000,0.000000
16, 1, 25.000000,0.000000
16, 1, 20.000000,0.000000
16, 1, 10.000000,0.000000
16, 1, 5.000000,0.000000
16, 1, 2.000000,0.000000
16, 2, 10000.000000,15227.806641
16, 2, 7500.000000,14802.402344
16, 2, 5000.000000,14376.998047
16, 2, 1000.000000,11001.620117
16, 2, 500.000000,9774.017578
16, 2, 250.000000,8325.016602
16, 2, 200.000000,7649.827637
16, 2, 100.000000,370.771332
16, 2, 50.000000,0.000000
16, 2, 25.000000,0.000000
16, 2, 20.000000,0.000000
16, 2, 10.000000,0.000000
16, 2, 5.000000,0.000000
16, 2, 2.000000,0.000000
17, 1, 10000.000000,5898.800293
17, 1, 7500.000000,5849.450195
17, 1, 5000.000000,5800.099609
17, 1, 1000.000000,4823.086914
17, 1, 500.000000,4386.695312
17, 1, 250.000000,3956.417969
17, 1, 200.000000,3884.365234
17, 1, 100.000000,246.923325
17, 1, 50.000000,0.000000
17, 1, 25.000000,0.000000
17, 1, 20.000000,0.000000
17, 1, 10.000000,0.000000
17, 1, 5.000000,0.000000
17, 1, 2.000000,0.000000
17, 2, 10000.000000,6576.195312
17, 2, 7500.000000,6383.789062
17, 2, 5000.000000,6191.382812
17, 2, 1000.000000,5415.273438
17, 2, 500.000000,4751.362793
17, 2, 250.000000,4153.596680
17, 2, 200.000000,3852.709717
17, 2, 100.000000,299.748779
17, 2, 50.000000,0.000000
17, 2, 25.000000,0.000000
17, 2, 20.000000,0.000000
17, 2, 10.000000,0.000000
17, 2, 5.000000,0.000000
17, 2, 2.000000,0.000000
18, 1, 10000.000000,34571.679688
18, 1, 7500.000000,34267.375000
18, 1, 5000.000000,33963.070312
18, 1, 1000.000000,24922.054688
18, 1, 500.000000,22677.906250
18, 1, 250.000000,20911.119141
18, 1, 200.000000,20430.466797
18, 1, 100.000000,148.109833
18, 1, 50.000000,0.000000
18, 1, 25.000000,0.000000
18, 1, 20.000000,0.000000
18, 1, 10.000000,0.000000
18, 1, 5.000000,0.000000
18, 1, 2.000000,0.000000
18, 2, 10000.000000,39991.878906
18, 2, 7500.000000,37929.265625
18, 2, 5000.000000,35866.648438
18, 2, 1000.000000,28333.949219
18, 2, 500.000000,24709.152344
18, 2, 250.000000,21124.550781
18, 2, 200.000000,19080.212891
18, 2, 100.000000,165.849762
18, 2, 50.000000,0.000000
18, 2, 25.000000,0.000000
18, 2, 20.000000,0.000000
18, 2, 10.000000,0.000000
18, 2, 5.000000,0.000000
18, 2, 2.000000,0.000000
19, 1, 10000.000000,268.453918
19, 1, 7500.000000,266.351135
19, 1, 5000.000000,264.248352
19, 1, 1000.000000,247.714142
19, 1, 500.000000,243.151993
19, 1, 250.000000,226.322464
19, 1, 200.000000,223.529846
19, 1, 100.000000,0.000000
19, 1, 50.000000,0.000000
19, 1, 25.000000,0.000000
19, 1, 20.000000,0.000000
19, 1, 10.000000,0.000000
19, 1, 5.000000,0.000000
19, 1, 2.000000,0.000000
19, 2, 10000.000000,460.174774
19, 2, 7500.000000,434.228302
19, 2, 5000.000000,408.281830
19, 2, 1000.000000,316.673828
19, 2, 500.000000,256.893585
19, 2, 250.000000,208.366898
19, 2, 200.000000,162.166367
19, 2, 100.000000,0.000000
19, 2, 50.000000,0.000000
19, 2, 25.000000,0.000000
19, 2, 20.000000,0.000000
19, 2, 10.000000,0.000000
19, 2, 5.000000,0.000000
19, 2, 2.000000,0.000000
20, 1, 10000.000000,12211.253906
20, 1, 7500.000000,12075.236328
20, 1, 5000.000000,11939.217773
20, 1, 1000.000000,10924.667969
20, 1, 500.000000,10631.039062
20, 1, 250.000000,9604.649414
20, 1, 200.000000,9427.184570
20, 1, 100.000000,0.000000
20, 1, 50.000000,0.000000
20, 1, 25.000000,0.000000
20, 1, 20.000000,0.000000
20, 1, 10.000000,0.000000
20, 1, 5.000000,0.000000
20, 1, 2.000000,0.000000
20, 2, 10000.000000,24331.843750
20, 2, 7500.000000,23798.605469
20, 2, 5000.000000,23265.365234
20, 2, 1000.000000,15072.394531
20, 2, 500.000000,11843.753906
20, 2, 250.000000,9029.654297
20, 2, 200.000000,6666.328613
20, 2, 100.000000,0.000000
20, 2, 50.000000,0.000000
20, 2, 25.000000,0.000000
20, 2, 20.000000,0.000000
20, 2, 10.000000,0.000000
20, 2, 5.000000,0.000000
20, 2, 2.000000,0.000000
