summary_id,  period_no, event_id, mean, standard_deviation, exposure_value, occ_year, occ_month, occ_day
1, 2379 ,100228, 10518.40, 19606.90, 2170370.75, 2379, 1, 1
1, 1786 ,100257, 11604.29, 10777.78, 212133.97, 1786, 1, 1
1, 1738 ,100260, 913.84, 3351.40, 1815954.38, 1738, 1, 1
1, 849 ,100292, 198.24, 1637.92, 582500.00, 849, 1, 1
1, 8696 ,200041, 33049.24, 25697.43, 701875.31, 8696, 1, 1
1, 6902 ,200098, 41977.31, 38481.58, 2745684.50, 6902, 1, 1
1, 6392 ,200122, 70139.23, 50309.25, 2745684.50, 6392, 1, 1
1, 5376 ,200158, 73454.00, 44180.34, 2745684.50, 5376, 1, 1
1, 5189 ,200162, 19130.20, 21729.75, 2285767.50, 5189, 1, 1
1, 4377 ,200190, 232.75, 1660.70, 929730.00, 4377, 1, 1
1, 4218 ,200196, 10348.04, 33920.56, 1356037.62, 4218, 1, 1
1, 1381 ,200306, 32634.83, 28942.74, 1815954.38, 1381, 1, 1
1, 910 ,200324, 39544.67, 30487.32, 1815954.38, 910, 1, 1
1, 574 ,200334, 206.93, 1459.13, 1815954.38, 574, 1, 1
1, 398 ,200341, 2062.08, 9646.16, 929730.00, 398, 1, 1
1, 9291 ,300023, 130908.27, 77478.29, 4803596.50, 9291, 1, 1
1, 8745 ,300033, 58259.64, 45149.79, 2745684.50, 8745, 1, 1
1, 8625 ,300037, 129.23, 1292.31, 929730.00, 8625, 1, 1
1, 8093 ,300055, 17728.59, 18481.67, 1815954.38, 8093, 1, 1
1, 7912 ,300062, 37434.36, 27194.73, 2057913.00, 7912, 1, 1
1, 4559 ,300170, 58748.64, 40565.09, 2745684.50, 4559, 1, 1
1, 4072 ,300185, 3184.16, 6905.12, 489741.41, 4072, 1, 1
1, 4019 ,300187, 432.95, 2616.92, 929730.00, 4019, 1, 1
1, 2919 ,300222, 46555.06, 31176.63, 1568171.75, 2919, 1, 1
1, 2680 ,300229, 34514.54, 27189.16, 639875.38, 2680, 1, 1
1, 2016 ,300258, 72448.45, 48016.46, 3519221.50, 2016, 1, 1
1, 914 ,300300, 10534.76, 22918.86, 929730.00, 914, 1, 1
1, 363 ,300321, 25158.33, 26333.78, 2745684.50, 363, 1, 1
1, 67 ,300329, 52499.68, 31359.25, 4313855.00, 67, 1, 1
1, 9493 ,400017, 83914.06, 58760.52, 4101721.50, 9493, 1, 1
1, 9480 ,400021, 182037.64, 79438.72, 4803596.50, 9480, 1, 1
1, 7990 ,400070, 67999.46, 51798.14, 2057913.00, 7990, 1, 1
1, 7640 ,400080, 29262.96, 23673.17, 489741.41, 7640, 1, 1
1, 3655 ,400222, 51809.38, 49415.26, 4101721.50, 3655, 1, 1
1, 2436 ,400263, 42118.94, 37688.19, 2435901.50, 2436, 1, 1
1, 8395 ,500042, 35675.98, 26930.02, 2057913.00, 8395, 1, 1
1, 7863 ,500057, 41870.85, 32427.49, 2745684.50, 7863, 1, 1
1, 6545 ,500097, 70739.98, 38308.95, 2305695.50, 6545, 1, 1
1, 5511 ,500121, 4356.82, 8620.65, 1815954.38, 5511, 1, 1
1, 4441 ,500168, 7027.24, 34811.89, 582500.00, 4441, 1, 1
1, 4362 ,500170, 5674.52, 14973.43, 929730.00, 4362, 1, 1
1, 4327 ,500171, 73787.02, 46246.29, 2745684.50, 4327, 1, 1
1, 2952 ,500219, 92765.73, 58308.61, 2745684.50, 2952, 1, 1
1, 2761 ,500228, 51811.72, 30738.86, 2745684.50, 2761, 1, 1
1, 2673 ,500232, 49624.33, 48872.31, 1568171.75, 2673, 1, 1
1, 810 ,500291, 71286.88, 48265.62, 2745684.50, 810, 1, 1
1, 696 ,500295, 1721.62, 6152.86, 929730.00, 696, 1, 1
1, 9128 ,600024, 44915.35, 34511.07, 2745684.50, 9128, 1, 1
1, 8354 ,600044, 233.32, 1490.41, 62000.00, 8354, 1, 1
1, 7755 ,600063, 8550.45, 11621.17, 489741.41, 7755, 1, 1
1, 5909 ,600119, 17314.20, 21574.06, 1815954.38, 5909, 1, 1
1, 5196 ,600138, 1680.69, 3958.07, 1815954.38, 5196, 1, 1
1, 4847 ,600148, 1266.47, 4083.17, 1356037.62, 4847, 1, 1
1, 4300 ,600168, 13659.52, 28731.99, 1506171.62, 4300, 1, 1
1, 3694 ,600198, 1719.95, 7224.97, 929730.00, 3694, 1, 1
1, 3479 ,600210, 32496.35, 31116.15, 1506171.62, 3479, 1, 1
1, 2984 ,600225, 109065.89, 69729.40, 4313855.00, 2984, 1, 1
1, 2425 ,600241, 19549.78, 30293.87, 929730.00, 2425, 1, 1
1, 2266 ,600246, 28033.64, 23408.92, 489741.41, 2266, 1, 1
1, 1530 ,600279, 71732.20, 59250.09, 3073215.00, 1530, 1, 1
1, 8351 ,700055, 293.05, 2089.95, 929730.00, 8351, 1, 1
1, 4940 ,700158, 48273.44, 49555.48, 1568171.75, 4940, 1, 1
1, 4828 ,700163, 49608.94, 42417.92, 4101721.50, 4828, 1, 1
1, 2227 ,700258, 66815.66, 53199.16, 4803596.50, 2227, 1, 1
1, 1991 ,700268, 7179.99, 8714.00, 212133.97, 1991, 1, 1
1, 1560 ,700288, 61177.98, 47506.45, 2745684.50, 1560, 1, 1
1, 1107 ,700301, 110483.07, 55973.05, 4101721.50, 1107, 1, 1
1, 1048 ,700303, 1117.98, 3175.76, 1815954.38, 1048, 1, 1
1, 9644 ,800012, 2579.95, 7019.29, 1815954.38, 9644, 1, 1
1, 9421 ,800019, 1400.47, 6488.45, 929730.00, 9421, 1, 1
1, 9113 ,800028, 1005.21, 2907.34, 3519221.50, 9113, 1, 1
1, 7520 ,800069, 57.22, 487.24, 62000.00, 7520, 1, 1
1, 5197 ,800140, 67257.38, 47197.25, 2745684.50, 5197, 1, 1
1, 4268 ,800167, 40248.65, 29137.40, 489741.41, 4268, 1, 1
1, 2700 ,800210, 45883.31, 28165.81, 1815954.38, 2700, 1, 1
1, 1605 ,800258, 47117.16, 33156.06, 1815954.38, 1605, 1, 1
1, 1135 ,800270, 55823.26, 62154.05, 4251855.00, 1135, 1, 1
1, 919 ,800276, 70961.72, 52149.14, 4313855.00, 919, 1, 1
1, 9005 ,900022, 66185.59, 48815.80, 2745684.50, 9005, 1, 1
1, 6837 ,900082, 2157.88, 7425.40, 2752870.75, 6837, 1, 1
1, 5568 ,900124, 189.19, 1667.41, 1815954.38, 5568, 1, 1
1, 4407 ,900171, 3060.31, 10236.18, 929730.00, 4407, 1, 1
1, 3708 ,900203, 87482.36, 69224.61, 2057913.00, 3708, 1, 1
1, 2944 ,900233, 193945.84, 81124.66, 4803596.50, 2944, 1, 1
1, 910 ,900307, 24122.16, 23469.04, 1815954.38, 910, 1, 1
1, 698 ,900312, 25664.35, 21695.43, 489741.41, 698, 1, 1
1, 9344 ,1000022, 23056.71, 28182.46, 2057913.00, 9344, 1, 1
1, 8311 ,1000050, 124611.29, 72483.42, 4313855.00, 8311, 1, 1
1, 7867 ,1000068, 76835.04, 53856.29, 4101721.50, 7867, 1, 1
1, 6481 ,1000112, 1352.97, 3978.93, 1815954.38, 6481, 1, 1
1, 5505 ,1000146, 62910.91, 54486.00, 2745684.50, 5505, 1, 1
1, 863 ,1000285, 36895.40, 27205.68, 1815954.38, 863, 1, 1
1, 9128 ,1100033, 25893.66, 30475.90, 1815954.38, 9128, 1, 1
1, 8530 ,1100052, 56632.84, 44210.47, 2745684.50, 8530, 1, 1
1, 6285 ,1100122, 46371.21, 38732.68, 1568171.75, 6285, 1, 1
1, 3393 ,1100215, 11824.80, 10431.08, 212133.97, 3393, 1, 1
1, 8687 ,1200036, 49727.15, 49285.83, 2057913.00, 8687, 1, 1
1, 7558 ,1200077, 46349.15, 43502.93, 2745684.50, 7558, 1, 1
1, 6181 ,1200118, 79795.81, 53896.06, 2745684.50, 6181, 1, 1
1, 4793 ,1200148, 56806.15, 44699.76, 3328184.50, 4793, 1, 1
1, 3609 ,1200190, 8207.48, 13245.56, 489741.41, 3609, 1, 1
1, 3193 ,1200204, 3600.50, 23744.83, 582500.00, 3193, 1, 1
1, 2002 ,1200242, 185.63, 1775.76, 1356037.62, 2002, 1, 1
1, 192 ,1200298, 14476.62, 17855.41, 1815954.38, 192, 1, 1
1, 8225 ,1300050, 180.43, 1062.78, 489741.41, 8225, 1, 1
1, 7518 ,1300074, 1114.98, 3098.27, 1815954.38, 7518, 1, 1
1, 7151 ,1300090, 9909.81, 19029.99, 929730.00, 7151, 1, 1
1, 6488 ,1300118, 31347.32, 24446.24, 489741.41, 6488, 1, 1
1, 2429 ,1300250, 66933.10, 52080.03, 1568171.75, 2429, 1, 1
1, 2128 ,1300265, 51112.65, 51654.76, 1568171.75, 2128, 1, 1
1, 1209 ,1300287, 38983.89, 24983.70, 701875.31, 1209, 1, 1
1, 1126 ,1300291, 57441.23, 42908.95, 2745684.50, 1126, 1, 1
1, 495 ,1300312, 45153.20, 33615.79, 1815954.38, 495, 1, 1
1, 291 ,1300323, 12537.94, 12238.18, 985671.69, 291, 1, 1
1, 9872 ,1400006, 44669.25, 44401.86, 1506171.62, 9872, 1, 1
1, 9789 ,1400009, 149731.69, 79166.04, 4803596.50, 9789, 1, 1
1, 9534 ,1400019, 149813.55, 66592.85, 3873866.50, 9534, 1, 1
1, 8842 ,1400040, 151577.69, 67453.38, 4803596.50, 8842, 1, 1
1, 8358 ,1400054, 5269.48, 15892.00, 929730.00, 8358, 1, 1
1, 7350 ,1400086, 46748.26, 42168.23, 1568171.75, 7350, 1, 1
1, 6908 ,1400098, 64599.05, 44909.85, 2745684.50, 6908, 1, 1
1, 5701 ,1400133, 648.44, 2996.20, 929730.00, 5701, 1, 1
1, 4037 ,1400184, 150211.27, 63203.11, 3873866.50, 4037, 1, 1
1, 3690 ,1400201, 45915.95, 30131.77, 1815954.38, 3690, 1, 1
1, 3682 ,1400202, 96672.37, 69949.20, 2057913.00, 3682, 1, 1
1, 1436 ,1400266, 11081.30, 24964.01, 929730.00, 1436, 1, 1
1, 1179 ,1400273, 37921.05, 35328.81, 1815954.38, 1179, 1, 1
1, 960 ,1400283, 75584.30, 59161.74, 3073215.00, 960, 1, 1
1, 720 ,1400288, 79921.77, 49531.59, 3384125.00, 720, 1, 1
1, 376 ,1400302, 44571.97, 34110.76, 1815954.38, 376, 1, 1
1, 8015 ,1500064, 51338.30, 34520.82, 1815954.38, 8015, 1, 1
1, 7712 ,1500076, 12842.00, 15315.33, 1815954.38, 7712, 1, 1
1, 6309 ,1500123, 2125.49, 6051.95, 489741.41, 6309, 1, 1
1, 4940 ,1500167, 505.11, 2704.82, 2170370.75, 4940, 1, 1
1, 4319 ,1500190, 284.93, 1542.29, 489741.41, 4319, 1, 1
1, 3583 ,1500213, 29581.87, 38341.87, 2745684.50, 3583, 1, 1
1, 3516 ,1500215, 39714.47, 31806.81, 1815954.38, 3516, 1, 1
1, 3076 ,1500234, 29763.94, 22287.17, 489741.41, 3076, 1, 1
1, 2994 ,1500236, 151758.27, 66046.34, 4803596.50, 2994, 1, 1
1, 2467 ,1500246, 9559.31, 17519.39, 2745684.50, 2467, 1, 1
1, 1962 ,1500262, 2089.11, 5462.15, 1815954.38, 1962, 1, 1
1, 1818 ,1500267, 2568.06, 5482.55, 1815954.38, 1818, 1, 1
1, 671 ,1500307, 7025.32, 14936.28, 2232370.75, 671, 1, 1
1, 7205 ,1600087, 7175.29, 15823.53, 929730.00, 7205, 1, 1
1, 7085 ,1600092, 140474.78, 73902.31, 4803596.50, 7085, 1, 1
1, 7011 ,1600095, 1366.35, 3074.40, 212133.97, 7011, 1, 1
1, 6756 ,1600102, 50479.73, 32503.03, 1568171.75, 6756, 1, 1
1, 5573 ,1600146, 80862.55, 50512.50, 2057913.00, 5573, 1, 1
1, 3731 ,1600200, 820.62, 1982.23, 1356037.62, 3731, 1, 1
1, 3624 ,1600202, 61759.59, 41312.14, 2745684.50, 3624, 1, 1
1, 3585 ,1600203, 57769.66, 41042.88, 2745684.50, 3585, 1, 1
1, 9192 ,1700028, 15184.30, 38527.69, 1356037.62, 9192, 1, 1
1, 7332 ,1700074, 31239.76, 26620.65, 1815954.38, 7332, 1, 1
1, 7220 ,1700081, 47370.46, 68961.19, 1568171.75, 7220, 1, 1
1, 6461 ,1700109, 51912.83, 67970.49, 1356037.62, 6461, 1, 1
1, 6001 ,1700128, 114467.44, 62615.55, 4101721.50, 6001, 1, 1
1, 4947 ,1700157, 43945.30, 29315.95, 1815954.38, 4947, 1, 1
1, 3930 ,1700189, 17507.79, 21202.04, 1506171.62, 3930, 1, 1
1, 3811 ,1700197, 4401.78, 7751.96, 1815954.38, 3811, 1, 1
1, 2694 ,1700232, 2293.07, 5662.69, 62000.00, 2694, 1, 1
1, 2440 ,1700243, 8364.57, 12878.82, 489741.41, 2440, 1, 1
1, 2277 ,1700247, 54579.46, 41320.74, 2745684.50, 2277, 1, 1
1, 8009 ,1800056, 165589.69, 84065.40, 4803596.50, 8009, 1, 1
1, 7849 ,1800064, 15200.36, 43296.71, 1506171.62, 7849, 1, 1
1, 7379 ,1800079, 80606.24, 58348.46, 4313855.00, 7379, 1, 1
1, 7312 ,1800081, 49.15, 265.11, 582500.00, 7312, 1, 1
1, 5159 ,1800150, 45866.54, 33114.95, 1815954.38, 5159, 1, 1
1, 4918 ,1800158, 76793.53, 49253.05, 2745684.50, 4918, 1, 1
1, 3787 ,1800190, 273.73, 2067.56, 929730.00, 3787, 1, 1
1, 3331 ,1800201, 35083.19, 24172.45, 489741.41, 3331, 1, 1
1, 2950 ,1800211, 53030.57, 38867.50, 2745684.50, 2950, 1, 1
1, 2589 ,1800221, 35451.70, 31067.30, 489741.41, 2589, 1, 1
1, 1195 ,1800270, 4198.00, 12429.34, 929730.00, 1195, 1, 1
1, 1087 ,1800272, 44029.39, 32216.56, 489741.41, 1087, 1, 1
1, 879 ,1800279, 48978.83, 34815.21, 2745684.50, 879, 1, 1
1, 684 ,1800288, 26931.73, 20080.03, 489741.41, 684, 1, 1
1, 9665 ,1900009, 4460.03, 28689.66, 1356037.62, 9665, 1, 1
1, 9583 ,1900011, 19913.01, 18442.63, 489741.41, 9583, 1, 1
1, 6912 ,1900084, 24650.57, 26504.25, 1815954.38, 6912, 1, 1
1, 6148 ,1900105, 2.29, 22.89, 212133.97, 6148, 1, 1
1, 4123 ,1900157, 61274.02, 31431.01, 2057913.00, 4123, 1, 1
1, 4101 ,1900159, 97595.88, 70006.57, 4803596.50, 4101, 1, 1
1, 2769 ,1900196, 953.92, 3791.81, 489741.41, 2769, 1, 1
1, 1958 ,1900226, 59686.22, 58966.75, 1568171.75, 1958, 1, 1
1, 1398 ,1900246, 19799.67, 44700.79, 1506171.62, 1398, 1, 1
1, 1129 ,1900257, 721.35, 2831.36, 489741.41, 1129, 1, 1
1, 103 ,1900284, 120941.01, 64650.83, 4313855.00, 103, 1, 1
1, 25 ,1900286, 64911.36, 40045.77, 2745684.50, 25, 1, 1
1, 7459 ,2000074, 406.78, 2103.61, 62000.00, 7459, 1, 1
1, 6199 ,2000135, 41624.48, 29068.79, 551741.44, 6199, 1, 1
1, 4942 ,2000179, 191.59, 1915.92, 582500.00, 4942, 1, 1
1, 4928 ,2000180, 84971.93, 59504.67, 4251855.00, 4928, 1, 1
1, 4911 ,2000181, 71.99, 456.83, 575313.50, 4911, 1, 1
1, 3476 ,2000225, 45312.29, 33285.47, 1815954.38, 3476, 1, 1
1, 3357 ,2000227, 71778.17, 39856.84, 2745684.50, 3357, 1, 1
1, 2741 ,2000250, 45632.79, 37260.87, 1815954.38, 2741, 1, 1
1, 635 ,2000310, 24292.11, 28878.27, 2398454.50, 635, 1, 1
1, 627 ,2000311, 63320.09, 39600.77, 2745684.50, 627, 1, 1
1, 9625 ,2100013, 3036.49, 23019.50, 1356037.62, 9625, 1, 1
1, 9237 ,2100028, 112040.94, 56380.59, 3873866.50, 9237, 1, 1
1, 5725 ,2100123, 4823.60, 9677.60, 489741.41, 5725, 1, 1
1, 5646 ,2100126, 127589.46, 75265.58, 4313855.00, 5646, 1, 1
1, 4205 ,2100176, 79439.45, 51607.86, 2745684.50, 4205, 1, 1
1, 3381 ,2100197, 133094.83, 76844.53, 4313855.00, 3381, 1, 1
1, 2984 ,2100210, 117411.01, 64602.26, 4313855.00, 2984, 1, 1
1, 2692 ,2100220, 232.70, 1545.48, 62000.00, 2692, 1, 1
1, 2617 ,2100223, 34540.85, 26228.13, 489741.41, 2617, 1, 1
1, 1650 ,2100258, 3213.64, 6051.83, 1568171.75, 1650, 1, 1
1, 457 ,2100295, 97145.83, 51754.68, 3519221.50, 457, 1, 1
