"event_id", "summary_id", "sidx", "loss"
42, 1, 91, 129415.453125
42, 1, 92, 82758.695312
42, 1, 93, 124919.500000
42, 1, 94, 267001.062500
42, 1, 95, 198959.312500
42, 1, 96, 122133.195312
42, 1, 97, 225235.750000
42, 1, 98, 152465.703125
42, 1, 99, 143734.031250
42, 1, 100, 158727.937500
56, 1, -1, 51493.937500
56, 1, 1, 23698.125000
56, 1, 2, 37521.425781
56, 1, 3, 30215.330078
56, 1, 4, 48305.664062
56, 1, 5, 12690.399414
56, 1, 6, 40975.910156
56, 1, 7, 64064.457031
56, 1, 8, 18983.769531
56, 1, 9, 45940.671875
56, 1, 10, 79889.828125
56, 1, 11, 25525.121094
56, 1, 12, 4283.043945
56, 1, 13, 93975.335938
56, 1, 14, 12497.504883
56, 1, 15, 50940.027344
56, 1, 16, 35269.433594
56, 1, 17, 48488.484375
56, 1, 18, 132701.562500
56, 1, 19, 45647.156250
56, 1, 20, 163338.234375
56, 1, 21, 90365.406250
56, 1, 22, 60740.871094
56, 1, 23, 221351.671875
56, 1, 24, 67068.804688
56, 1, 25, 20108.390625
56, 1, 26, 156594.078125
56, 1, 27, 3142.052490
56, 1, 28, 9822.980469
56, 1, 29, 21395.912109
56, 1, 30, 31429.527344
56, 1, 31, 54773.230469
56, 1, 32, 51320.914062
56, 1, 33, 48788.539062
56, 1, 34, 67859.312500
56, 1, 35, 27379.597656
56, 1, 36, 23219.849609
56, 1, 37, 23660.171875
56, 1, 38, 3737.851074
56, 1, 39, 27052.462891
56, 1, 40, 37987.140625
56, 1, 41, 67391.570312
56, 1, 42, 173722.828125
56, 1, 43, 2881.224121
56, 1, 44, 51006.949219
56, 1, 45, 9248.046875
56, 1, 46, 30550.251953
56, 1, 47, 11967.349609
56, 1, 48, 36450.593750
56, 1, 49, 43337.214844
56, 1, 50, 79562.500000
56, 1, 51, 71945.695312
56, 1, 52, 49623.339844
56, 1, 53, 70539.820312
56, 1, 54, 54840.699219
56, 1, 55, 84622.109375
56, 1, 56, 61013.437500
56, 1, 57, 47423.589844
56, 1, 58, 42522.371094
56, 1, 59, 14258.391602
56, 1, 60, 32089.423828
56, 1, 61, 48238.308594
56, 1, 62, 46154.921875
56, 1, 63, 41374.109375
56, 1, 64, 66695.437500
56, 1, 65, 31946.621094
56, 1, 66, 33176.949219
56, 1, 67, 14895.260742
56, 1, 68, 63373.750000
56, 1, 69, 67853.789062
56, 1, 70, 12811.045898
56, 1, 71, 80943.132812
56, 1, 72, 23960.242188
56, 1, 73, 35923.027344
56, 1, 74, 33886.671875
56, 1, 75, 14896.959961
56, 1, 76, 45407.207031
56, 1, 77, 38555.406250
56, 1, 78, 153722.203125
56, 1, 79, 48288.449219
56, 1, 80, 48962.312500
56, 1, 81, 79880.296875
56, 1, 82, 10228.340820
56, 1, 83, 88903.796875
56, 1, 84, 51351.433594
56, 1, 85, 54752.007812
56, 1, 86, 16266.298828
56, 1, 87, 29922.070312
56, 1, 88, 19509.966797
56, 1, 89, 83319.109375
56, 1, 90, 43263.507812
56, 1, 91, 24326.441406
56, 1, 92, 22724.980469
56, 1, 93, 20595.769531
56, 1, 94, 82333.539062
56, 1, 95, 34808.820312
56, 1, 96, 44003.609375
56, 1, 97, 52712.371094
56, 1, 98, 64655.308594
56, 1, 99, 222746.968750
56, 1, 100, 42293.234375
93, 1, -1, 64356.835938
93, 1, 1, 19775.710938
93, 1, 2, 159090.453125
93, 1, 3, 84890.812500
93, 1, 4, 61243.796875
93, 1, 5, 62491.480469
93, 1, 6, 30096.343750
93, 1, 7, 53036.789062
93, 1, 8, 41259.468750
93, 1, 9, 52138.140625
93, 1, 10, 15755.134766
93, 1, 11, 75270.601562
93, 1, 12, 32643.193359
93, 1, 13, 48816.562500
93, 1, 14, 99134.992188
93, 1, 15, 278216.625000
93, 1, 16, 36948.871094
93, 1, 17, 102734.898438
93, 1, 18, 60224.726562
93, 1, 19, 52343.363281
93, 1, 20, 54123.218750
93, 1, 21, 74366.015625
93, 1, 22, 93747.679688
93, 1, 23, 53879.136719
93, 1, 24, 17338.597656
93, 1, 25, 31699.224609
93, 1, 26, 43056.136719
93, 1, 27, 12380.921875
93, 1, 28, 10066.272461
93, 1, 29, 22418.355469
93, 1, 30, 67660.156250
93, 1, 31, 58124.800781
93, 1, 32, 37098.347656
93, 1, 33, 47582.195312
93, 1, 34, 54364.417969
93, 1, 35, 58528.121094
93, 1, 36, 32862.644531
93, 1, 37, 127413.843750
93, 1, 38, 90321.656250
93, 1, 39, 47361.359375
93, 1, 40, 35421.671875
93, 1, 41, 64053.390625
93, 1, 42, 50109.593750
93, 1, 43, 55178.933594
93, 1, 44, 35244.234375
93, 1, 45, 8112.517578
93, 1, 46, 96089.929688
93, 1, 47, 43891.980469
93, 1, 48, 37072.324219
93, 1, 49, 78649.187500
93, 1, 50, 59539.855469
93, 1, 51, 57825.390625
93, 1, 52, 26038.837891
93, 1, 53, 59324.781250
93, 1, 54, 68753.718750
93, 1, 55, 8200.339844
93, 1, 56, 34171.980469
93, 1, 57, 60575.507812
93, 1, 58, 67194.437500
93, 1, 59, 35161.257812
93, 1, 60, 87231.445312
93, 1, 61, 20979.388672
93, 1, 62, 62549.179688
93, 1, 63, 51441.429688
93, 1, 64, 45235.011719
93, 1, 65, 67385.125000
93, 1, 66, 31949.234375
93, 1, 67, 56700.843750
93, 1, 68, 25512.886719
93, 1, 69, 208295.171875
93, 1, 70, 56417.523438
93, 1, 71, 161988.531250
93, 1, 72, 19079.703125
93, 1, 73, 18748.138672
93, 1, 74, 28327.964844
93, 1, 75, 22648.007812
93, 1, 76, 17096.488281
93, 1, 77, 43215.566406
93, 1, 78, 50490.847656
93, 1, 79, 100375.375000
93, 1, 80, 103920.085938
93, 1, 81, 59194.804688
93, 1, 82, 144238.390625
93, 1, 83, 52608.746094
93, 1, 84, 100209.531250
93, 1, 85, 66715.117188
93, 1, 86, 60066.210938
93, 1, 87, 53039.335938
93, 1, 88, 57911.410156
93, 1, 89, 39148.699219
93, 1, 90, 41512.148438
93, 1, 91, 21689.875000
93, 1, 92, 33438.066406
93, 1, 93, 95447.734375
93, 1, 94, 60090.687500
93, 1, 95, 27692.597656
93, 1, 97, 62684.792969
93, 1, 98, 11611.345703
93, 1, 99, 59744.878906
93, 1, 100, 56120.378906
119, 1, -1, 88110.937500
119, 1, 1, 67556.265625
119, 1, 2, 24309.662109
119, 1, 3, 37281.257812
119, 1, 4, 106948.507812
119, 1, 5, 100183.101562
119, 1, 6, 49757.937500
119, 1, 7, 100773.671875
119, 1, 8, 101663.898438
119, 1, 9, 41635.398438
119, 1, 10, 64590.453125
119, 1, 11, 104220.640625
119, 1, 12, 74972.625000
119, 1, 13, 75490.195312
119, 1, 14, 255021.093750
119, 1, 15, 70588.695312
119, 1, 16, 189446.343750
119, 1, 17, 136872.000000
119, 1, 18, 121432.445312
119, 1, 19, 56269.300781
119, 1, 20, 132602.093750
119, 1, 21, 3572.017334
119, 1, 22, 82423.539062
119, 1, 23, 52750.691406
119, 1, 24, 73688.710938
119, 1, 25, 35387.820312
119, 1, 26, 57441.941406
119, 1, 27, 87601.890625
119, 1, 28, 87441.062500
119, 1, 29, 109154.226562
119, 1, 30, 107399.140625
119, 1, 31, 192396.546875
119, 1, 32, 12417.806641
119, 1, 33, 48736.734375
119, 1, 34, 78393.695312
119, 1, 35, 283200.718750
119, 1, 36, 138840.937500
119, 1, 37, 86849.031250
119, 1, 38, 74614.554688
119, 1, 39, 83832.078125
119, 1, 40, 86281.742188
119, 1, 41, 87531.609375
119, 1, 42, 45492.210938
119, 1, 43, 60631.218750
119, 1, 44, 60676.898438
119, 1, 45, 63118.398438
119, 1, 46, 55870.664062
119, 1, 47, 63719.464844
119, 1, 48, 328644.750000
119, 1, 49, 82051.976562
119, 1, 50, 149707.171875
119, 1, 51, 77597.398438
119, 1, 52, 140362.187500
119, 1, 53, 53.609840
119, 1, 54, 78996.718750
119, 1, 55, 134871.156250
119, 1, 56, 41591.394531
119, 1, 57, 116328.062500
119, 1, 58, 173217.406250
119, 1, 59, 57834.609375
119, 1, 60, 65685.789062
119, 1, 61, 113677.882812
119, 1, 62, 33133.734375
119, 1, 63, 88897.906250
119, 1, 64, 27662.582031
119, 1, 65, 96139.859375
119, 1, 66, 56176.625000
119, 1, 67, 240138.843750
119, 1, 68, 135498.843750
119, 1, 69, 88142.765625
119, 1, 70, 85229.578125
119, 1, 71, 58678.406250
119, 1, 72, 67219.296875
119, 1, 73, 51000.929688
119, 1, 74, 93931.062500
119, 1, 75, 17190.531250
119, 1, 76, 57069.367188
119, 1, 77, 208285.906250
119, 1, 78, 98282.546875
119, 1, 79, 68871.148438
119, 1, 80, 93359.929688
119, 1, 81, 73511.054688
119, 1, 82, 67022.007812
119, 1, 83, 95711.804688
119, 1, 84, 49940.546875
119, 1, 85, 356557.656250
119, 1, 86, 41942.183594
119, 1, 87, 120041.695312
119, 1, 88, 20779.433594
119, 1, 89, 109202.984375
119, 1, 90, 93830.945312
119, 1, 91, 53806.089844
119, 1, 92, 49594.812500
119, 1, 93, 41044.023438
119, 1, 94, 166214.296875
119, 1, 95, 107005.492188
119, 1, 96, 140668.031250
119, 1, 97, 172172.828125
119, 1, 98, 171547.406250
119, 1, 99, 52663.832031
119, 1, 100, 122058.906250
125, 1, -1, 8037.715820
125, 1, 1, 43075.847656
125, 1, 4, 10222.054688
125, 1, 8, 13301.054688
125, 1, 13, 206542.718750
125, 1, 14, 23118.486328
125, 1, 16, 19202.140625
125, 1, 17, 21583.644531
125, 1, 19, 26010.296875
125, 1, 22, 1615.848022
125, 1, 23, 9237.423828
125, 1, 24, 15008.476562
125, 1, 26, 8671.400391
125, 1, 29, 15552.748047
125, 1, 30, 15778.229492
125, 1, 31, 168227.937500
125, 1, 34, 15788.889648
125, 1, 37, 27261.181641
125, 1, 40, 2534.540283
125, 1, 41, 8299.833008
125, 1, 44, 14622.460938
125, 1, 47, 7848.409180
125, 1, 48, 29146.123047
125, 1, 50, 23754.525391
125, 1, 53, 8000.970703
125, 1, 54, 26172.943359
125, 1, 60, 2860.562988
125, 1, 62, 3295.688965
125, 1, 65, 20558.197266
125, 1, 66, 9024.078125
125, 1, 67, 20905.546875
125, 1, 70, 6493.579590
125, 1, 71, 30258.333984
125, 1, 72, 25343.882812
125, 1, 74, 4476.426270
125, 1, 76, 8798.598633
125, 1, 77, 22590.583984
125, 1, 79, 11342.812500
125, 1, 84, 10269.435547
125, 1, 85, 3571.891357
125, 1, 86, 1555.218872
125, 1, 87, 1582.472412
125, 1, 88, 7865.076172
125, 1, 91, 76736.335938
125, 1, 93, 31498.705078
125, 1, 96, 4569.619629
138, 1, -1, 60064.308594
138, 1, 1, 36513.015625
138, 1, 2, 107435.265625
138, 1, 3, 90166.914062
138, 1, 4, 100413.875000
138, 1, 5, 32351.292969
138, 1, 6, 83817.015625
138, 1, 7, 40930.687500
138, 1, 8, 45656.921875
138, 1, 9, 26223.062500
138, 1, 10, 31331.376953
138, 1, 11, 42816.585938
138, 1, 12, 12566.935547
138, 1, 13, 166272.203125
138, 1, 14, 37732.085938
138, 1, 15, 5231.115234
138, 1, 16, 23096.466797
138, 1, 17, 43795.695312
138, 1, 18, 6708.698242
138, 1, 19, 100315.625000
138, 1, 21, 82298.632812
138, 1, 22, 121301.015625
138, 1, 23, 65247.683594
138, 1, 24, 107341.531250
138, 1, 25, 95433.000000
138, 1, 27, 39148.304688
138, 1, 28, 43414.550781
138, 1, 29, 83680.632812
138, 1, 30, 23403.628906
138, 1, 31, 23766.910156
138, 1, 32, 87286.171875
138, 1, 33, 99479.414062
138, 1, 34, 63487.976562
138, 1, 35, 60339.097656
138, 1, 36, 10885.167969
138, 1, 37, 92332.835938
138, 1, 38, 108026.828125
138, 1, 40, 18046.818359
138, 1, 41, 82750.187500
138, 1, 42, 17707.839844
138, 1, 43, 77252.656250
138, 1, 44, 110942.898438
138, 1, 45, 49655.578125
138, 1, 46, 76659.890625
138, 1, 47, 34775.070312
138, 1, 48, 22222.773438
138, 1, 49, 24116.810547
138, 1, 50, 46417.476562
138, 1, 51, 143628.375000
138, 1, 52, 147024.625000
138, 1, 53, 112492.359375
138, 1, 54, 76916.726562
138, 1, 55, 88330.500000
138, 1, 56, 106608.554688
138, 1, 57, 31078.902344
138, 1, 58, 64622.246094
138, 1, 59, 81336.656250
138, 1, 60, 26129.894531
138, 1, 61, 8678.733398
138, 1, 62, 24987.578125
138, 1, 63, 75267.148438
138, 1, 64, 26189.710938
138, 1, 65, 13448.933594
138, 1, 66, 144994.546875
138, 1, 67, 9376.511719
138, 1, 68, 38207.722656
138, 1, 69, 75999.476562
138, 1, 70, 65156.839844
138, 1, 71, 45438.746094
138, 1, 72, 46967.476562
138, 1, 73, 29525.714844
138, 1, 74, 126591.992188
138, 1, 75, 33759.031250
138, 1, 76, 37989.300781
138, 1, 77, 76753.375000
138, 1, 78, 67521.093750
138, 1, 79, 87646.476562
138, 1, 80, 68370.695312
138, 1, 82, 49458.996094
138, 1, 83, 80228.625000
138, 1, 84, 135618.265625
138, 1, 85, 26667.921875
138, 1, 86, 83341.718750
138, 1, 87, 48201.644531
138, 1, 88, 78851.132812
138, 1, 89, 51387.656250
138, 1, 90, 72351.765625
138, 1, 91, 61604.644531
138, 1, 92, 42181.019531
138, 1, 93, 49858.121094
138, 1, 94, 30348.345703
138, 1, 95, 38836.777344
138, 1, 96, 49910.066406
138, 1, 97, 54515.636719
138, 1, 98, 59481.625000
138, 1, 99, 23492.333984
138, 1, 100, 51403.332031
139, 1, -1, 2057.464600
139, 1, 1, 368.760620
139, 1, 3, 13729.591797
139, 1, 24, 123641.773438
139, 1, 44, 170879.156250
139, 1, 47, 39526.347656
139, 1, 68, 1732.885742
139, 1, 76, 159906.718750
139, 1, 82, 1654.954712
139, 1, 84, 144059.203125
153, 1, -1, 5745.226562
153, 1, 1, 7667.879395
153, 1, 5, 2560.734375
153, 1, 7, 4086.827148
153, 1, 9, 7303.037598
153, 1, 10, 27033.521484
153, 1, 11, 2518.770752
153, 1, 13, 4195.727051
153, 1, 17, 547.312012
153, 1, 20, 22239.384766
153, 1, 21, 12898.184570
153, 1, 22, 1341.031982
153, 1, 23, 4312.908203
153, 1, 24, 12850.651367
153, 1, 25, 4355.418457
153, 1, 26, 2255.410645
153, 1, 27, 15315.662109
153, 1, 28, 252913.828125
153, 1, 29, 6780.107910
153, 1, 34, 6399.225098
153, 1, 37, 11149.869141
153, 1, 40, 11734.730469
153, 1, 44, 12461.512695
153, 1, 46, 17843.613281
153, 1, 47, 1439.666992
153, 1, 48, 2526.597900
153, 1, 49, 5799.248535
153, 1, 50, 19410.677734
153, 1, 52, 10214.839844
153, 1, 55, 11371.326172
153, 1, 56, 3600.543213
153, 1, 62, 5900.678223
153, 1, 71, 12419.568359
153, 1, 72, 6098.398926
153, 1, 73, 25353.753906
153, 1, 74, 13629.717773
153, 1, 75, 4654.097656
153, 1, 76, 11820.037109
153, 1, 78, 7750.192871
153, 1, 79, 2365.054932
153, 1, 82, 1838.891235
153, 1, 83, 11238.476562
153, 1, 86, 4470.434570
153, 1, 88, 2721.149902
153, 1, 90, 14703.494141
153, 1, 91, 14680.759766
153, 1, 95, 15546.380859
153, 1, 96, 5480.733887
153, 1, 98, 2443.907715
153, 1, 99, 2537.683105
153, 1, 100, 5074.414062
163, 1, -1, 148.116791
163, 1, 81, 16584.855469
165, 1, -1, 23587.644531
165, 1, 1, 13776.300781
165, 1, 2, 11964.006836
165, 1, 3, 31842.830078
165, 1, 4, 17367.509766
165, 1, 5, 3477.412598
165, 1, 6, 10809.284180
165, 1, 7, 46996.914062
165, 1, 8, 24150.400391
165, 1, 10, 15768.194336
165, 1, 11, 177384.015625
165, 1, 12, 24836.128906
165, 1, 13, 8613.210938
165, 1, 15, 46481.203125
165, 1, 16, 16411.931641
165, 1, 18, 25474.273438
165, 1, 19, 24113.044922
165, 1, 20, 32447.382812
165, 1, 21, 28859.496094
165, 1, 23, 14921.356445
165, 1, 25, 5285.416992
165, 1, 26, 4529.490723
165, 1, 27, 3417.631104
165, 1, 28, 32572.384766
165, 1, 29, 12130.692383
165, 1, 30, 13290.843750
165, 1, 31, 2741.855225
165, 1, 32, 80995.289062
165, 1, 33, 29218.933594
165, 1, 34, 65210.972656
165, 1, 36, 49818.300781
165, 1, 37, 2814.769043
165, 1, 38, 37559.531250
165, 1, 39, 27240.390625
165, 1, 40, 49505.570312
165, 1, 41, 40117.593750
165, 1, 42, 28378.064453
165, 1, 43, 45670.210938
165, 1, 45, 28083.912109
165, 1, 46, 40929.699219
165, 1, 47, 6451.571289
165, 1, 48, 61380.144531
165, 1, 49, 26983.789062
165, 1, 50, 34710.781250
165, 1, 51, 27115.367188
165, 1, 52, 28290.029297
165, 1, 53, 26447.494141
165, 1, 55, 21943.347656
165, 1, 57, 26702.714844
165, 1, 58, 45665.675781
165, 1, 59, 5490.283203
165, 1, 60, 46062.558594
165, 1, 61, 17172.169922
165, 1, 62, 9276.515625
165, 1, 65, 31542.222656
165, 1, 66, 8697.527344
165, 1, 67, 58429.390625
165, 1, 68, 18361.619141
165, 1, 69, 38193.246094
165, 1, 70, 48047.699219
165, 1, 71, 15285.868164
165, 1, 72, 26153.638672
165, 1, 73, 1061.845947
165, 1, 75, 35054.273438
165, 1, 77, 30116.363281
165, 1, 78, 12403.814453
165, 1, 79, 20925.074219
165, 1, 80, 6742.193848
165, 1, 81, 17447.828125
165, 1, 82, 19335.677734
165, 1, 85, 10288.388672
165, 1, 86, 1378.710083
165, 1, 87, 75454.960938
165, 1, 88, 46057.164062
165, 1, 89, 31853.826172
165, 1, 90, 17714.964844
165, 1, 91, 1766.289551
165, 1, 93, 123964.031250
165, 1, 95, 27248.917969
165, 1, 96, 11820.863281
165, 1, 97, 1250.200928
165, 1, 98, 2954.452881
165, 1, 99, 53650.347656
179, 1, -1, 296.698242
179, 1, 4, 71.056046
179, 1, 14, 2754.981445
179, 1, 23, 5585.795898
179, 1, 41, 3670.234619
179, 1, 53, 10679.520508
179, 1, 60, 62.422291
179, 1, 94, 3334.424805
179, 1, 95, 2524.955078
198, 1, -1, 1411.367065
198, 1, 1, 10699.466797
198, 1, 3, 4523.652344
198, 1, 14, 6923.286133
198, 1, 27, 12526.854492
198, 1, 30, 1244.715454
198, 1, 33, 6046.849121
198, 1, 38, 3036.779297
198, 1, 47, 3988.299072
198, 1, 56, 7684.166016
198, 1, 58, 10821.558594
198, 1, 61, 4995.601562
198, 1, 64, 5554.662109
198, 1, 65, 3385.446045
198, 1, 73, 3410.168457
198, 1, 78, 8524.168945
198, 1, 82, 3367.884521
198, 1, 83, 3482.712402
198, 1, 91, 2084.852539
217, 1, -1, 54818.375000
217, 1, 1, 112253.140625
217, 1, 2, 19919.382812
217, 1, 3, 14306.608398
217, 1, 4, 64020.871094
217, 1, 5, 62009.312500
217, 1, 6, 12423.652344
217, 1, 7, 83623.992188
217, 1, 8, 174470.281250
217, 1, 9, 99362.171875
217, 1, 10, 58295.960938
217, 1, 11, 16936.685547
217, 1, 13, 8824.255859
217, 1, 15, 69536.187500
217, 1, 16, 4971.326172
217, 1, 17, 24481.480469
217, 1, 18, 99638.125000
217, 1, 19, 39297.453125
217, 1, 20, 166811.421875
217, 1, 21, 66923.820312
217, 1, 23, 33783.101562
217, 1, 24, 52383.464844
217, 1, 25, 7795.184570
217, 1, 26, 73923.492188
217, 1, 27, 88094.820312
217, 1, 28, 133158.734375
217, 1, 29, 132945.562500
217, 1, 30, 49617.058594
217, 1, 31, 32002.591797
217, 1, 32, 47603.046875
217, 1, 33, 106348.343750
217, 1, 34, 27632.798828
217, 1, 35, 67244.296875
217, 1, 36, 94397.539062
217, 1, 37, 35728.300781
217, 1, 38, 8010.688477
217, 1, 39, 15643.626953
217, 1, 41, 129784.062500
217, 1, 42, 176560.890625
217, 1, 43, 7880.083008
217, 1, 44, 50532.859375
217, 1, 45, 75648.031250
217, 1, 46, 28563.058594
217, 1, 47, 103398.437500
217, 1, 48, 65594.078125
217, 1, 49, 110900.406250
217, 1, 50, 45879.542969
217, 1, 51, 8351.426758
217, 1, 53, 34620.722656
217, 1, 54, 95942.554688
217, 1, 55, 93098.617188
217, 1, 56, 39167.605469
217, 1, 57, 93045.187500
217, 1, 58, 66702.929688
217, 1, 59, 2409.964600
217, 1, 60, 50908.988281
217, 1, 61, 125845.046875
217, 1, 62, 50049.597656
217, 1, 63, 117936.242188
217, 1, 64, 32177.996094
217, 1, 65, 24553.097656
217, 1, 67, 26753.119141
217, 1, 68, 51353.191406
217, 1, 69, 92483.140625
217, 1, 70, 11480.454102
217, 1, 72, 84464.976562
217, 1, 73, 55168.605469
217, 1, 74, 67401.710938
217, 1, 75, 58426.945312
217, 1, 76, 54494.988281
217, 1, 77, 107776.562500
217, 1, 78, 25066.453125
217, 1, 79, 51951.957031
217, 1, 81, 36986.484375
217, 1, 82, 20839.427734
217, 1, 83, 64434.140625
217, 1, 85, 39350.796875
217, 1, 86, 116470.750000
217, 1, 87, 64769.578125
217, 1, 88, 107492.953125
217, 1, 89, 196584.156250
217, 1, 90, 131031.343750
217, 1, 91, 30496.332031
217, 1, 94, 44503.367188
217, 1, 95, 27096.064453
217, 1, 97, 29285.730469
217, 1, 98, 24076.152344
217, 1, 99, 20546.294922
217, 1, 100, 27896.498047
240, 1, -1, 73779.601562
240, 1, 1, 130043.539062
240, 1, 2, 39019.628906
240, 1, 3, 71247.296875
240, 1, 4, 43041.414062
240, 1, 5, 36836.441406
240, 1, 6, 46708.351562
240, 1, 7, 265940.531250
240, 1, 8, 106237.234375
240, 1, 9, 135150.296875
240, 1, 10, 95971.343750
240, 1, 12, 88141.460938
240, 1, 13, 64049.414062
240, 1, 14, 59831.984375
240, 1, 15, 110710.210938
240, 1, 16, 141894.531250
240, 1, 17, 177355.312500
240, 1, 18, 40141.929688
240, 1, 19, 79754.335938
240, 1, 20, 77999.453125
240, 1, 21, 42187.546875
240, 1, 22, 42210.300781
240, 1, 23, 54900.640625
240, 1, 24, 57663.671875
240, 1, 25, 89256.226562
240, 1, 26, 74929.937500
