"event_id", "prog_id", "layer_id", "output_id", "sidx", "loss"
26, 1, 1, 1, 70, 1567.79
26, 1, 1, 1, 71, 0.00
26, 1, 1, 1, 72, 60.07
26, 1, 1, 1, 73, 1274.54
26, 1, 1, 1, 74, 0.00
26, 1, 1, 1, 75, 0.00
26, 1, 1, 1, 76, 0.00
26, 1, 1, 1, 77, 2518.32
26, 1, 1, 1, 78, 1189.74
26, 1, 1, 1, 79, 3217.51
26, 1, 1, 1, 80, 4506.60
26, 1, 1, 1, 81, 0.00
26, 1, 1, 1, 82, 102.61
26, 1, 1, 1, 83, 0.00
26, 1, 1, 1, 84, 0.00
26, 1, 1, 1, 85, 0.00
26, 1, 1, 1, 86, 0.00
26, 1, 1, 1, 87, 1103.59
26, 1, 1, 1, 88, 0.00
26, 1, 1, 1, 89, 4853.64
26, 1, 1, 1, 90, 571.19
26, 1, 1, 1, 91, 3141.35
26, 1, 1, 1, 92, 4622.99
26, 1, 1, 1, 93, 1214.45
26, 1, 1, 1, 94, 1319.01
26, 1, 1, 1, 95, 0.00
26, 1, 1, 1, 96, 0.00
26, 1, 1, 1, 97, 0.00
26, 1, 1, 1, 98, 0.00
26, 1, 1, 1, 99, 1648.11
26, 1, 1, 1, 100, 0.00
26, 1, 2, 1, -1, 659.21
26, 1, 2, 1, 1, 55731.27
26, 1, 2, 1, 2, 2227.77
26, 1, 2, 1, 3, 0.00
26, 1, 2, 1, 4, 0.00
26, 1, 2, 1, 5, 5775.34
26, 1, 2, 1, 6, 2074.01
26, 1, 2, 1, 7, 0.00
26, 1, 2, 1, 8, 1332.50
26, 1, 2, 1, 9, 0.00
26, 1, 2, 1, 10, 5881.66
26, 1, 2, 1, 11, 7501.74
26, 1, 2, 1, 12, 3495.24
26, 1, 2, 1, 13, 0.00
26, 1, 2, 1, 14, 8640.96
26, 1, 2, 1, 15, 0.00
26, 1, 2, 1, 16, 1302.52
26, 1, 2, 1, 17, 0.00
26, 1, 2, 1, 18, 0.00
26, 1, 2, 1, 19, 0.00
26, 1, 2, 1, 20, 0.00
26, 1, 2, 1, 21, 3258.67
26, 1, 2, 1, 22, 0.00
26, 1, 2, 1, 23, 1340.38
26, 1, 2, 1, 24, 287.27
26, 1, 2, 1, 25, 4501.52
26, 1, 2, 1, 26, 1691.53
26, 1, 2, 1, 27, 2386.53
26, 1, 2, 1, 28, 4113.41
26, 1, 2, 1, 29, 496.99
26, 1, 2, 1, 30, 9231.66
26, 1, 2, 1, 31, 6557.91
26, 1, 2, 1, 32, 0.00
26, 1, 2, 1, 33, 0.00
26, 1, 2, 1, 34, 0.00
26, 1, 2, 1, 35, 0.00
26, 1, 2, 1, 36, 0.00
26, 1, 2, 1, 37, 0.00
26, 1, 2, 1, 38, 356.15
26, 1, 2, 1, 39, 0.00
26, 1, 2, 1, 40, 856.36
26, 1, 2, 1, 41, 7391.19
26, 1, 2, 1, 42, 30732.04
26, 1, 2, 1, 43, 0.00
26, 1, 2, 1, 44, 2638.83
26, 1, 2, 1, 45, 6534.89
26, 1, 2, 1, 46, 3923.78
26, 1, 2, 1, 47, 0.00
26, 1, 2, 1, 48, 0.00
26, 1, 2, 1, 49, 13131.47
26, 1, 2, 1, 50, 0.00
26, 1, 2, 1, 51, 11232.12
26, 1, 2, 1, 52, 0.00
26, 1, 2, 1, 53, 7229.91
26, 1, 2, 1, 54, 0.00
26, 1, 2, 1, 55, 3366.65
26, 1, 2, 1, 56, 1242.88
26, 1, 2, 1, 57, 10162.68
26, 1, 2, 1, 58, 0.00
26, 1, 2, 1, 59, 3149.73
26, 1, 2, 1, 60, 27353.61
26, 1, 2, 1, 61, 5849.13
26, 1, 2, 1, 62, 0.00
26, 1, 2, 1, 63, 0.00
26, 1, 2, 1, 64, 1022.49
26, 1, 2, 1, 65, 1356.57
26, 1, 2, 1, 66, 0.00
26, 1, 2, 1, 67, 6980.56
26, 1, 2, 1, 68, 0.00
26, 1, 2, 1, 69, 2243.62
26, 1, 2, 1, 70, 4362.99
26, 1, 2, 1, 71, 746.72
26, 1, 2, 1, 72, 1850.12
26, 1, 2, 1, 73, 3874.24
26, 1, 2, 1, 74, 0.00
26, 1, 2, 1, 75, 1547.40
26, 1, 2, 1, 76, 0.00
26, 1, 2, 1, 77, 5947.20
26, 1, 2, 1, 78, 3732.90
26, 1, 2, 1, 79, 7112.52
26, 1, 2, 1, 80, 9261.00
26, 1, 2, 1, 81, 0.00
26, 1, 2, 1, 82, 1921.02
26, 1, 2, 1, 83, 806.96
26, 1, 2, 1, 84, 0.00
26, 1, 2, 1, 85, 918.11
26, 1, 2, 1, 86, 0.00
26, 1, 2, 1, 87, 3589.32
26, 1, 2, 1, 88, 0.00
26, 1, 2, 1, 89, 9839.40
26, 1, 2, 1, 90, 2701.99
26, 1, 2, 1, 91, 6985.58
26, 1, 2, 1, 92, 9454.99
26, 1, 2, 1, 93, 3774.09
26, 1, 2, 1, 94, 3948.34
26, 1, 2, 1, 95, 712.87
26, 1, 2, 1, 96, 0.00
26, 1, 2, 1, 97, 0.00
26, 1, 2, 1, 98, 396.77
26, 1, 2, 1, 99, 4496.86
26, 1, 2, 1, 100, 0.00
42, 1, 1, 1, -1, 2574.64
42, 1, 1, 1, 1, 6556.46
42, 1, 1, 1, 2, 16783.97
42, 1, 1, 1, 3, 4790.88
42, 1, 1, 1, 4, 11976.33
42, 1, 1, 1, 5, 36266.38
42, 1, 1, 1, 6, 7196.77
42, 1, 1, 1, 7, 7677.81
42, 1, 1, 1, 8, 222.61
42, 1, 1, 1, 9, 3196.57
42, 1, 1, 1, 10, 4384.74
42, 1, 1, 1, 11, 1659.40
42, 1, 1, 1, 12, 0.00
42, 1, 1, 1, 13, 2288.60
42, 1, 1, 1, 14, 0.00
42, 1, 1, 1, 15, 11521.34
42, 1, 1, 1, 16, 6717.73
42, 1, 1, 1, 17, 1823.30
42, 1, 1, 1, 18, 21753.60
42, 1, 1, 1, 19, 16666.24
42, 1, 1, 1, 20, 3023.03
42, 1, 1, 1, 21, 3862.60
42, 1, 1, 1, 22, 6999.46
42, 1, 1, 1, 23, 12562.73
42, 1, 1, 1, 24, 17679.79
42, 1, 1, 1, 25, 12293.44
42, 1, 1, 1, 26, 10396.25
42, 1, 1, 1, 27, 4164.88
42, 1, 1, 1, 28, 11284.68
42, 1, 1, 1, 29, 5394.60
42, 1, 1, 1, 30, 0.00
42, 1, 1, 1, 31, 2546.21
42, 1, 1, 1, 32, 8429.66
42, 1, 1, 1, 33, 8687.49
42, 1, 1, 1, 34, 3862.59
42, 1, 1, 1, 35, 10650.40
42, 1, 1, 1, 36, 5452.41
42, 1, 1, 1, 37, 10925.04
42, 1, 1, 1, 38, 6362.91
42, 1, 1, 1, 39, 0.00
42, 1, 1, 1, 40, 4199.29
42, 1, 1, 1, 41, 2498.45
42, 1, 1, 1, 42, 12809.37
42, 1, 1, 1, 43, 2754.10
42, 1, 1, 1, 44, 7091.84
42, 1, 1, 1, 45, 11877.63
42, 1, 1, 1, 46, 9466.36
42, 1, 1, 1, 47, 4961.69
42, 1, 1, 1, 48, 0.00
42, 1, 1, 1, 49, 2922.89
42, 1, 1, 1, 50, 7113.39
42, 1, 1, 1, 51, 3604.81
42, 1, 1, 1, 52, 64735.47
42, 1, 1, 1, 53, 1904.79
42, 1, 1, 1, 54, 0.00
42, 1, 1, 1, 55, 10434.21
42, 1, 1, 1, 56, 3677.24
42, 1, 1, 1, 57, 2397.83
42, 1, 1, 1, 58, 9802.98
42, 1, 1, 1, 59, 5235.21
42, 1, 1, 1, 60, 15091.45
42, 1, 1, 1, 61, 4230.38
42, 1, 1, 1, 62, 4240.92
42, 1, 1, 1, 63, 4040.50
42, 1, 1, 1, 64, 5988.23
42, 1, 1, 1, 65, 2453.43
42, 1, 1, 1, 66, 5519.03
42, 1, 1, 1, 67, 4473.98
42, 1, 1, 1, 68, 22177.82
42, 1, 1, 1, 69, 6892.70
42, 1, 1, 1, 70, 7322.59
42, 1, 1, 1, 71, 7140.96
42, 1, 1, 1, 72, 789.20
42, 1, 1, 1, 73, 0.00
42, 1, 1, 1, 74, 6361.69
42, 1, 1, 1, 75, 16191.26
42, 1, 1, 1, 76, 0.00
42, 1, 1, 1, 77, 15825.95
42, 1, 1, 1, 78, 16233.17
42, 1, 1, 1, 79, 4313.21
42, 1, 1, 1, 80, 10689.11
42, 1, 1, 1, 81, 0.00
42, 1, 1, 1, 82, 12198.35
42, 1, 1, 1, 83, 2057.37
42, 1, 1, 1, 84, 13285.49
42, 1, 1, 1, 85, 10696.97
42, 1, 1, 1, 86, 25588.49
42, 1, 1, 1, 87, 4602.12
42, 1, 1, 1, 88, 1224.74
42, 1, 1, 1, 89, 0.00
42, 1, 1, 1, 90, 40634.31
42, 1, 1, 1, 91, 0.00
42, 1, 1, 1, 92, 16987.17
42, 1, 1, 1, 93, 16438.12
42, 1, 1, 1, 94, 2340.59
42, 1, 1, 1, 95, 12844.11
42, 1, 1, 1, 96, 20567.23
42, 1, 1, 1, 97, 3598.80
42, 1, 1, 1, 98, 25008.71
42, 1, 1, 1, 99, 41935.71
42, 1, 1, 1, 100, 22354.90
42, 1, 2, 1, -1, 6041.07
42, 1, 2, 1, 1, 12677.44
42, 1, 2, 1, 2, 29723.29
42, 1, 2, 1, 3, 9734.79
42, 1, 2, 1, 4, 21710.56
42, 1, 2, 1, 5, 62193.97
42, 1, 2, 1, 6, 13744.62
42, 1, 2, 1, 7, 14546.34
42, 1, 2, 1, 8, 2121.01
42, 1, 2, 1, 9, 7077.62
42, 1, 2, 1, 10, 9057.90
42, 1, 2, 1, 11, 4515.66
42, 1, 2, 1, 12, 1091.12
42, 1, 2, 1, 13, 5564.33
42, 1, 2, 1, 14, 321.08
42, 1, 2, 1, 15, 20952.23
42, 1, 2, 1, 16, 12946.21
42, 1, 2, 1, 17, 4788.84
42, 1, 2, 1, 18, 38006.00
42, 1, 2, 1, 19, 29527.06
42, 1, 2, 1, 20, 6788.38
42, 1, 2, 1, 21, 8187.66
42, 1, 2, 1, 22, 13415.76
42, 1, 2, 1, 23, 22687.88
42, 1, 2, 1, 24, 31216.32
42, 1, 2, 1, 25, 22239.07
42, 1, 2, 1, 26, 19077.08
42, 1, 2, 1, 27, 8691.47
42, 1, 2, 1, 28, 20557.79
42, 1, 2, 1, 29, 10741.00
42, 1, 2, 1, 30, 0.00
42, 1, 2, 1, 31, 5993.68
42, 1, 2, 1, 32, 15799.43
42, 1, 2, 1, 33, 16229.15
42, 1, 2, 1, 34, 8187.65
42, 1, 2, 1, 35, 19500.67
42, 1, 2, 1, 36, 10837.35
42, 1, 2, 1, 37, 19958.39
42, 1, 2, 1, 38, 12354.86
42, 1, 2, 1, 39, 1121.48
42, 1, 2, 1, 40, 8748.82
42, 1, 2, 1, 41, 5914.08
42, 1, 2, 1, 42, 23098.94
42, 1, 2, 1, 43, 6340.16
42, 1, 2, 1, 44, 13569.73
42, 1, 2, 1, 45, 21546.05
42, 1, 2, 1, 46, 17527.27
42, 1, 2, 1, 47, 10019.49
42, 1, 2, 1, 48, 1571.14
42, 1, 2, 1, 49, 6621.48
42, 1, 2, 1, 50, 13605.65
42, 1, 2, 1, 51, 7758.02
42, 1, 2, 1, 52, 109642.45
42, 1, 2, 1, 53, 4924.66
42, 1, 2, 1, 54, 0.00
42, 1, 2, 1, 55, 19140.36
42, 1, 2, 1, 56, 7878.74
42, 1, 2, 1, 57, 5746.38
42, 1, 2, 1, 58, 18088.31
42, 1, 2, 1, 59, 10475.34
42, 1, 2, 1, 60, 26902.41
42, 1, 2, 1, 61, 8800.63
42, 1, 2, 1, 62, 8818.20
42, 1, 2, 1, 63, 8484.17
42, 1, 2, 1, 64, 11730.38
42, 1, 2, 1, 65, 5839.05
42, 1, 2, 1, 66, 10948.38
42, 1, 2, 1, 67, 9206.62
42, 1, 2, 1, 68, 38713.03
42, 1, 2, 1, 69, 13237.84
42, 1, 2, 1, 70, 13954.32
42, 1, 2, 1, 71, 13651.59
42, 1, 2, 1, 72, 3065.33
42, 1, 2, 1, 73, 919.11
42, 1, 2, 1, 74, 12352.81
42, 1, 2, 1, 75, 28735.43
42, 1, 2, 1, 76, 907.60
42, 1, 2, 1, 77, 28126.57
42, 1, 2, 1, 78, 28805.27
42, 1, 2, 1, 79, 8938.68
42, 1, 2, 1, 80, 19565.19
42, 1, 2, 1, 81, 0.00
42, 1, 2, 1, 82, 22080.59
42, 1, 2, 1, 83, 5178.94
42, 1, 2, 1, 84, 23892.49
42, 1, 2, 1, 85, 19578.29
42, 1, 2, 1, 86, 44397.48
42, 1, 2, 1, 87, 9420.19
42, 1, 2, 1, 88, 3791.23
42, 1, 2, 1, 89, 0.00
42, 1, 2, 1, 90, 69473.84
42, 1, 2, 1, 91, 217.44
42, 1, 2, 1, 92, 30061.95
42, 1, 2, 1, 93, 29146.87
42, 1, 2, 1, 94, 5650.98
42, 1, 2, 1, 95, 23156.84
42, 1, 2, 1, 96, 36028.71
42, 1, 2, 1, 97, 7748.00
42, 1, 2, 1, 98, 43431.18
42, 1, 2, 1, 99, 71642.84
42, 1, 2, 1, 100, 39008.17
56, 1, 1, 1, -1, 444.91
56, 1, 1, 1, 1, 1687.26
56, 1, 1, 1, 2, 4353.38
56, 1, 1, 1, 3, 533.71
56, 1, 1, 1, 4, 5894.51
56, 1, 1, 1, 5, 0.00
56, 1, 1, 1, 6, 4259.26
56, 1, 1, 1, 7, 0.00
56, 1, 1, 1, 8, 5734.46
56, 1, 1, 1, 9, 0.00
56, 1, 1, 1, 10, 1745.12
56, 1, 1, 1, 11, 3214.13
56, 1, 1, 1, 12, 0.00
56, 1, 1, 1, 13, 3201.07
56, 1, 1, 1, 14, 0.00
56, 1, 1, 1, 15, 5479.40
56, 1, 1, 1, 16, 3469.79
56, 1, 1, 1, 17, 1944.77
56, 1, 1, 1, 18, 540.23
56, 1, 1, 1, 19, 6319.11
56, 1, 1, 1, 20, 2316.92
56, 1, 1, 1, 21, 0.00
56, 1, 1, 1, 22, 1526.53
56, 1, 1, 1, 23, 141.40
56, 1, 1, 1, 24, 7815.72
56, 1, 1, 1, 25, 1526.37
56, 1, 1, 1, 26, 4106.57
56, 1, 1, 1, 27, 97.92
56, 1, 1, 1, 28, 7982.46
56, 1, 1, 1, 29, 0.00
56, 1, 1, 1, 30, 0.00
56, 1, 1, 1, 31, 0.00
56, 1, 1, 1, 32, 1758.39
56, 1, 1, 1, 33, 0.00
56, 1, 1, 1, 34, 0.00
56, 1, 1, 1, 35, 3962.96
56, 1, 1, 1, 36, 1805.75
56, 1, 1, 1, 37, 9172.27
56, 1, 1, 1, 38, 195.90
56, 1, 1, 1, 39, 0.00
56, 1, 1, 1, 40, 0.00
56, 1, 1, 1, 41, 1222.88
56, 1, 1, 1, 42, 2362.83
56, 1, 1, 1, 43, 2194.46
56, 1, 1, 1, 44, 3192.21
56, 1, 1, 1, 45, 7960.76
56, 1, 1, 1, 46, 3775.88
56, 1, 1, 1, 47, 0.00
56, 1, 1, 1, 48, 0.00
56, 1, 1, 1, 49, 0.00
56, 1, 1, 1, 50, 0.00
56, 1, 1, 1, 51, 0.00
56, 1, 1, 1, 52, 1788.29
56, 1, 1, 1, 53, 2192.90
56, 1, 1, 1, 54, 0.00
56, 1, 1, 1, 55, 0.00
56, 1, 1, 1, 56, 0.00
56, 1, 1, 1, 57, 14303.74
56, 1, 1, 1, 58, 571.50
56, 1, 1, 1, 59, 2147.20
56, 1, 1, 1, 60, 0.00
56, 1, 1, 1, 61, 0.00
56, 1, 1, 1, 62, 0.00
56, 1, 1, 1, 63, 0.00
56, 1, 1, 1, 64, 1793.94
56, 1, 1, 1, 65, 2255.15
56, 1, 1, 1, 66, 0.00
56, 1, 1, 1, 67, 1308.21
56, 1, 1, 1, 68, 0.00
56, 1, 1, 1, 69, 4304.84
56, 1, 1, 1, 70, 4349.65
56, 1, 1, 1, 71, 920.43
56, 1, 1, 1, 72, 1562.22
56, 1, 1, 1, 73, 3234.66
56, 1, 1, 1, 74, 186.40
56, 1, 1, 1, 75, 6562.60
56, 1, 1, 1, 76, 1472.28
56, 1, 1, 1, 77, 3151.53
56, 1, 1, 1, 78, 33423.73
56, 1, 1, 1, 79, 3240.86
56, 1, 1, 1, 80, 2240.24
56, 1, 1, 1, 81, 0.00
56, 1, 1, 1, 82, 5792.16
56, 1, 1, 1, 83, 0.00
56, 1, 1, 1, 84, 0.00
56, 1, 1, 1, 85, 42982.18
56, 1, 1, 1, 86, 452.81
56, 1, 1, 1, 87, 0.00
56, 1, 1, 1, 88, 2160.90
56, 1, 1, 1, 89, 0.00
56, 1, 1, 1, 90, 4788.53
56, 1, 1, 1, 91, 0.00
56, 1, 1, 1, 92, 5219.09
56, 1, 1, 1, 93, 6176.87
56, 1, 1, 1, 94, 2112.92
56, 1, 1, 1, 95, 6380.18
56, 1, 1, 1, 96, 2561.44
56, 1, 1, 1, 97, 0.00
56, 1, 1, 1, 98, 2409.03
56, 1, 1, 1, 99, 1055.84
56, 1, 1, 1, 100, 1069.70
56, 1, 2, 1, -1, 2491.52
56, 1, 2, 1, 1, 4562.09
56, 1, 2, 1, 2, 9005.63
56, 1, 2, 1, 3, 2639.52
56, 1, 2, 1, 4, 11574.18
56, 1, 2, 1, 5, 0.00
56, 1, 2, 1, 6, 8848.77
56, 1, 2, 1, 7, 0.00
56, 1, 2, 1, 8, 11307.44
56, 1, 2, 1, 9, 935.83
56, 1, 2, 1, 10, 4658.54
56, 1, 2, 1, 11, 7106.88
56, 1, 2, 1, 12, 0.00
56, 1, 2, 1, 13, 7085.11
56, 1, 2, 1, 14, 0.00
56, 1, 2, 1, 15, 10882.34
56, 1, 2, 1, 16, 7532.99
56, 1, 2, 1, 17, 4991.29
56, 1, 2, 1, 18, 2650.39
56, 1, 2, 1, 19, 12281.84
56, 1, 2, 1, 20, 5611.53
56, 1, 2, 1, 21, 0.00
56, 1, 2, 1, 22, 4294.22
56, 1, 2, 1, 23, 1985.66
56, 1, 2, 1, 24, 14776.20
56, 1, 2, 1, 25, 4293.95
56, 1, 2, 1, 26, 8594.28
56, 1, 2, 1, 27, 1913.19
56, 1, 2, 1, 28, 15054.09
56, 1, 2, 1, 29, 0.00
56, 1, 2, 1, 30, 0.00
56, 1, 2, 1, 31, 0.00
56, 1, 2, 1, 32, 4680.65
56, 1, 2, 1, 33, 0.00
56, 1, 2, 1, 34, 0.00
56, 1, 2, 1, 35, 8354.94
56, 1, 2, 1, 36, 4759.58
56, 1, 2, 1, 37, 17037.11
56, 1, 2, 1, 38, 2076.49
56, 1, 2, 1, 39, 0.00
56, 1, 2, 1, 40, 815.39
56, 1, 2, 1, 41, 3788.14
56, 1, 2, 1, 42, 5688.05
56, 1, 2, 1, 43, 5407.43
56, 1, 2, 1, 44, 7070.34
56, 1, 2, 1, 45, 15017.93
56, 1, 2, 1, 46, 8043.13
56, 1, 2, 1, 47, 4.97
56, 1, 2, 1, 48, 839.10
56, 1, 2, 1, 49, 0.00
56, 1, 2, 1, 50, 0.00
56, 1, 2, 1, 51, 0.00
56, 1, 2, 1, 52, 4730.48
56, 1, 2, 1, 53, 5404.83
56, 1, 2, 1, 54, 0.00
56, 1, 2, 1, 55, 0.00
56, 1, 2, 1, 56, 0.00
56, 1, 2, 1, 57, 25589.57
56, 1, 2, 1, 58, 2702.49
56, 1, 2, 1, 59, 5328.66
56, 1, 2, 1, 60, 0.00
56, 1, 2, 1, 61, 1306.74
56, 1, 2, 1, 62, 0.00
56, 1, 2, 1, 63, 565.72
56, 1, 2, 1, 64, 4739.90
56, 1, 2, 1, 65, 5508.59
56, 1, 2, 1, 66, 1680.19
56, 1, 2, 1, 67, 3930.35
56, 1, 2, 1, 68, 0.00
56, 1, 2, 1, 69, 8924.73
56, 1, 2, 1, 70, 8999.42
56, 1, 2, 1, 71, 3284.04
56, 1, 2, 1, 72, 4353.69
56, 1, 2, 1, 73, 7141.10
56, 1, 2, 1, 74, 2060.66
56, 1, 2, 1, 75, 12687.66
56, 1, 2, 1, 76, 4203.80
56, 1, 2, 1, 77, 7002.55
56, 1, 2, 1, 78, 57456.21
56, 1, 2, 1, 79, 7151.43
56, 1, 2, 1, 80, 5483.74
56, 1, 2, 1, 81, 1296.14
56, 1, 2, 1, 82, 11403.60
56, 1, 2, 1, 83, 0.00
56, 1, 2, 1, 84, 0.00
56, 1, 2, 1, 85, 73386.96
56, 1, 2, 1, 86, 2504.69
56, 1, 2, 1, 87, 1669.65
56, 1, 2, 1, 88, 5351.49
56, 1, 2, 1, 89, 1684.24
56, 1, 2, 1, 90, 9730.89
56, 1, 2, 1, 91, 0.00
56, 1, 2, 1, 92, 10448.49
56, 1, 2, 1, 93, 12044.78
56, 1, 2, 1, 94, 5271.54
56, 1, 2, 1, 95, 12383.64
56, 1, 2, 1, 96, 6019.06
56, 1, 2, 1, 97, 207.53
56, 1, 2, 1, 98, 5765.06
56, 1, 2, 1, 99, 3509.73
56, 1, 2, 1, 100, 3532.83
93, 1, 1, 1, -1, 1212.21
93, 1, 1, 1, 1, 0.00
93, 1, 1, 1, 2, 0.00
93, 1, 1, 1, 3, 547.85
93, 1, 1, 1, 4, 573.13
93, 1, 1, 1, 5, 2550.21
93, 1, 1, 1, 6, 1451.60
93, 1, 1, 1, 7, 0.00
93, 1, 1, 1, 8, 4819.72
93, 1, 1, 1, 9, 884.77
93, 1, 1, 1, 10, 0.00
93, 1, 1, 1, 11, 0.00
93, 1, 1, 1, 12, 3026.62
93, 1, 1, 1, 13, 4981.84
93, 1, 1, 1, 14, 0.00
93, 1, 1, 1, 15, 5517.21
93, 1, 1, 1, 16, 4549.04
93, 1, 1, 1, 17, 3118.75
93, 1, 1, 1, 18, 7497.24
93, 1, 1, 1, 19, 6120.56
93, 1, 1, 1, 20, 1831.68
93, 1, 1, 1, 21, 3501.19
93, 1, 1, 1, 22, 0.00
93, 1, 1, 1, 23, 218.14
93, 1, 1, 1, 24, 0.00
93, 1, 1, 1, 25, 285.53
93, 1, 1, 1, 26, 0.00
93, 1, 1, 1, 27, 1229.59
93, 1, 1, 1, 28, 1432.99
93, 1, 1, 1, 29, 5191.89
93, 1, 1, 1, 30, 1596.12
93, 1, 1, 1, 31, 381.66
93, 1, 1, 1, 32, 0.00
93, 1, 1, 1, 33, 6878.30
93, 1, 1, 1, 34, 962.23
93, 1, 1, 1, 35, 9815.44
93, 1, 1, 1, 36, 6750.97
93, 1, 1, 1, 37, 427.76
93, 1, 1, 1, 38, 5364.78
93, 1, 1, 1, 39, 3373.25
93, 1, 1, 1, 40, 10714.02
93, 1, 1, 1, 41, 0.00
93, 1, 1, 1, 42, 2560.21
93, 1, 1, 1, 43, 0.00
93, 1, 1, 1, 44, 1383.52
93, 1, 1, 1, 45, 2328.87
93, 1, 1, 1, 46, 247.26
93, 1, 1, 1, 47, 6844.52
93, 1, 1, 1, 48, 2037.08
93, 1, 1, 1, 49, 662.65
93, 1, 1, 1, 50, 3837.23
93, 1, 1, 1, 51, 533.28
93, 1, 1, 1, 52, 7325.99
93, 1, 1, 1, 53, 3022.88
93, 1, 1, 1, 54, 0.00
93, 1, 1, 1, 55, 3926.17
93, 1, 1, 1, 56, 1254.56
93, 1, 1, 1, 57, 0.00
93, 1, 1, 1, 58, 0.00
93, 1, 1, 1, 59, 7222.85
93, 1, 1, 1, 60, 1974.10
93, 1, 1, 1, 61, 0.00
93, 1, 1, 1, 62, 4634.84
93, 1, 1, 1, 63, 0.00
93, 1, 1, 1, 64, 4991.48
93, 1, 1, 1, 65, 3825.90
93, 1, 1, 1, 66, 7998.36
93, 1, 1, 1, 67, 0.00
93, 1, 1, 1, 68, 1626.90
93, 1, 1, 1, 69, 0.00
93, 1, 1, 1, 70, 7135.48
93, 1, 1, 1, 71, 807.91
93, 1, 1, 1, 72, 1507.65
93, 1, 1, 1, 73, 412.25
93, 1, 1, 1, 74, 4487.17
93, 1, 1, 1, 75, 2613.59
93, 1, 1, 1, 76, 2097.42
93, 1, 1, 1, 77, 6431.85
93, 1, 1, 1, 78, 3399.73
93, 1, 1, 1, 79, 2063.05
93, 1, 1, 1, 80, 0.00
93, 1, 1, 1, 81, 2433.59
93, 1, 1, 1, 82, 6928.94
93, 1, 1, 1, 83, 0.00
93, 1, 1, 1, 84, 4266.52
93, 1, 1, 1, 85, 0.00
93, 1, 1, 1, 86, 4525.80
93, 1, 1, 1, 87, 3434.57
93, 1, 1, 1, 88, 4219.77
93, 1, 1, 1, 89, 2822.50
93, 1, 1, 1, 90, 0.00
93, 1, 1, 1, 91, 3912.71
93, 1, 1, 1, 92, 0.00
93, 1, 1, 1, 93, 1475.55
93, 1, 1, 1, 94, 1783.87
93, 1, 1, 1, 95, 0.00
93, 1, 1, 1, 96, 2971.42
93, 1, 1, 1, 97, 3985.11
93, 1, 1, 1, 98, 3746.03
93, 1, 1, 1, 99, 5997.51
93, 1, 1, 1, 100, 6143.54
93, 1, 2, 1, -1, 3770.35
93, 1, 2, 1, 1, 0.00
