event_id,item_id,sidx,loss
1,10,8,6750000.00
1,11,-3,20000000.00
1,11,-1,0.00
1,11,1,300000.00
1,11,2,1500000.00
1,11,3,2900000.00
1,11,4,3000000.00
1,11,5,3200000.00
1,11,6,5900000.00
1,11,7,6000000.00
1,11,8,9000000.00
1,12,-3,25000000.00
1,12,-1,0.00
1,12,1,375000.00
1,12,2,1875000.00
1,12,3,3625000.00
1,12,4,3750000.00
1,12,5,4000000.00
1,12,6,7375000.00
1,12,7,7500000.00
1,12,8,11250000.00
1,13,-3,10000000.00
1,13,-1,0.00
1,13,1,150000.00
1,13,2,750000.00
1,13,3,1450000.00
1,13,4,1500000.00
1,13,5,1600000.00
1,13,6,2950000.00
1,13,7,3000000.00
1,13,8,4500000.00
1,14,-3,15000000.00
1,14,-1,0.00
1,14,1,225000.00
1,14,2,1125000.00
1,14,3,2175000.00
1,14,4,2250000.00
1,14,5,2400000.00
1,14,6,4425000.00
1,14,7,4500000.00
1,14,8,6750000.00
1,15,-3,20000000.00
1,15,-1,0.00
1,15,1,300000.00
1,15,2,1500000.00
1,15,3,2900000.00
1,15,4,3000000.00
1,15,5,3200000.00
1,15,6,5900000.00
1,15,7,6000000.00
1,15,8,9000000.00
1,16,-3,25000000.00
1,16,-1,0.00
1,16,1,375000.00
1,16,2,1875000.00
1,16,3,3625000.00
1,16,4,3750000.00
1,16,5,4000000.00
1,16,6,7375000.00
1,16,7,7500000.00
1,16,8,11250000.00
1,17,-3,10000000.00
1,17,-1,0.00
1,17,1,150000.00
1,17,2,750000.00
1,17,3,1450000.00
1,17,4,1500000.00
1,17,5,1600000.00
1,17,6,2950000.00
1,17,7,3000000.00
1,17,8,4500000.00
1,18,-3,15000000.00
1,18,-1,0.00
1,18,1,225000.00
1,18,2,1125000.00
1,18,3,2175000.00
1,18,4,2250000.00
1,18,5,2400000.00
1,18,6,4425000.00
1,18,7,4500000.00
1,18,8,6750000.00
1,19,-3,20000000.00
1,19,-1,0.00
1,19,1,300000.00
1,19,2,1500000.00
1,19,3,2900000.00
1,19,4,3000000.00
1,19,5,3200000.00
1,19,6,5900000.00
1,19,7,6000000.00
1,19,8,9000000.00
1,20,-3,25000000.00
1,20,-1,0.00
1,20,1,375000.00
1,20,2,1875000.00
1,20,3,3625000.00
1,20,4,3750000.00
1,20,5,4000000.00
1,20,6,7375000.00
1,20,7,7500000.00
1,20,8,11250000.00
1,21,-3,10000000.00
1,21,-1,0.00
1,21,1,150000.00
1,21,2,750000.00
1,21,3,1450000.00
1,21,4,1500000.00
1,21,5,1600000.00
1,21,6,2950000.00
1,21,7,3000000.00
1,21,8,4500000.00
1,22,-3,15000000.00
1,22,-1,0.00
1,22,1,225000.00
1,22,2,1125000.00
1,22,3,2175000.00
1,22,4,2250000.00
1,22,5,2400000.00
1,22,6,4425000.00
1,22,7,4500000.00
1,22,8,6750000.00
1,23,-3,20000000.00
1,23,-1,0.00
1,23,1,300000.00
1,23,2,1500000.00
1,23,3,2900000.00
1,23,4,3000000.00
1,23,5,3200000.00
1,23,6,5900000.00
1,23,7,6000000.00
1,23,8,9000000.00
1,24,-3,25000000.00
1,24,-1,0.00
1,24,1,375000.00
1,24,2,1875000.00
1,24,3,3625000.00
1,24,4,3750000.00
1,24,5,4000000.00
1,24,6,7375000.00
1,24,7,7500000.00
1,24,8,11250000.00
1,25,-3,10000000.00
1,25,-1,0.00
1,25,1,150000.00
1,25,2,750000.00
1,25,3,1450000.00
1,25,4,1500000.00
1,25,5,1600000.00
1,25,6,2950000.00
1,25,7,3000000.00
1,25,8,4500000.00
1,26,-3,15000000.00
1,26,-1,0.00
1,26,1,225000.00
1,26,2,1125000.00
1,26,3,2175000.00
1,26,4,2250000.00
1,26,5,2400000.00
1,26,6,4425000.00
1,26,7,4500000.00
1,26,8,6750000.00
1,27,-3,20000000.00
1,27,-1,0.00
1,27,1,300000.00
1,27,2,1500000.00
1,27,3,2900000.00
1,27,4,3000000.00
1,27,5,3200000.00
1,27,6,5900000.00
1,27,7,6000000.00
1,27,8,9000000.00
1,28,-3,25000000.00
1,28,-1,0.00
1,28,1,375000.00
1,28,2,1875000.00
1,28,3,3625000.00
1,28,4,3750000.00
1,28,5,4000000.00
1,28,6,7375000.00
1,28,7,7500000.00
1,28,8,11250000.00
1,29,-3,10000000.00
1,29,-1,0.00
1,29,1,150000.00
1,29,2,750000.00
1,29,3,1450000.00
1,29,4,1500000.00
1,29,5,1600000.00
1,29,6,2950000.00
1,29,7,3000000.00
1,29,8,4500000.00
1,30,-3,15000000.00
1,30,-1,0.00
1,30,1,225000.00
1,30,2,1125000.00
1,30,3,2175000.00
1,30,4,2250000.00
1,30,5,2400000.00
1,30,6,4425000.00
1,30,7,4500000.00
1,30,8,6750000.00
1,31,-3,20000000.00
1,31,-1,0.00
1,31,1,300000.00
1,31,2,1500000.00
1,31,3,2900000.00
1,31,4,3000000.00
1,31,5,3200000.00
1,31,6,5900000.00
1,31,7,6000000.00
1,31,8,9000000.00
1,32,-3,25000000.00
1,32,-1,0.00
1,32,1,375000.00
1,32,2,1875000.00
1,32,3,3625000.00
1,32,4,3750000.00
1,32,5,4000000.00
1,32,6,7375000.00
1,32,7,7500000.00
1,32,8,11250000.00
1,33,-3,10000000.00
1,33,-1,0.00
1,33,1,150000.00
1,33,2,750000.00
1,33,3,1450000.00
1,33,4,1500000.00
1,33,5,1600000.00
1,33,6,2950000.00
1,33,7,3000000.00
1,33,8,4500000.00
1,34,-3,15000000.00
1,34,-1,0.00
1,34,1,225000.00
1,34,2,1125000.00
1,34,3,2175000.00
1,34,4,2250000.00
1,34,5,2400000.00
1,34,6,4425000.00
1,34,7,4500000.00
1,34,8,6750000.00
1,35,-3,20000000.00
1,35,-1,0.00
1,35,1,300000.00
1,35,2,1500000.00
1,35,3,2900000.00
1,35,4,3000000.00
1,35,5,3200000.00
1,35,6,5900000.00
1,35,7,6000000.00
1,35,8,9000000.00
1,36,-3,25000000.00
1,36,-1,0.00
1,36,1,375000.00
1,36,2,1875000.00
1,36,3,3625000.00
1,36,4,3750000.00
1,36,5,4000000.00
1,36,6,7375000.00
1,36,7,7500000.00
1,36,8,11250000.00
1,37,-3,10000000.00
1,37,-1,0.00
1,37,1,150000.00
1,37,2,750000.00
1,37,3,1450000.00
1,37,4,1500000.00
1,37,5,1600000.00
1,37,6,2950000.00
1,37,7,3000000.00
1,37,8,4500000.00
1,38,-3,15000000.00
1,38,-1,0.00
1,38,1,225000.00
1,38,2,1125000.00
1,38,3,2175000.00
1,38,4,2250000.00
1,38,5,2400000.00
1,38,6,4425000.00
1,38,7,4500000.00
1,38,8,6750000.00
1,39,-3,20000000.00
1,39,-1,0.00
1,39,1,300000.00
1,39,2,1500000.00
1,39,3,2900000.00
1,39,4,3000000.00
1,39,5,3200000.00
1,39,6,5900000.00
1,39,7,6000000.00
1,39,8,9000000.00
1,40,-3,25000000.00
1,40,-1,0.00
1,40,1,375000.00
1,40,2,1875000.00
1,40,3,3625000.00
1,40,4,3750000.00
1,40,5,4000000.00
1,40,6,7375000.00
1,40,7,7500000.00
1,40,8,11250000.00
1,41,-3,10000000.00
1,41,-1,0.00
1,41,1,150000.00
1,41,2,750000.00
1,41,3,1450000.00
1,41,4,1500000.00
1,41,5,1600000.00
1,41,6,2950000.00
1,41,7,3000000.00
1,41,8,4500000.00
1,42,-3,15000000.00
1,42,-1,0.00
1,42,1,225000.00
1,42,2,1125000.00
1,42,3,2175000.00
1,42,4,2250000.00
1,42,5,2400000.00
1,42,6,4425000.00
1,42,7,4500000.00
1,42,8,6750000.00
1,43,-3,20000000.00
1,43,-1,0.00
1,43,1,300000.00
1,43,2,1500000.00
1,43,3,2900000.00
1,43,4,3000000.00
1,43,5,3200000.00
1,43,6,5900000.00
1,43,7,6000000.00
1,43,8,9000000.00
1,44,-3,25000000.00
1,44,-1,0.00
1,44,1,375000.00
1,44,2,1875000.00
1,44,3,3625000.00
1,44,4,3750000.00
1,44,5,4000000.00
1,44,6,7375000.00
1,44,7,7500000.00
1,44,8,11250000.00
1,45,-3,10000000.00
1,45,-1,0.00
1,45,1,150000.00
1,45,2,750000.00
1,45,3,1450000.00
1,45,4,1500000.00
1,45,5,1600000.00
1,45,6,2950000.00
1,45,7,3000000.00
1,45,8,4500000.00
1,46,-3,15000000.00
1,46,-1,0.00
1,46,1,225000.00
1,46,2,1125000.00
1,46,3,2175000.00
1,46,4,2250000.00
1,46,5,2400000.00
1,46,6,4425000.00
1,46,7,4500000.00
1,46,8,6750000.00
1,47,-3,20000000.00
1,47,-1,0.00
1,47,1,300000.00
1,47,2,1500000.00
1,47,3,2900000.00
1,47,4,3000000.00
1,47,5,3200000.00
1,47,6,5900000.00
1,47,7,6000000.00
1,47,8,9000000.00
1,48,-3,25000000.00
1,48,-1,0.00
1,48,1,375000.00
1,48,2,1875000.00
1,48,3,3625000.00
1,48,4,3750000.00
1,48,5,4000000.00
1,48,6,7375000.00
1,48,7,7500000.00
1,48,8,11250000.00
1,49,-3,10000000.00
1,49,-1,0.00
1,49,1,150000.00
1,49,2,750000.00
1,49,3,1450000.00
1,49,4,1500000.00
1,49,5,1600000.00
1,49,6,2950000.00
1,49,7,3000000.00
1,49,8,4500000.00
1,50,-3,15000000.00
1,50,-1,0.00
1,50,1,225000.00
1,50,2,1125000.00
1,50,3,2175000.00
1,50,4,2250000.00
1,50,5,2400000.00
1,50,6,4425000.00
1,50,7,4500000.00
1,50,8,6750000.00
1,51,-3,20000000.00
1,51,-1,0.00
1,51,1,300000.00
1,51,2,1500000.00
1,51,3,2900000.00
1,51,4,3000000.00
1,51,5,3200000.00
1,51,6,5900000.00
1,51,7,6000000.00
1,51,8,9000000.00
1,52,-3,25000000.00
1,52,-1,0.00
1,52,1,375000.00
1,52,2,1875000.00
1,52,3,3625000.00
1,52,4,3750000.00
1,52,5,4000000.00
1,52,6,7375000.00
1,52,7,7500000.00
1,52,8,11250000.00
1,53,-3,10000000.00
1,53,-1,0.00
1,53,1,150000.00
1,53,2,750000.00
1,53,3,1450000.00
1,53,4,1500000.00
1,53,5,1600000.00
1,53,6,2950000.00
1,53,7,3000000.00
1,53,8,4500000.00
1,54,-3,15000000.00
1,54,-1,0.00
1,54,1,225000.00
1,54,2,1125000.00
1,54,3,2175000.00
1,54,4,2250000.00
1,54,5,2400000.00
1,54,6,4425000.00
1,54,7,4500000.00
1,54,8,6750000.00
1,55,-3,20000000.00
1,55,-1,0.00
1,55,1,300000.00
1,55,2,1500000.00
1,55,3,2900000.00
1,55,4,3000000.00
1,55,5,3200000.00
1,55,6,5900000.00
1,55,7,6000000.00
1,55,8,9000000.00
1,56,-3,25000000.00
1,56,-1,0.00
1,56,1,375000.00
1,56,2,1875000.00
1,56,3,3625000.00
1,56,4,3750000.00
1,56,5,4000000.00
1,56,6,7375000.00
1,56,7,7500000.00
1,56,8,11250000.00
1,57,-3,10000000.00
1,57,-1,0.00
1,57,1,150000.00
1,57,2,750000.00
1,57,3,1450000.00
1,57,4,1500000.00
1,57,5,1600000.00
1,57,6,2950000.00
1,57,7,3000000.00
1,57,8,4500000.00
1,58,-3,15000000.00
1,58,-1,0.00
1,58,1,225000.00
1,58,2,1125000.00
1,58,3,2175000.00
1,58,4,2250000.00
1,58,5,2400000.00
1,58,6,4425000.00
1,58,7,4500000.00
1,58,8,6750000.00
1,59,-3,20000000.00
1,59,-1,0.00
1,59,1,300000.00
1,59,2,1500000.00
1,59,3,2900000.00
1,59,4,3000000.00
1,59,5,3200000.00
1,59,6,5900000.00
1,59,7,6000000.00
1,59,8,9000000.00
1,60,-3,25000000.00
1,60,-1,0.00
1,60,1,375000.00
1,60,2,1875000.00
1,60,3,3625000.00
1,60,4,3750000.00
1,60,5,4000000.00
1,60,6,7375000.00
1,60,7,7500000.00
1,60,8,11250000.00
1,61,-3,10000000.00
1,61,-1,0.00
1,61,1,150000.00
1,61,2,750000.00
1,61,3,1450000.00
1,61,4,1500000.00
1,61,5,1600000.00
1,61,6,2950000.00
1,61,7,3000000.00
1,61,8,4500000.00
1,62,-3,15000000.00
1,62,-1,0.00
1,62,1,225000.00
1,62,2,1125000.00
1,62,3,2175000.00
1,62,4,2250000.00
1,62,5,2400000.00
1,62,6,4425000.00
1,62,7,4500000.00
1,62,8,6750000.00
1,63,-3,20000000.00
1,63,-1,0.00
1,63,1,300000.00
1,63,2,1500000.00
1,63,3,2900000.00
1,63,4,3000000.00
1,63,5,3200000.00
1,63,6,5900000.00
1,63,7,6000000.00
1,63,8,9000000.00
1,64,-3,25000000.00
1,64,-1,0.00
1,64,1,375000.00
1,64,2,1875000.00
1,64,3,3625000.00
1,64,4,3750000.00
1,64,5,4000000.00
1,64,6,7375000.00
1,64,7,7500000.00
1,64,8,11250000.00
1,65,-3,10000000.00
1,65,-1,0.00
1,65,1,150000.00
1,65,2,750000.00
1,65,3,1450000.00
1,65,4,1500000.00
1,65,5,1600000.00
1,65,6,2950000.00
1,65,7,3000000.00
1,65,8,4500000.00
1,66,-3,15000000.00
1,66,-1,0.00
1,66,1,225000.00
1,66,2,1125000.00
1,66,3,2175000.00
1,66,4,2250000.00
1,66,5,2400000.00
1,66,6,4425000.00
1,66,7,4500000.00
1,66,8,6750000.00
1,67,-3,20000000.00
1,67,-1,0.00
1,67,1,300000.00
1,67,2,1500000.00
1,67,3,2900000.00
1,67,4,3000000.00
1,67,5,3200000.00
1,67,6,5900000.00
1,67,7,6000000.00
1,67,8,9000000.00
1,68,-3,25000000.00
1,68,-1,0.00
1,68,1,375000.00
1,68,2,1875000.00
1,68,3,3625000.00
1,68,4,3750000.00
1,68,5,4000000.00
1,68,6,7375000.00
1,68,7,7500000.00
1,68,8,11250000.00
1,69,-3,10000000.00
1,69,-1,0.00
1,69,1,150000.00
1,69,2,750000.00
1,69,3,1450000.00
1,69,4,1500000.00
1,69,5,1600000.00
1,69,6,2950000.00
1,69,7,3000000.00
1,69,8,4500000.00
1,70,-3,15000000.00
1,70,-1,0.00
1,70,1,225000.00
1,70,2,1125000.00
1,70,3,2175000.00
1,70,4,2250000.00
1,70,5,2400000.00
1,70,6,4425000.00
1,70,7,4500000.00
1,70,8,6750000.00
1,71,-3,20000000.00
1,71,-1,0.00
1,71,1,300000.00
1,71,2,1500000.00
1,71,3,2900000.00
1,71,4,3000000.00
1,71,5,3200000.00
1,71,6,5900000.00
1,71,7,6000000.00
1,71,8,9000000.00
1,72,-3,25000000.00
1,72,-1,0.00
1,72,1,375000.00
1,72,2,1875000.00
1,72,3,3625000.00
1,72,4,3750000.00
1,72,5,4000000.00
1,72,6,7375000.00
1,72,7,7500000.00
1,72,8,11250000.00
