item_id,coverage_id,areaperil_id,vulnerability_id,group_id
940, 332, -1, -1, 111
941, 305, -1, -1, 102
942, 305, -1, -1, 102
943, 320, -1, -1, 107
944, 320, -1, -1, 107
945, 422, -1, -1, 141
946, 422, -1, -1, 141
947, 26, -1, -1, 9
948, 26, -1, -1, 9
949, 395, -1, -1, 132
950, 395, -1, -1, 132
951, 152, -1, -1, 51
952, 152, -1, -1, 51
953, 548, -1, -1, 183
954, 548, -1, -1, 183
955, 227, -1, -1, 76
956, 227, -1, -1, 76
957, 431, -1, -1, 144
958, 431, -1, -1, 144
959, 206, -1, -1, 69
960, 206, -1, -1, 69
961, 473, -1, -1, 158
962, 473, -1, -1, 158
963, 254, -1, -1, 85
964, 109, -1, -1, 37
965, 109, -1, -1, 37
966, 118, -1, -1, 40
967, 118, -1, -1, 40
968, 313, -1, -1, 105
969, 313, -1, -1, 105
970, 259, -1, -1, 87
971, 259, -1, -1, 87
972, 517, -1, -1, 173
973, 517, -1, -1, 173
974, 463, -1, -1, 155
975, 463, -1, -1, 155
976, 445, -1, -1, 149
977, 445, -1, -1, 149
978, 574, -1, -1, 192
979, 574, -1, -1, 192
980, 124, -1, -1, 42
981, 124, -1, -1, 42
982, 424, -1, -1, 142
983, 424, -1, -1, 142
984, 103, -1, -1, 35
985, 103, -1, -1, 35
986, 274, -1, -1, 92
987, 274, -1, -1, 92
988, 100, -1, -1, 34
989, 100, -1, -1, 34
990, 331, -1, -1, 111
991, 331, -1, -1, 111
992, 304, -1, -1, 102
993, 304, -1, -1, 102
994, 319, -1, -1, 107
995, 319, -1, -1, 107
