summary_id,type,return_period,loss,ensemble_id
4,2,7.000000,0.000000,0
4,2,5.000000,0.000000,0
4,2,3.000000,0.000000,0
5,2,500.000000,61367.230469,0
5,2,250.000000,53082.867188,0
5,2,200.000000,46498.281250,0
5,2,100.000000,36853.289062,0
5,2,75.000000,34817.750000,0
5,2,50.000000,31753.656250,0
5,2,30.000000,29372.693359,0
5,2,10.000000,9770.955078,0
5,2,7.000000,0.000000,0
5,2,5.000000,0.000000,0
5,2,3.000000,0.000000,0
6,2,500.000000,12521.994141,0
6,2,250.000000,12232.781250,0
6,2,200.000000,11481.738281,0
6,2,100.000000,10507.279297,0
6,2,75.000000,10179.044922,0
6,2,50.000000,9777.612305,0
6,2,30.000000,8039.174316,0
6,2,10.000000,0.000000,0
6,2,7.000000,0.000000,0
6,2,5.000000,0.000000,0
6,2,3.000000,0.000000,0
7,2,500.000000,25923.119141,0
7,2,250.000000,23559.833984,0
7,2,200.000000,21130.617188,0
7,2,100.000000,17205.371094,0
7,2,75.000000,16009.981445,0
7,2,50.000000,13365.125977,0
7,2,30.000000,11744.074219,0
7,2,10.000000,5972.858398,0
7,2,7.000000,0.000000,0
7,2,5.000000,0.000000,0
7,2,3.000000,0.000000,0
8,2,500.000000,16996.113281,0
8,2,250.000000,15484.086914,0
8,2,200.000000,13888.491211,0
8,2,100.000000,12169.600586,0
8,2,75.000000,11803.335938,0
8,2,50.000000,10926.243164,0
8,2,30.000000,9536.767578,0
8,2,10.000000,0.000000,0
8,2,7.000000,0.000000,0
8,2,5.000000,0.000000,0
8,2,3.000000,0.000000,0
12,2,500.000000,84853.968750,0
12,2,250.000000,65520.683594,0
12,2,200.000000,60237.945312,0
12,2,100.000000,50931.710938,0
12,2,75.000000,46551.156250,0
12,2,50.000000,39620.347656,0
12,2,30.000000,30847.185547,0
12,2,10.000000,15734.246094,0
12,2,7.000000,0.000000,0
12,2,5.000000,0.000000,0
12,2,3.000000,0.000000,0
13,2,500.000000,28928.396484,0
13,2,250.000000,27828.050781,0
13,2,200.000000,26336.015625,0
13,2,100.000000,22319.855469,0
13,2,75.000000,20507.718750,0
13,2,50.000000,16968.720703,0
13,2,30.000000,15317.265625,0
13,2,10.000000,6828.224609,0
13,2,7.000000,0.000000,0
13,2,5.000000,0.000000,0
13,2,3.000000,0.000000,0
14,2,500.000000,53176.691406,0
14,2,250.000000,46243.882812,0
14,2,200.000000,40626.542969,0
14,2,100.000000,31146.935547,0
14,2,75.000000,24182.181641,0
14,2,50.000000,2627.810303,0
14,2,30.000000,0.000000,0
14,2,10.000000,0.000000,0
14,2,7.000000,0.000000,0
14,2,5.000000,0.000000,0
14,2,3.000000,0.000000,0
15,2,500.000000,99178.156250,0
15,2,250.000000,64755.960938,0
15,2,200.000000,56694.214844,0
15,2,100.000000,42753.644531,0
15,2,75.000000,39441.800781,0
15,2,50.000000,33298.171875,0
15,2,30.000000,0.000000,0
15,2,10.000000,0.000000,0
15,2,7.000000,0.000000,0
15,2,5.000000,0.000000,0
15,2,3.000000,0.000000,0
16,2,500.000000,58309.003906,0
16,2,250.000000,56112.734375,0
16,2,200.000000,55075.726562,0
16,2,100.000000,53889.660156,0
16,2,75.000000,43750.406250,0
16,2,50.000000,34713.019531,0
16,2,30.000000,21990.128906,0
16,2,10.000000,0.000000,0
16,2,7.000000,0.000000,0
16,2,5.000000,0.000000,0
16,2,3.000000,0.000000,0
17,2,500.000000,23710.914062,0
17,2,250.000000,22828.257812,0
17,2,200.000000,21672.246094,0
17,2,100.000000,20106.453125,0
17,2,75.000000,19803.308594,0
17,2,50.000000,18290.121094,0
17,2,30.000000,11472.109375,0
17,2,10.000000,0.000000,0
17,2,7.000000,0.000000,0
17,2,5.000000,0.000000,0
17,2,3.000000,0.000000,0
18,2,500.000000,108197.367188,0
18,2,250.000000,104544.437500,0
18,2,200.000000,93401.234375,0
18,2,100.000000,79647.007812,0
18,2,75.000000,61685.433594,0
18,2,50.000000,56322.371094,0
18,2,30.000000,46652.761719,0
18,2,10.000000,0.000000,0
18,2,7.000000,0.000000,0
18,2,5.000000,0.000000,0
18,2,3.000000,0.000000,0
19,2,500.000000,3123.254395,0
19,2,250.000000,2400.317383,0
19,2,200.000000,2399.776367,0
19,2,100.000000,2036.124390,0
19,2,75.000000,1943.076172,0
19,2,50.000000,0.000000,0
19,2,30.000000,0.000000,0
19,2,10.000000,0.000000,0
19,2,7.000000,0.000000,0
19,2,5.000000,0.000000,0
19,2,3.000000,0.000000,0
20,2,500.000000,239236.984375,0
20,2,250.000000,185789.000000,0
20,2,200.000000,183336.593750,0
20,2,100.000000,128050.648438,0
20,2,75.000000,105486.085938,0
20,2,50.000000,68440.570312,0
20,2,30.000000,0.000000,0
20,2,10.000000,0.000000,0
20,2,7.000000,0.000000,0
20,2,5.000000,0.000000,0
20,2,3.000000,0.000000,0
1,2,500.000000,24913.939453,1
1,2,250.000000,14629.734375,1
1,2,200.000000,13889.032227,1
1,2,100.000000,7204.436035,1
1,2,75.000000,0.000000,1
1,2,50.000000,0.000000,1
1,2,30.000000,0.000000,1
1,2,10.000000,0.000000,1
1,2,7.000000,0.000000,1
1,2,5.000000,0.000000,1
1,2,3.000000,0.000000,1
2,2,500.000000,32176.109375,1
2,2,250.000000,25915.933594,1
2,2,200.000000,17056.230469,1
2,2,100.000000,0.000000,1
2,2,75.000000,0.000000,1
2,2,50.000000,0.000000,1
2,2,30.000000,0.000000,1
2,2,10.000000,0.000000,1
2,2,7.000000,0.000000,1
2,2,5.000000,0.000000,1
2,2,3.000000,0.000000,1
3,2,500.000000,30557.564453,1
3,2,250.000000,30121.373047,1
3,2,200.000000,27101.466797,1
3,2,100.000000,18622.037109,1
3,2,75.000000,13888.011719,1
3,2,50.000000,0.000000,1
3,2,30.000000,0.000000,1
3,2,10.000000,0.000000,1
3,2,7.000000,0.000000,1
3,2,5.000000,0.000000,1
3,2,3.000000,0.000000,1
4,2,500.000000,23885.929688,1
4,2,250.000000,18317.828125,1
4,2,200.000000,15142.658203,1
4,2,100.000000,11442.086914,1
4,2,75.000000,0.000000,1
4,2,50.000000,0.000000,1
4,2,30.000000,0.000000,1
4,2,10.000000,0.000000,1
4,2,7.000000,0.000000,1
4,2,5.000000,0.000000,1
4,2,3.000000,0.000000,1
5,2,500.000000,29165.869141,1
5,2,250.000000,28072.361328,1
5,2,200.000000,25603.982422,1
5,2,100.000000,21592.291016,1
5,2,75.000000,12691.793945,1
5,2,50.000000,0.000000,1
5,2,30.000000,0.000000,1
5,2,10.000000,0.000000,1
5,2,7.000000,0.000000,1
5,2,5.000000,0.000000,1
5,2,3.000000,0.000000,1
6,2,500.000000,10981.042969,1
6,2,250.000000,7182.631348,1
6,2,200.000000,6813.793457,1
6,2,100.000000,0.000000,1
6,2,75.000000,0.000000,1
6,2,50.000000,0.000000,1
6,2,30.000000,0.000000,1
6,2,10.000000,0.000000,1
6,2,7.000000,0.000000,1
6,2,5.000000,0.000000,1
6,2,3.000000,0.000000,1
7,2,500.000000,14121.826172,1
7,2,250.000000,8185.944824,1
7,2,200.000000,5563.732910,1
7,2,100.000000,404.807617,1
7,2,75.000000,0.000000,1
7,2,50.000000,0.000000,1
7,2,30.000000,0.000000,1
7,2,10.000000,0.000000,1
7,2,7.000000,0.000000,1
7,2,5.000000,0.000000,1
7,2,3.000000,0.000000,1
8,2,500.000000,15484.086914,1
8,2,250.000000,9835.335938,1
8,2,200.000000,5883.916992,1
8,2,100.000000,0.000000,1
8,2,75.000000,0.000000,1
8,2,50.000000,0.000000,1
8,2,30.000000,0.000000,1
8,2,10.000000,0.000000,1
8,2,7.000000,0.000000,1
8,2,5.000000,0.000000,1
8,2,3.000000,0.000000,1
12,2,500.000000,44937.164062,1
12,2,250.000000,35411.550781,1
12,2,200.000000,33179.785156,1
12,2,100.000000,24217.244141,1
12,2,75.000000,20444.324219,1
12,2,50.000000,0.000000,1
12,2,30.000000,0.000000,1
12,2,10.000000,0.000000,1
12,2,7.000000,0.000000,1
12,2,5.000000,0.000000,1
12,2,3.000000,0.000000,1
13,2,500.000000,13751.605469,1
13,2,250.000000,12668.539062,1
13,2,200.000000,11486.275391,1
13,2,100.000000,9934.208984,1
13,2,75.000000,0.000000,1
13,2,50.000000,0.000000,1
13,2,30.000000,0.000000,1
13,2,10.000000,0.000000,1
13,2,7.000000,0.000000,1
13,2,5.000000,0.000000,1
13,2,3.000000,0.000000,1
14,2,500.000000,26223.666016,1
14,2,250.000000,444.613159,1
14,2,200.000000,0.000000,1
14,2,100.000000,0.000000,1
14,2,75.000000,0.000000,1
14,2,50.000000,0.000000,1
14,2,30.000000,0.000000,1
14,2,10.000000,0.000000,1
14,2,7.000000,0.000000,1
14,2,5.000000,0.000000,1
14,2,3.000000,0.000000,1
15,2,500.000000,64755.960938,1
15,2,250.000000,33298.171875,1
15,2,200.000000,21695.865234,1
15,2,100.000000,0.000000,1
15,2,75.000000,0.000000,1
15,2,50.000000,0.000000,1
15,2,30.000000,0.000000,1
15,2,10.000000,0.000000,1
15,2,7.000000,0.000000,1
15,2,5.000000,0.000000,1
15,2,3.000000,0.000000,1
16,2,500.000000,51615.554688,1
16,2,250.000000,16027.246094,1
16,2,200.000000,14767.853516,1
16,2,100.000000,0.000000,1
16,2,75.000000,0.000000,1
16,2,50.000000,0.000000,1
16,2,30.000000,0.000000,1
16,2,10.000000,0.000000,1
16,2,7.000000,0.000000,1
16,2,5.000000,0.000000,1
16,2,3.000000,0.000000,1
17,2,500.000000,22828.257812,1
17,2,250.000000,13111.757812,1
17,2,200.000000,11106.055664,1
17,2,100.000000,0.000000,1
17,2,75.000000,0.000000,1
17,2,50.000000,0.000000,1
17,2,30.000000,0.000000,1
17,2,10.000000,0.000000,1
17,2,7.000000,0.000000,1
17,2,5.000000,0.000000,1
17,2,3.000000,0.000000,1
18,2,500.000000,108197.367188,1
18,2,250.000000,82457.937500,1
18,2,200.000000,57717.011719,1
18,2,100.000000,0.000000,1
18,2,75.000000,0.000000,1
18,2,50.000000,0.000000,1
18,2,30.000000,0.000000,1
18,2,10.000000,0.000000,1
18,2,7.000000,0.000000,1
18,2,5.000000,0.000000,1
18,2,3.000000,0.000000,1
19,2,500.000000,1681.553955,1
19,2,250.000000,0.000000,1
19,2,200.000000,0.000000,1
19,2,100.000000,0.000000,1
19,2,75.000000,0.000000,1
19,2,50.000000,0.000000,1
19,2,30.000000,0.000000,1
19,2,10.000000,0.000000,1
19,2,7.000000,0.000000,1
19,2,5.000000,0.000000,1
19,2,3.000000,0.000000,1
20,2,500.000000,239236.984375,1
20,2,250.000000,79030.492188,1
20,2,200.000000,62937.093750,1
20,2,100.000000,0.000000,1
20,2,75.000000,0.000000,1
20,2,50.000000,0.000000,1
20,2,30.000000,0.000000,1
20,2,10.000000,0.000000,1
20,2,7.000000,0.000000,1
20,2,5.000000,0.000000,1
20,2,3.000000,0.000000,1
1,2,500.000000,16896.324219,2
1,2,250.000000,6306.780762,2
1,2,200.000000,2622.789795,2
1,2,100.000000,0.000000,2
1,2,75.000000,0.000000,2
1,2,50.000000,0.000000,2
1,2,30.000000,0.000000,2
1,2,10.000000,0.000000,2
1,2,7.000000,0.000000,2
1,2,5.000000,0.000000,2
1,2,3.000000,0.000000,2
2,2,500.000000,26931.367188,2
2,2,250.000000,13666.226562,2
2,2,200.000000,9890.289062,2
2,2,100.000000,0.000000,2
2,2,75.000000,0.000000,2
2,2,50.000000,0.000000,2
2,2,30.000000,0.000000,2
2,2,10.000000,0.000000,2
2,2,7.000000,0.000000,2
2,2,5.000000,0.000000,2
2,2,3.000000,0.000000,2
3,2,500.000000,45562.527344,2
3,2,250.000000,43645.570312,2
3,2,200.000000,39446.023438,2
3,2,100.000000,28212.072266,2
3,2,75.000000,24236.503906,2
3,2,50.000000,0.000000,2
3,2,30.000000,0.000000,2
3,2,10.000000,0.000000,2
3,2,7.000000,0.000000,2
3,2,5.000000,0.000000,2
3,2,3.000000,0.000000,2
4,2,500.000000,15535.211914,2
4,2,250.000000,14002.578125,2
4,2,200.000000,11146.821289,2
4,2,100.000000,7538.543945,2
4,2,75.000000,4169.613281,2
4,2,50.000000,0.000000,2
4,2,30.000000,0.000000,2
4,2,10.000000,0.000000,2
4,2,7.000000,0.000000,2
4,2,5.000000,0.000000,2
4,2,3.000000,0.000000,2
5,2,500.000000,53082.867188,2
5,2,250.000000,36853.289062,2
5,2,200.000000,24419.335938,2
5,2,100.000000,4213.158203,2
5,2,75.000000,0.000000,2
5,2,50.000000,0.000000,2
5,2,30.000000,0.000000,2
5,2,10.000000,0.000000,2
5,2,7.000000,0.000000,2
5,2,5.000000,0.000000,2
5,2,3.000000,0.000000,2
6,2,500.000000,8909.011719,2
6,2,250.000000,7939.038574,2
6,2,200.000000,7532.610352,2
6,2,100.000000,0.000000,2
6,2,75.000000,0.000000,2
6,2,50.000000,0.000000,2
6,2,30.000000,0.000000,2
6,2,10.000000,0.000000,2
6,2,7.000000,0.000000,2
6,2,5.000000,0.000000,2
6,2,3.000000,0.000000,2
7,2,500.000000,15593.986328,2
7,2,250.000000,9842.526367,2
7,2,200.000000,9571.743164,2
7,2,100.000000,7961.112305,2
7,2,75.000000,4371.507812,2
7,2,50.000000,0.000000,2
7,2,30.000000,0.000000,2
7,2,10.000000,0.000000,2
7,2,7.000000,0.000000,2
7,2,5.000000,0.000000,2
7,2,3.000000,0.000000,2
8,2,500.000000,10191.569336,2
8,2,250.000000,2217.586426,2
8,2,200.000000,0.000000,2
8,2,100.000000,0.000000,2
8,2,75.000000,0.000000,2
8,2,50.000000,0.000000,2
8,2,30.000000,0.000000,2
8,2,10.000000,0.000000,2
8,2,7.000000,0.000000,2
8,2,5.000000,0.000000,2
8,2,3.000000,0.000000,2
12,2,500.000000,52148.652344,2
12,2,250.000000,25964.566406,2
12,2,200.000000,24036.986328,2
12,2,100.000000,0.000000,2
12,2,75.000000,0.000000,2
12,2,50.000000,0.000000,2
12,2,30.000000,0.000000,2
12,2,10.000000,0.000000,2
12,2,7.000000,0.000000,2
12,2,5.000000,0.000000,2
12,2,3.000000,0.000000,2
13,2,500.000000,28928.396484,2
13,2,250.000000,21530.970703,2
13,2,200.000000,18793.621094,2
13,2,100.000000,14899.294922,2
13,2,75.000000,9619.419922,2
13,2,50.000000,0.000000,2
13,2,30.000000,0.000000,2
13,2,10.000000,0.000000,2
13,2,7.000000,0.000000,2
13,2,5.000000,0.000000,2
13,2,3.000000,0.000000,2
14,2,500.000000,34790.625000,2
14,2,250.000000,31146.935547,2
14,2,200.000000,0.000000,2
14,2,100.000000,0.000000,2
14,2,75.000000,0.000000,2
14,2,50.000000,0.000000,2
14,2,30.000000,0.000000,2
14,2,10.000000,0.000000,2
14,2,7.000000,0.000000,2
14,2,5.000000,0.000000,2
14,2,3.000000,0.000000,2
15,2,500.000000,99178.156250,2
15,2,250.000000,39408.246094,2
15,2,200.000000,0.000000,2
15,2,100.000000,0.000000,2
15,2,75.000000,0.000000,2
15,2,50.000000,0.000000,2
15,2,30.000000,0.000000,2
15,2,10.000000,0.000000,2
15,2,7.000000,0.000000,2
15,2,5.000000,0.000000,2
15,2,3.000000,0.000000,2
16,2,500.000000,38697.707031,2
16,2,250.000000,0.000000,2
16,2,200.000000,0.000000,2
16,2,100.000000,0.000000,2
16,2,75.000000,0.000000,2
16,2,50.000000,0.000000,2
16,2,30.000000,0.000000,2
16,2,10.000000,0.000000,2
16,2,7.000000,0.000000,2
16,2,5.000000,0.000000,2
16,2,3.000000,0.000000,2
17,2,500.000000,12215.671875,2
17,2,250.000000,2441.795898,2
17,2,200.000000,2411.681396,2
17,2,100.000000,0.000000,2
17,2,75.000000,0.000000,2
17,2,50.000000,0.000000,2
17,2,30.000000,0.000000,2
17,2,10.000000,0.000000,2
17,2,7.000000,0.000000,2
17,2,5.000000,0.000000,2
17,2,3.000000,0.000000,2
18,2,500.000000,32158.132812,2
18,2,250.000000,31134.166016,2
18,2,200.000000,27147.136719,2
18,2,100.000000,0.000000,2
18,2,75.000000,0.000000,2
18,2,50.000000,0.000000,2
18,2,30.000000,0.000000,2
18,2,10.000000,0.000000,2
18,2,7.000000,0.000000,2
18,2,5.000000,0.000000,2
18,2,3.000000,0.000000,2
20,2,500.000000,159054.906250,2
20,2,250.000000,68440.570312,2
20,2,200.000000,0.000000,2
20,2,100.000000,0.000000,2
20,2,75.000000,0.000000,2
20,2,50.000000,0.000000,2
20,2,30.000000,0.000000,2
20,2,10.000000,0.000000,2
20,2,7.000000,0.000000,2
20,2,5.000000,0.000000,2
20,2,3.000000,0.000000,2
1,2,500.000000,22980.554688,3
1,2,250.000000,22017.167969,3
1,2,200.000000,21606.691406,3
1,2,100.000000,0.000000,3
1,2,75.000000,0.000000,3
1,2,50.000000,0.000000,3
1,2,30.000000,0.000000,3
1,2,10.000000,0.000000,3
1,2,7.000000,0.000000,3
1,2,5.000000,0.000000,3
1,2,3.000000,0.000000,3
2,2,500.000000,11052.607422,3
2,2,250.000000,3179.688232,3
2,2,200.000000,2551.574219,3
2,2,100.000000,0.000000,3
2,2,75.000000,0.000000,3
2,2,50.000000,0.000000,3
2,2,30.000000,0.000000,3
2,2,10.000000,0.000000,3
2,2,7.000000,0.000000,3
2,2,5.000000,0.000000,3
2,2,3.000000,0.000000,3
3,2,500.000000,60806.542969,3
3,2,250.000000,39576.093750,3
3,2,200.000000,28138.414062,3
3,2,100.000000,17288.144531,3
3,2,75.000000,12463.520508,3
3,2,50.000000,0.000000,3
3,2,30.000000,0.000000,3
3,2,10.000000,0.000000,3
3,2,7.000000,0.000000,3
3,2,5.000000,0.000000,3
3,2,3.000000,0.000000,3
4,2,500.000000,45184.117188,3
4,2,250.000000,28852.320312,3
4,2,200.000000,28018.474609,3
4,2,100.000000,15576.375000,3
4,2,75.000000,10063.170898,3
4,2,50.000000,0.000000,3
4,2,30.000000,0.000000,3
4,2,10.000000,0.000000,3
4,2,7.000000,0.000000,3
4,2,5.000000,0.000000,3
4,2,3.000000,0.000000,3
5,2,500.000000,24572.535156,3
5,2,250.000000,20693.894531,3
5,2,200.000000,0.000000,3
5,2,100.000000,0.000000,3
5,2,75.000000,0.000000,3
5,2,50.000000,0.000000,3
5,2,30.000000,0.000000,3
5,2,10.000000,0.000000,3
5,2,7.000000,0.000000,3
5,2,5.000000,0.000000,3
5,2,3.000000,0.000000,3
6,2,500.000000,10065.587891,3
6,2,250.000000,7617.316895,3
6,2,200.000000,6774.423828,3
6,2,100.000000,0.000000,3
6,2,75.000000,0.000000,3
6,2,50.000000,0.000000,3
6,2,30.000000,0.000000,3
6,2,10.000000,0.000000,3
6,2,7.000000,0.000000,3
6,2,5.000000,0.000000,3
6,2,3.000000,0.000000,3
7,2,500.000000,9930.613281,3
7,2,250.000000,9309.164062,3
7,2,200.000000,8060.044922,3
7,2,100.000000,3769.103516,3
7,2,75.000000,2009.833130,3
7,2,50.000000,0.000000,3
7,2,30.000000,0.000000,3
7,2,10.000000,0.000000,3
7,2,7.000000,0.000000,3
7,2,5.000000,0.000000,3
7,2,3.000000,0.000000,3
8,2,500.000000,12169.600586,3
8,2,250.000000,9333.062500,3
8,2,200.000000,9076.783203,3
8,2,100.000000,6760.537109,3
8,2,75.000000,0.000000,3
8,2,50.000000,0.000000,3
8,2,30.000000,0.000000,3
8,2,10.000000,0.000000,3
8,2,7.000000,0.000000,3
8,2,5.000000,0.000000,3
8,2,3.000000,0.000000,3
12,2,500.000000,27300.558594,3
12,2,250.000000,26313.757812,3
12,2,200.000000,26295.615234,3
12,2,100.000000,22231.750000,3
12,2,75.000000,0.000000,3
12,2,50.000000,0.000000,3
12,2,30.000000,0.000000,3
12,2,10.000000,0.000000,3
12,2,7.000000,0.000000,3
12,2,5.000000,0.000000,3
12,2,3.000000,0.000000,3
13,2,500.000000,25341.324219,3
13,2,250.000000,15908.253906,3
13,2,200.000000,14635.355469,3
13,2,100.000000,10441.694336,3
13,2,75.000000,7593.492188,3
13,2,50.000000,0.000000,3
13,2,30.000000,0.000000,3
13,2,10.000000,0.000000,3
13,2,7.000000,0.000000,3
13,2,5.000000,0.000000,3
13,2,3.000000,0.000000,3
14,2,500.000000,36881.648438,3
14,2,250.000000,0.000000,3
14,2,200.000000,0.000000,3
14,2,100.000000,0.000000,3
14,2,75.000000,0.000000,3
14,2,50.000000,0.000000,3
14,2,30.000000,0.000000,3
14,2,10.000000,0.000000,3
14,2,7.000000,0.000000,3
14,2,5.000000,0.000000,3
14,2,3.000000,0.000000,3
16,2,500.000000,37434.128906,3
16,2,250.000000,34228.253906,3
16,2,200.000000,0.000000,3
16,2,100.000000,0.000000,3
16,2,75.000000,0.000000,3
16,2,50.000000,0.000000,3
16,2,30.000000,0.000000,3
16,2,10.000000,0.000000,3
16,2,7.000000,0.000000,3
16,2,5.000000,0.000000,3
16,2,3.000000,0.000000,3
17,2,500.000000,3276.526367,3
17,2,250.000000,0.000000,3
17,2,200.000000,0.000000,3
17,2,100.000000,0.000000,3
17,2,75.000000,0.000000,3
17,2,50.000000,0.000000,3
17,2,30.000000,0.000000,3
17,2,10.000000,0.000000,3
17,2,7.000000,0.000000,3
17,2,5.000000,0.000000,3
17,2,3.000000,0.000000,3
18,2,500.000000,57774.945312,3
18,2,250.000000,56322.371094,3
18,2,200.000000,55078.937500,3
18,2,100.000000,26542.765625,3
18,2,75.000000,0.000000,3
18,2,50.000000,0.000000,3
18,2,30.000000,0.000000,3
18,2,10.000000,0.000000,3
18,2,7.000000,0.000000,3
18,2,5.000000,0.000000,3
18,2,3.000000,0.000000,3
19,2,500.000000,2399.415771,3
19,2,250.000000,0.000000,3
19,2,200.000000,0.000000,3
19,2,100.000000,0.000000,3
19,2,75.000000,0.000000,3
19,2,50.000000,0.000000,3
19,2,30.000000,0.000000,3
19,2,10.000000,0.000000,3
19,2,7.000000,0.000000,3
19,2,5.000000,0.000000,3
19,2,3.000000,0.000000,3
20,2,500.000000,181701.656250,3
20,2,250.000000,0.000000,3
20,2,200.000000,0.000000,3
20,2,100.000000,0.000000,3
20,2,75.000000,0.000000,3
20,2,50.000000,0.000000,3
20,2,30.000000,0.000000,3
20,2,10.000000,0.000000,3
20,2,7.000000,0.000000,3
20,2,5.000000,0.000000,3
20,2,3.000000,0.000000,3
1,2,500.000000,23832.339844,4
1,2,250.000000,17343.580078,4
1,2,200.000000,13749.560547,4
1,2,100.000000,1581.530518,4
1,2,75.000000,0.000000,4
1,2,50.000000,0.000000,4
1,2,30.000000,0.000000,4
1,2,10.000000,0.000000,4
1,2,7.000000,0.000000,4
1,2,5.000000,0.000000,4
1,2,3.000000,0.000000,4
2,2,500.000000,32185.212891,4
2,2,250.000000,12810.979492,4
2,2,200.000000,7265.039062,4
2,2,100.000000,0.000000,4
2,2,75.000000,0.000000,4
2,2,50.000000,0.000000,4
2,2,30.000000,0.000000,4
2,2,10.000000,0.000000,4
2,2,7.000000,0.000000,4
2,2,5.000000,0.000000,4
2,2,3.000000,0.000000,4
3,2,500.000000,48658.441406,4
3,2,250.000000,38418.671875,4
3,2,200.000000,37503.507812,4
3,2,100.000000,30571.748047,4
3,2,75.000000,20701.738281,4
3,2,50.000000,0.000000,4
3,2,30.000000,0.000000,4
3,2,10.000000,0.000000,4
3,2,7.000000,0.000000,4
3,2,5.000000,0.000000,4
3,2,3.000000,0.000000,4
4,2,500.000000,23122.802734,4
4,2,250.000000,20298.947266,4
4,2,200.000000,19823.957031,4
4,2,100.000000,0.000000,4
4,2,75.000000,0.000000,4
4,2,50.000000,0.000000,4
4,2,30.000000,0.000000,4
4,2,10.000000,0.000000,4
4,2,7.000000,0.000000,4
4,2,5.000000,0.000000,4
4,2,3.000000,0.000000,4
5,2,500.000000,34186.367188,4
5,2,250.000000,29812.191406,4
5,2,200.000000,27286.912109,4
5,2,100.000000,15969.572266,4
5,2,75.000000,6430.898438,4
5,2,50.000000,0.000000,4
5,2,30.000000,0.000000,4
5,2,10.000000,0.000000,4
5,2,7.000000,0.000000,4
5,2,5.000000,0.000000,4
5,2,3.000000,0.000000,4
6,2,500.000000,10507.279297,4
6,2,250.000000,8366.786133,4
6,2,200.000000,7734.347656,4
6,2,100.000000,0.000000,4
6,2,75.000000,0.000000,4
6,2,50.000000,0.000000,4
6,2,30.000000,0.000000,4
6,2,10.000000,0.000000,4
6,2,7.000000,0.000000,4
6,2,5.000000,0.000000,4
6,2,3.000000,0.000000,4
7,2,500.000000,23559.833984,4
7,2,250.000000,19140.855469,4
7,2,200.000000,13671.495117,4
7,2,100.000000,0.000000,4
7,2,75.000000,0.000000,4
7,2,50.000000,0.000000,4
7,2,30.000000,0.000000,4
7,2,10.000000,0.000000,4
7,2,7.000000,0.000000,4
7,2,5.000000,0.000000,4
7,2,3.000000,0.000000,4
8,2,500.000000,11548.784180,4
8,2,250.000000,9419.499023,4
8,2,200.000000,9178.652344,4
8,2,100.000000,2429.919189,4
8,2,75.000000,0.000000,4
8,2,50.000000,0.000000,4
8,2,30.000000,0.000000,4
8,2,10.000000,0.000000,4
8,2,7.000000,0.000000,4
8,2,5.000000,0.000000,4
8,2,3.000000,0.000000,4
12,2,500.000000,65520.683594,4
12,2,250.000000,31514.931641,4
12,2,200.000000,26767.953125,4
