profile_id,calcrule_id,deductible1,deductible2,deductible3,attachment1,limit1,share1,share2,share3,step_id,calcrule_id,trigger_start,trigger_end,payout_start,payout_end,limit2,scale1,scale2
8,27,0.000000,0.000000,0.000000,0.000000,3000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.150000,0.000000,5000000.000000,0.026000,0.183000
8,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,1.000000,0.000000,5000000.000000,0.026000,0.183000
9,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
9,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,0.000000,0.000000,0.000000
9,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,0.000000,0.000000,0.000000
10,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.021000,0.000000
10,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,0.000000,0.021000,0.000000
10,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,0.000000,0.021000,0.000000
11,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.026000,0.000000
11,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,0.000000,0.026000,0.000000
11,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,0.000000,0.026000,0.000000
12,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
12,27,0.000000,0.000000,0.000000,0.000000,3000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.150000,0.000000,0.000000,0.000000,0.000000
12,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,1.000000,0.000000,600000.000000,0.000000,0.150000
13,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
13,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,0.000000,0.000000,0.000000
13,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,0.000000,0.000000,0.000000
14,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
14,27,0.000000,0.000000,0.000000,0.000000,3000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.150000,0.000000,0.000000,0.000000,0.000000
14,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,1.000000,0.000000,600000.000000,0.000000,0.150000
15,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
15,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,0.000000,0.000000,0.000000
15,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,0.000000,0.000000,0.000000
16,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,0.000000,0.000000,0.000000
16,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,0.000000,0.000000,0.000000
16,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,0.000000,0.000000,0.000000
17,27,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,1,0.000000,0.150000,0.050000,0.000000,3000000.000000,0.000000,0.200000
17,27,0.000000,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,2,0.150000,0.300000,0.100000,0.000000,3000000.000000,0.000000,0.200000
17,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.300000,1.000000,0.700000,0.000000,3000000.000000,0.000000,0.200000
