item_id,coverage_id,areaperil_id,vulnerability_id,group_id
160, 160, 1, 1, 40
161, 161, 1, 1, 41
162, 162, 1, 1, 41
163, 163, 1, 1, 41
164, 164, 1, 1, 41
165, 165, 1, 1, 42
166, 166, 1, 1, 42
167, 167, 1, 1, 42
168, 168, 1, 1, 42
169, 169, 1, 1, 43
170, 170, 1, 1, 43
171, 171, 1, 1, 43
172, 172, 1, 1, 43
173, 173, 1, 1, 44
174, 174, 1, 1, 44
175, 175, 1, 1, 44
176, 176, 1, 1, 44
177, 177, 1, 1, 45
178, 178, 1, 1, 45
179, 179, 1, 1, 45
180, 180, 1, 1, 45
181, 181, 1, 1, 46
182, 182, 1, 1, 46
183, 183, 1, 1, 46
184, 184, 1, 1, 46
185, 185, 1, 1, 47
186, 186, 1, 1, 47
187, 187, 1, 1, 47
188, 188, 1, 1, 47
189, 189, 1, 1, 48
190, 190, 1, 1, 48
191, 191, 1, 1, 48
192, 192, 1, 1, 48
193, 193, 1, 1, 49
194, 194, 1, 1, 49
195, 195, 1, 1, 49
196, 196, 1, 1, 49
197, 197, 1, 1, 50
198, 198, 1, 1, 50
199, 199, 1, 1, 50
200, 200, 1, 1, 50
201, 201, 1, 1, 51
202, 202, 1, 1, 51
203, 203, 1, 1, 51
204, 204, 1, 1, 51
205, 205, 1, 1, 52
206, 206, 1, 1, 52
207, 207, 1, 1, 52
208, 208, 1, 1, 52
209, 209, 1, 1, 53
210, 210, 1, 1, 53
211, 211, 1, 1, 53
212, 212, 1, 1, 53
213, 213, 1, 1, 54
214, 214, 1, 1, 54
215, 215, 1, 1, 54
216, 216, 1, 1, 54
217, 217, 1, 1, 55
218, 218, 1, 1, 55
219, 219, 1, 1, 55
220, 220, 1, 1, 55
221, 221, 1, 1, 56
222, 222, 1, 1, 56
223, 223, 1, 1, 56
224, 224, 1, 1, 56
225, 225, 1, 1, 57
226, 226, 1, 1, 57
227, 227, 1, 1, 57
228, 228, 1, 1, 57
229, 229, 1, 1, 58
230, 230, 1, 1, 58
231, 231, 1, 1, 58
232, 232, 1, 1, 58
233, 233, 1, 1, 59
234, 234, 1, 1, 59
235, 235, 1, 1, 59
236, 236, 1, 1, 59
237, 237, 1, 1, 60
238, 238, 1, 1, 60
239, 239, 1, 1, 60
240, 240, 1, 1, 60
241, 241, 1, 1, 61
242, 242, 1, 1, 61
243, 243, 1, 1, 61
244, 244, 1, 1, 61
245, 245, 1, 1, 62
246, 246, 1, 1, 62
247, 247, 1, 1, 62
248, 248, 1, 1, 62
249, 249, 1, 1, 63
250, 250, 1, 1, 63
251, 251, 1, 1, 63
252, 252, 1, 1, 63
253, 253, 1, 1, 64
254, 254, 1, 1, 64
255, 255, 1, 1, 64
256, 256, 1, 1, 64
